cluster index	parent mass	RTMean	ATTRIBUTE_condition:GNPSGROUP:trich	ATTRIBUTE_condition:GNPSGROUP:control	ATTRIBUTE_condition:GNPSGROUP:nan	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_1	ATTRIBUTE_condition_detailed:GNPSGROUP:control	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_2	ATTRIBUTE_condition_detailed:GNPSGROUP:nan
6074	696.5317024861091	10.000935	1742355.3375	2619196.05		1711040.85	2619196.05	1773669.825	
6075	696.5286830264049	10.001658	2056802.8125	3420689.6000000006		2556445.625	3420689.6000000006	1557160.0	
6076	780.5331666375727	10.006036	913310.3125	1392638.125		0.0	1392638.125	1826620.625	
6077	226.0138912673213	10.009351	2556989.3375000004	2730990.575		2531197.8	2730990.575	2582780.875	
6078	696.5308604427897	10.00131	2568195.0	2612217.225		2473308.725	2612217.225	2663081.275	
6079	756.5561506805943	10.0141945	4208361.7125	0.0		5483389.5	0.0	2933333.925	
6080	787.4949220896099	10.022588	10354876.35	4752449.375		11649919.2	4752449.375	9059833.5	
6081	785.4821741617267	9.978943	21360232.775	3072109.6		25711564.0	3072109.6	17008901.55	
6082	780.5293555034742	10.006701	2263063.125	1392638.125		3536780.25	1392638.125	989346.0	
6083	801.4581646029075	10.010703	7004797.4	4934104.199999999		11092283.05	4934104.199999999	2917311.75	
6084	801.4600269776779	10.011231	7562270.75	4456561.525		7120732.125	4456561.525	8003809.375	
6085	785.4864476096169	10.0106945	42255658.5	25419562.0		40511191.5	25419562.0	44000125.5	
6086	763.5363206595019	10.012922	258897.72499999998	1583535.5		346293.975	1583535.5	171501.475	
6087	808.5639269088153	10.027527	1937853.4825000002	757430.75		2286526.04	757430.75	1589180.925	
6088	782.5741497358144	10.016573	4516557.7125	4382693.75		4270484.3	4382693.75	4762631.125	
6089	975.5715120181152	9.99166	9018260.4375	5155143.15		7023450.125	5155143.15	11013070.75	
6090	124.08797021275292	10.052718	2072418.9	1240978.25		1873977.2000000002	1240978.25	2270860.6	
6091	812.5492764929704	10.016757	3108422.0	4268128.05		3334922.875	4268128.05	2881921.125	
6092	778.5419914484976	10.024352	5496790.775	7360527.0		3431367.0	7360527.0	7562214.55	
6093	738.62900029991	10.027234	598519.1875	166289.0		1197038.375	166289.0	0.0	
6094	652.5058926881358	10.023905	1261991.5	0.0		863804.25	0.0	1660178.75	
6095	778.5396280139598	10.028996	4614104.9375	7779984.8125		6937512.5	7779984.8125	2290697.375	
6096	834.5273211111089	10.025212	970043.9375	463535.45		1940087.875	463535.45	0.0	
6097	788.5494343066046	10.02452	3219497.3125	5107419.15		3501049.075	5107419.15	2937945.55	
6098	758.5747901502642	10.013374	9989767.6875	9845603.25		7845679.875	9845603.25	12133855.5	
6099	834.5434385322926	10.010566	3090890.025	4745715.5		2698288.675	4745715.5	3483491.375	
6100	184.98712042792164	10.019461	6101316.5625	6527199.0		6061359.5	6527199.0	6141273.625	
6101	652.5045053347321	10.024976	2503861.7	2639277.5		2535680.1	2639277.5	2472043.3	
6102	802.5414492653558	10.018905	1700743.2875	2223248.85		1096897.4249999998	2223248.85	2304589.15	
6103	647.4522506175966	10.025056	1911545.525	9558637.5		958109.05	9558637.5	2864982.0	
6104	806.5713441787921	10.02352	3311884.8	3368109.825		3110779.975	3368109.825	3512989.625	
6105	647.4555385468311	10.02047	4018928.05	2513883.9		3903844.275	2513883.9	4134011.825	
6106	652.5014508922067	10.025651	1596799.1875	824566.25		1629442.875	824566.25	1564155.5	
6107	985.5767314709	10.0266485	710604.7124999999	1761821.775		876456.025	1761821.775	544753.4	
6108	585.3777337767448	10.017493	4685623.375	569393.375		5966203.5	569393.375	3405043.25	
6109	139.98892663180467	10.019921	10125960.125	11043877.0		10264264.75	11043877.0	9987655.5	
6110	585.3802395443748	10.027204	6876719.0625	11070472.75		9281193.25	11070472.75	4472244.875	
6111	615.5847194024552	10.015333	4461684.75	4826845.375		4393649.25	4826845.375	4529720.25	
6112	808.5618611695071	10.01157	2041303.8375	525657.375		2226453.4	525657.375	1856154.275	
6113	758.5760029140389	10.017571	5717048.75	1926766.5		1628278.0	1926766.5	9805819.5	
6114	804.553802756269	10.024217	3490940.6375	3684665.75		4179478.7	3684665.75	2802402.575	
6115	804.557330071507	10.023488	2006255.625	2605384.25		1772247.875	2605384.25	2240263.375	
6116	306.89717271559255	10.017004	2007247.575	2327189.125		1927403.45	2327189.125	2087091.7	
6117	810.5259536892991	10.027019	1743517.3375	642347.775		1765948.3	642347.775	1721086.375	
6118	810.5300905553312	10.031465	4653519.7625	7415009.125		5403397.175	7415009.125	3903642.35	
6119	717.3773357379821	10.031268	2091606.0875	2346198.95		1951905.7	2346198.95	2231306.475	
6120	780.5593483965062	10.026794	12454324.375	14611912.0		9563542.0	14611912.0	15345106.75	
6121	780.555191497945	10.01896	12198730.75	10764667.5		14180251.5	10764667.5	10217210.0	
6122	806.5686236673788	10.033996	2692156.3375	3984223.1999999997		4136468.0	3984223.1999999997	1247844.675	
6123	615.5816421424475	9.997071	2237448.1875	934961.95		2445109.0	934961.95	2029787.375	
6124	753.4812755694134	10.034657	5644424.625	14457976.75		6878222.375	14457976.75	4410626.875	
6125	969.5843835359276	10.033058	1755755.81125	1972466.025		2651723.935	1972466.025	859787.6875	
6126	753.4781421680184	10.035498	2449098.6625	0.0		2724549.75	0.0	2173647.575	
6127	818.5353341188556	10.036486	1813198.2925	2988274.975		2139210.925	2988274.975	1487185.6599999997	
6128	601.3543120564265	10.035195	1597389.9125	2504783.55		2096301.125	2504783.55	1098478.7000000002	
6129	756.5598697822235	10.02587	4784786.83125	4991249.075		2899302.7125	4991249.075	6670270.95	
6130	669.4537142640617	10.029276	5848851.3375	4321931.125		5867822.425	4321931.125	5829880.25	
6131	637.4085967357175	10.039951	0.0	817968.7		0.0	817968.7	0.0	
6132	669.4388446644595	10.039951	0.0	2083593.625		0.0	2083593.625	0.0	
6133	804.5498647119608	10.035361	3236238.35	4948566.25		4304434.75	4948566.25	2168041.95	
6134	769.4792599285652	10.034006	1365478.125	6869425.125		2506980.825	6869425.125	223975.425	
6135	181.12295524730257	10.045564	1848125.5499999998	759385.2		1809212.2	759385.2	1887038.9	
6136	829.5087471959798	10.067217	27368236.8125	2381072.375		38104222.5	2381072.375	16632251.125	
6137	181.1236317078948	10.041144	5091194.637499999	3615335.1		4798240.8	3615335.1	5384148.475	
6138	829.5121986449077	10.046465	30383770.25	34070497.25		28408615.5	34070497.25	32358925.0	
6139	845.4867472171679	10.046894	7003224.75	7348802.75		6499670.125	7348802.75	7506779.375	
6140	845.4829745436596	10.044219	5925429.0	414555.625		8195784.25	414555.625	3655073.75	
6141	311.23927050471593	10.048491	8460086.8125	9221871.0		8572821.5	9221871.0	8347352.125	
6142	608.4784274467804	10.0491905	2309405.9	2121293.825		2052512.8	2121293.825	2566299.0	
6143	780.529207137664	10.019977	1691915.25	1392638.125		2394484.5	1392638.125	989346.0	
6144	826.5230994454924	10.04884	723603.0	2741460.5		1447206.0	2741460.5	0.0	
6145	608.4750915583156	10.0482	1322144.55	629899.125		1330228.55	629899.125	1314060.55	
6146	813.5136195565407	10.051361	7257415.050000001	5172290.625		8934323.8	5172290.625	5580506.3	
6147	600.4198091088593	10.079325	2888940.225	6012612.75		3097067.0	6012612.75	2680813.45	
6148	311.2378892361192	10.049563	6223645.875	2751319.25		6647855.0	2751319.25	5799436.75	
6149	824.5574189436837	10.053963	5042969.85	5627440.65		4574347.375	5627440.65	5511592.325	
6150	411.3303516076435	10.057132	0.0	0.0		0.0	0.0	0.0	
6151	139.98857255022253	10.033274	6153496.625	10750189.0		7652318.75	10750189.0	4654674.5	
6152	579.3910864626969	10.060062	1361832.0650000002	2966130.775		1835617.8150000002	2966130.775	888046.3150000001	
6153	852.5831346821739	10.022532	2642117.95	1722854.625		2749763.75	1722854.625	2534472.15	
6154	824.5540740405213	10.060254	4834283.0	257629.15		6437791.0	257629.15	3230775.0	
6155	584.4227985093934	10.09306	4591354.8625	3994969.95		5020651.85	3994969.95	4162057.875	
6156	1088.645047916664	10.069896	2125845.175	2142035.675		2190687.75	2142035.675	2061002.6	
6157	564.4491129009001	10.070715	952423.2875	1233628.65		1203030.4	1233628.65	701816.175	
6158	813.5165301045353	10.071443	11290983.375	8737497.125		7733172.25	8737497.125	14848794.5	
6159	1088.6403165664044	10.068318	1573731.6	298215.9		1684703.0	298215.9	1462760.2	
6160	429.3763579290482	10.131177	4587152.625	4540983.75		2348891.5	4540983.75	6825413.75	
6161	827.4959210585154	10.073755	5316005.25	3304640.925		3248825.5	3304640.925	7383185.0	
6162	337.2550167283964	10.073073	1384667.48	1620540.825		1552817.125	1620540.825	1216517.835	
6163	611.4687878187138	10.083187	1744686.8375	334903.025		2232501.875	334903.025	1256871.8	
6164	827.4935007463697	10.074057	3870367.9125	3566975.0		5113445.825	3566975.0	2627290.0	
6165	739.4769807968144	10.08032	0.0	1086598.125		0.0	1086598.125	0.0	
6166	593.6020864807588	10.084671	4399227.875	4567786.55		4268480.125	4567786.55	4529975.625	
6167	611.4715121333403	10.084481	2293672.125	1744149.0750000002		1959022.1500000001	1744149.0750000002	2628322.1	
6168	309.2813169393758	10.088979	1192251.025	1501511.025		1204358.0	1501511.025	1180144.05	
6169	309.2796819310554	10.091143	755833.5	386006.4		822374.55	386006.4	689292.45	
6170	782.4369088926132	10.087583	1364195.875	904381.8		1463074.325	904381.8	1265317.425	
6171	523.3645686534949	10.089875	949288.48875	1362221.125		1118390.5025	1362221.125	780186.475	
6172	600.4178841281289	10.110219	3568046.4050000003	4519530.75		3122193.45	4519530.75	4013899.36	
6173	429.3745188151676	10.132876	2763089.5	0.0		4215158.5	0.0	1311020.5	
6174	782.4396126661858	10.102695	2178670.25	3246677.1500000004		2246316.75	3246677.1500000004	2111023.75	
6175	146.98145117761118	10.106682	6394592.5625	7415939.125		5362273.375	7415939.125	7426911.75	
6176	520.3582003104165	10.092619	1885574.1875	2502471.775		1898970.425	2502471.775	1872177.95	
6177	600.41938520167	10.10843	9176312.8125	8048079.925		8933325.0	8048079.925	9419300.625	
6178	584.4204591534225	10.154693	2992210.1500000004	3402978.325		3644568.8	3402978.325	2339851.5	
6179	144.98318792403916	10.114498	15580133.875	15887541.5		15457634.75	15887541.5	15702633.0	
6180	583.4135665021826	10.162002	3945816.775	1496170.625		3056140.925	1496170.625	4835492.625	
6181	601.4267223051919	10.114343	11858664.5	13136173.0		10880779.0	13136173.0	12836550.0	
6182	563.3954593364208	10.113612	1345340.27	1779746.375		1663927.7400000002	1779746.375	1026752.8	
6183	124.08773060259806	10.154905	1927135.6375000002	2030538.85		2056876.3	2030538.85	1797394.975	
6184	601.4245764162424	10.104847	5851642.7375	3754211.25		5996069.05	3754211.25	5707216.425	
6185	597.4011287619586	10.118163	684212.5750000001	1240414.1		969768.8500000001	1240414.1	398656.3	
6186	310.31284697567287	10.1196995	1469282.8375	1478319.525		1237911.05	1478319.525	1700654.6249999998	
6187	599.4139154391906	10.120124	6578325.125	6072073.375		6497177.875	6072073.375	6659472.375	
6188	599.4110981515132	10.119617	3334536.625	1730816.375		3533771.625	1730816.375	3135301.625	
6189	583.4156465500981	10.14453	4347822.375	5068457.325		4592399.125	5068457.325	4103245.625	
6190	415.0460501506623	10.1141815	2661825.6125	2630242.75		2579799.8	2630242.75	2743851.425	
6191	124.08793535125744	10.159516	2298201.125	1344996.8		1941074.7750000001	1344996.8	2655327.4749999996	
6192	661.3071050531139	10.128237	1940205.8249999997	1331209.325		1590793.0	1331209.325	2289618.65	
6193	661.3054944958828	10.128363	1338275.2375	3504287.0		1541836.425	3504287.0	1134714.0499999998	
6194	683.2859807953696	10.129007	294221.4	951077.875		243865.675	951077.875	344577.125	
6195	415.04477945861146	10.1297455	2457887.6875	3517496.75		3228798.375	3517496.75	1686977.0	
6196	146.98091086570426	10.11351	3588842.4375	4831159.25		3508697.375	4831159.25	3668987.5	
6197	623.2911594135484	10.137981	955067.4824999999	1443354.35		1075104.4	1443354.35	835030.5650000001	
6198	144.98270076148205	10.112353	7673594.75	6974479.75		7466872.75	6974479.75	7880316.75	
6199	801.4604667970955	10.106312	1361271.3125	2321313.05		1734706.0	2321313.05	987836.625	
6200	785.4867503951122	10.142857	4751078.5625	3653582.75		4427964.7	3653582.75	5074192.425	
6201	531.3684503826267	10.152752	758067.25125	1503647.85		1068515.9525000001	1503647.85	447618.55	
6202	785.4838697576228	10.152245	3998390.9125	995406.8		6008206.7	995406.8	1988575.125	
6203	569.3839602571476	10.153539	176967.975	1850972.1099999999		0.0	1850972.1099999999	353935.95	
6204	786.5340362295586	10.15816	733737.3374999999	963303.425		734384.075	963303.425	733090.6000000001	
6205	554.4177530491736	10.163031	1101632.575	509439.99		1141857.9	509439.99	1061407.25	
6206	579.3913533564424	10.1505785	1326536.05	2143623.575		1214525.825	2143623.575	1438546.2750000001	
6207	429.3763515159104	10.165592	4629936.5625	5706825.75		2314770.75	5706825.75	6945102.375	
6208	741.4603095322017	10.171	4327650.0	3433301.75		4143326.125	3433301.75	4511973.875	
6209	736.5040453357395	10.17143	1981633.5125000002	3466786.0250000004		1899318.475	3466786.0250000004	2063948.55	
6210	736.5010545517034	10.17241	1381459.6375000002	1683382.625		1519403.25	1683382.625	1243516.025	
6211	741.4568290436292	10.17241	3209483.625	3912356.0		3219542.0	3912356.0	3199425.25	
6212	647.4526816018051	10.173637	143514.0625	999763.55		0.0	999763.55	287028.125	
6213	598.441851751946	10.178303	3196087.325	1655006.4		2867961.75	1655006.4	3524212.9	
6214	204.0893576735619	10.194947	4756184.475	1006290.05		3639601.7	1006290.05	5872767.25	
6215	582.408065391803	10.190961	7223442.25	4058071.8		7496535.0	4058071.8	6950349.5	
6216	582.4104241019247	10.184466	9493847.25	11896823.5		9399861.25	11896823.5	9587833.25	
6217	583.4139923419234	10.185652	4620895.375	5444544.75		5687188.625	5444544.75	3554602.125	
6218	559.3640104849234	10.184706	1720226.75	3914682.925		2053459.075	3914682.925	1386994.4249999998	
6219	599.4109063820157	10.160109	3408969.875	1097321.5		3569806.125	1097321.5	3248133.625	
6220	471.1064459800455	10.190868	11926418.0	6621689.5		11651465.5	6621689.5	12201370.5	
6221	879.2828321092111	10.19087	2362255.3125	1283924.25		2358238.125	1283924.25	2366272.5	
6222	599.4141710288185	10.191306	4383641.8125	4253947.0		4533277.125	4253947.0	4234006.5	
6223	471.10883407339554	10.191321	19100920.0	19511915.0		18807488.5	19511915.0	19394351.5	
6224	204.0889595500318	10.193589	8817600.475	9098659.75		8192087.25	9098659.75	9443113.7	
6225	172.11663926111868	10.191166	47808586.25	58269085.0		40295310.0	58269085.0	55321862.5	
6226	409.18603482177326	10.189163	82811976.375	87219539.7		80045645.0	87219539.7	85578307.75	
6227	879.2869839015718	10.191686	3827099.0625	3863043.125		3687108.5	3863043.125	3967089.625	
6228	280.0323065239568	10.190068	1221619.6625	632923.125		1259978.325	632923.125	1183261.0	
6229	612.2692028345842	10.192053	3774414.0	0.0		2285734.25	0.0	5263093.75	
6230	879.2888757219152	10.1904545	2062323.375	0.0		1218554.875	0.0	2906091.875	
6231	280.0335732504883	10.192597	1835005.6625	2246356.2750000004		1847527.4	2246356.2750000004	1822483.925	
6232	204.08802973025172	10.19087	5742286.0	2999988.25		5403220.5	2999988.25	6081351.5	
6233	409.18410466583714	10.191669	55056233.75	29408010.0		52200762.5	29408010.0	57911705.0	
6234	612.2649670917507	10.191669	4454908.375	2552185.0		4293240.75	2552185.0	4616576.0	
6235	583.4161845154081	10.200318	5391824.125	6352866.375		5656520.875	6352866.375	5127127.375	
6236	612.2678885025267	10.192945	6831493.9375	7671858.5		6681375.875	7671858.5	6981612.0	
6237	172.11588427665757	10.192469	28492179.5	14808179.0		26833446.5	14808179.0	30150912.5	
6238	559.3618787580216	10.179224	944641.9375	426114.225		1234932.175	426114.225	654351.7	
6239	811.5024224984502	10.202189	9766207.125	6577418.625		7080387.125	6577418.625	12452027.125	
6240	827.4740382857872	10.205946	1266555.8875	384385.09		1677156.075	384385.09	855955.7000000001	
6241	563.3950393941421	10.20876	28003092.4	65636490.75		37756636.0	65636490.75	18249548.8	
6242	811.4991299590673	10.208479	7051024.625	1344509.875		8185819.75	1344509.875	5916229.5	
6243	827.4765400288707	10.211746	1517139.7774999999	765500.99		1183688.8199999998	765500.99	1850590.735	
6244	669.4529886876993	10.211129	1046779.9375	562334.39		1073251.4000000001	562334.39	1020308.475	
6245	579.3665613540584	10.211166	3366655.8125	6758262.875		4845275.75	6758262.875	1888035.875	
6246	579.3634067949861	10.212667	1401195.125	0.0		767357.0	0.0	2035033.25	
6247	429.3747520756949	10.187255	3564922.625	5623835.0		4414901.625	5623835.0	2714943.625	
6248	586.4693082857538	10.21401	1342907.125	2569912.75		1502043.5	2569912.75	1183770.75	
6249	558.4404668594057	10.213204	2607515.0500000003	7082682.5		3666262.8	7082682.5	1548767.2999999998	
6250	523.4027288416479	10.213205	1774068.2374999998	4506033.95		2537762.275	4506033.95	1010374.2000000001	
6251	285.1717480385745	10.212929	582685.7424999999	2140002.025		947483.625	2140002.025	217887.86	
6252	563.3929192105268	10.213838	15346883.25	791056.75		16821141.0	791056.75	13872625.5	
6253	586.4714817409797	10.215349	2627809.0375	6055012.5		3754288.05	6055012.5	1501330.025	
6254	313.2759240727733	10.215344	1183332.01875	2908818.775		1609510.075	2908818.775	757153.9624999999	
6255	574.4350641748845	10.221052	448788.475	2481029.925		897576.95	2481029.925	0.0	
6256	595.3643466174746	10.220505	813117.125	3710509.45		1459737.95	3710509.45	166496.3	
6257	579.393253715862	10.224077	3398692.0700000003	14456867.25		6036503.975	14456867.25	760880.165	
6258	685.4678449948445	10.226088	0.0	1818365.625		0.0	1818365.625	0.0	
6259	336.32850931376134	10.227195	1596712.9875	1783565.125		1476827.8499999999	1783565.125	1716598.1250000002	
6260	336.32675091188173	10.228697	960317.375	682014.875		929740.05	682014.875	990894.7	
6261	126.10363617545872	10.246081	781492.9375	875929.525		618176.8999999999	875929.525	944808.975	
6262	805.5117420694831	10.231053	566372.6	1570783.56		833653.2	1570783.56	299092.0	
6263	153.1146080198732	10.236466	1522288.2374999998	1196182.075		1293272.025	1196182.075	1751304.4500000002	
6264	124.0878641059742	10.271114	2737218.4625	3577416.0		2581215.55	3577416.0	2893221.375	
6265	593.6020653519179	10.202147	4243271.9375	4654034.325		4016775.75	4654034.325	4469768.125	
6266	716.4939461416648	10.24614	124478.85	950391.625		0.0	950391.625	248957.7	
6267	814.5647261342896	10.27595	684769.3299999998	1703570.31		1022327.5	1703570.31	347211.16	
6268	583.4152594944266	10.217075	8499102.625	8365566.5		8874889.625	8365566.5	8123315.625	
6269	721.4511011419622	10.253212	313782.44999999995	1534320.4		314441.85	1534320.4	313123.05	
6270	741.4560104690398	10.266473	0.0	739193.8		0.0	739193.8	0.0	
6271	584.4217244645201	10.255121	5780999.75	9226209.25		6175457.875	9226209.25	5386541.625	
6272	766.589643211689	10.2754	0.0	0.0		0.0	0.0	0.0	
6273	460.4549129776769	10.275608	2556386.0549999997	3538539.5		3128590.625	3538539.5	1984181.4849999999	
6274	589.4121822417961	10.294328	2009105.2799999998	1001458.8250000001		1870846.8599999999	1001458.8250000001	2147363.7	
6275	460.4528311049455	10.279787	1314110.65	491393.8		1298334.575	491393.8	1329886.725	
6276	353.1220170846609	10.302166	2056305.975	1862752.575		2481133.95	1862752.575	1631478.0	
6277	551.4280898265317	10.286285	10653826.875	12467310.75		10685613.0	12467310.75	10622040.75	
6278	476.3680127477168	10.288521	7369434.8125	7013464.625		6623478.375	7013464.625	8115391.25	
6279	601.427255941278	10.286429	5178451.45	6630849.625		4728400.975	6630849.625	5628501.925	
6280	568.4302252280912	10.290377	144526760.5	153542160.0		140877837.5	153542160.0	148175683.5	
6281	476.3659116472171	10.2907295	3594397.9375	2440952.5		3675078.875	2440952.5	3513717.0	
6282	549.4101689822262	10.2907295	3395122.8125	2131669.25		3710218.0	2131669.25	3080027.625	
6283	551.4258147184622	10.294648	5052638.175	3550376.5		5717412.35	3550376.5	4387864.0	
6284	568.4273567087289	10.2779	77835933.7	53050367.5		80844564.9	53050367.5	74827302.5	
6285	585.4300662448823	10.267881	12973827.3125	10267424.75		14942891.625	10267424.75	11004763.0	
6286	601.4253063233699	10.262644	2686307.6875	2026641.7		3368974.125	2026641.7	2003641.25	
6287	613.425787425403	10.304939	1864542.07	1705544.3150000002		2114874.565	1705544.3150000002	1614209.575	
6288	640.4377590745227	10.29233	3104616.625	2290865.25		3406556.75	2290865.25	2802676.5	
6289	663.4547518133687	10.303753	3921588.025	4347386.125		4807312.425	4347386.125	3035863.625	
6290	640.44051543207	10.292282	5464037.125	7305366.475		5372695.625	7305366.475	5555378.625	
6291	663.457400049429	10.291484	3786027.1	4048566.25		3686791.075	4048566.25	3885263.125	
6292	567.4228812219819	10.2908	55892431.0	63338770.0		52459322.5	63338770.0	59325539.5	
6293	549.4127644666364	10.290706	6260275.0	7224322.25		6142614.875	7224322.25	6377935.125	
6294	583.4168065524203	10.291333	9506925.0	12090240.5		8309696.25	12090240.5	10704153.75	
6295	585.4317219304069	10.291164	26614753.75	35159937.5		23918386.5	35159937.5	29311121.0	
6296	613.4283204461265	10.290706	3387031.375	3916205.7		3362938.25	3916205.7	3411124.5	
6297	565.4075136866846	10.291589	2273493.675	2598916.375		2257447.6	2598916.375	2289539.75	
6298	584.4237828818443	10.288491	8376779.6875	9512073.55		7373894.0	9512073.55	9379665.375	
6299	537.536608008396	10.345912	1633001.8624999998	906094.95		1563807.85	906094.95	1702195.875	
6300	415.0453297960294	10.32652	3311424.325	4008764.7		2846402.725	4008764.7	3776445.925	
6301	226.95230167169225	10.345452	2133192.0	2005924.375		2626904.25	2005924.375	1639479.75	
6302	589.4140346925244	10.320958	1640527.1124999998	269153.25		1838596.15	269153.25	1442458.075	
6303	629.4069474004506	10.320531	2805133.425	371887.975		3122912.225	371887.975	2487354.625	
6304	575.2679931531618	10.321455	1389007.8	2307070.225		1693272.5	2307070.225	1084743.1	
6305	597.249683723613	10.32127	555050.62	1023368.05		500879.85	1023368.05	609221.39	
6306	575.2692032046067	10.322069	1370068.4125	1118390.1		1250531.5	1118390.1	1489605.325	
6307	766.5896139482965	10.324083	0.0	0.0		0.0	0.0	0.0	
6308	151.0988994451316	10.335241	1281616.75	1663139.725		1296619.175	1663139.725	1266614.325	
6309	831.5286660910505	10.341449	1897229.7625	1628142.75		2310630.65	1628142.75	1483828.875	
6310	790.5638908750001	10.340207	845402.3	1309495.975		1092116.675	1309495.975	598687.925	
6311	751.4654574715769	10.33318	1217858.9874999998	2238064.125		1402420.6749999998	2238064.125	1033297.3	
6312	663.4887460892909	10.343398	2376749.875	3807125.3		2841619.4000000004	3807125.3	1911880.35	
6313	371.10419849600646	10.339444	2181392.4125	2463782.5		1955750.4	2463782.5	2407034.425	
6314	628.1995832509187	10.3393955	5465020.125	6357940.5		4951184.375	6357940.5	5978855.875	
6315	355.07270528967075	10.339444	2436437.575	2825678.25		2284608.025	2825678.25	2588267.125	
6316	663.4848421262145	10.346392	1199779.375	1448201.75		705492.5	1448201.75	1694066.25	
6317	153.1145790021712	10.349534	1787432.325	2031280.775		1363051.625	2031280.775	2211813.025	
6318	226.95326565743065	10.352377	2662910.15	2809461.425		2630301.1500000004	2809461.425	2695519.15	
6319	355.0708031982107	10.34027	1808781.6875	892294.5		1327838.8	892294.5	2289724.575	
6320	628.1963914897078	10.34027	4073440.25	1923737.625		3004579.25	1923737.625	5142301.25	
6321	371.1022060163151	10.34027	1597518.9125	850095.0		1146872.7	850095.0	2048165.125	
6322	126.10353807778066	10.354258	800592.5625	1755943.25		343718.375	1755943.25	1257466.75	
6323	537.5392678247305	10.386733	2602666.8375	2805857.375		2521955.475	2805857.375	2683378.2	
6324	831.5241254264786	10.385224	2479768.95	658967.425		3207872.4	658967.425	1751665.5	
6325	708.5167596504001	10.419713	3129323.0625	3342207.625		3179223.075	3342207.625	3079423.05	
6326	640.593263971442	10.372415	2838539.5625	3391576.625		2131720.5	3391576.625	3545358.625	
6327	666.6093636706289	10.372961	1468172.1	0.0		926464.45	0.0	2009879.75	
6328	582.4096259894313	10.364002	2796758.6875	2850908.925		2389072.175	2850908.925	3204445.2	
6329	708.5139681252506	10.430688	2434134.5375	4751865.375		2818705.375	4751865.375	2049563.7	
6330	146.98118955504995	10.391798	8775932.6875	8809534.625		8737246.25	8809534.625	8814619.125	
6331	640.5891611637671	10.366102	3306565.125	2036048.875		3379116.625	2036048.875	3234013.625	
6332	582.407497936955	10.367631	2002192.00625	784385.95		2262014.1875	784385.95	1742369.825	
6333	640.5922077888869	10.369625	5147333.5	5487372.375		5168527.875	5487372.375	5126139.125	
6334	607.2930539691678	10.371169	10832909.375	25979795.0		10879918.0	25979795.0	10785900.75	
6335	629.2752386133537	10.371169	2460702.6625	6025242.5		2483170.25	6025242.5	2438235.075	
6336	629.278078165057	10.37086	3799569.5	6250051.125		3977071.175	6250051.125	3622067.825	
6337	645.2491065280368	10.3711605	608260.9375	1337104.0		573830.125	1337104.0	642691.75	
6338	607.295715528752	10.377052	16505523.125	27449308.45		17987495.25	27449308.45	15023551.0	
6339	666.6047494577647	10.372511	1678576.875	1086786.25		1741670.75	1086786.25	1615483.0	
6340	666.6079231418076	10.374698	2758845.3	2866559.575		2771554.625	2866559.575	2746135.975	
6341	969.5879153084652	10.384315	2550465.3375	5133525.3		2035733.075	5133525.3	3065197.5999999996	
6342	750.507751608202	10.392346	3735858.625	346795.55		3796675.5	346795.55	3675041.75	
6343	124.08787084100204	10.395398	4543808.2625	4658204.5		4391180.9	4658204.5	4696435.625	
6344	815.5280479112396	10.397007	3311065.5625	1771732.5750000002		3826486.25	1771732.5750000002	2795644.875	
6345	153.11425410333504	10.410841	1575244.9375	1657316.175		1378034.425	1657316.175	1772455.45	
6346	815.5309144800418	10.390251	6222034.85	4761131.8		5620080.0	4761131.8	6823989.7	
6347	750.5106259232782	10.391182	6673735.2875	4236508.9		5421963.875	4236508.9	7925506.7	
6348	805.5117907222565	10.390546	624238.2375	3149670.15		537477.625	3149670.15	710998.8500000001	
6349	787.5006165277586	10.39255	3358729.65	4536303.65		3214879.75	4536303.65	3502579.55	
6350	1139.7876842059695	10.394185	8333129.1875	9297483.5		8700602.875	9297483.5	7965655.5	
6351	1139.7851789524725	10.393666	8673278.75	8612402.3		10690418.5	8612402.3	6656139.0	
6352	667.4561967135895	10.387117	598189.87375	1540628.175		478423.6725	1540628.175	717956.0750000001	
6353	784.5893804222501	10.390419	2652344.8125	2450625.9		2350149.25	2450625.9	2954540.375	
6354	782.5744386573406	10.397298	2879825.35	2623535.65		2110148.2	2623535.65	3649502.5	
6355	758.5711098664157	10.379765	6422152.0875	2404223.375		8041753.05	2404223.375	4802551.125	
6356	969.5827904425844	10.396667	4170187.65	5037241.875		4689114.875	5037241.875	3651260.425	
6357	758.5742419138787	10.390617	6656957.85	7053402.25		4894710.2	7053402.25	8419205.5	
6358	756.5588091292456	10.405076	5110213.092499999	5474402.5		2631034.61	5474402.5	7589391.575	
6359	567.4437851382593	10.397488	8498785.3125	0.0		11259478.25	0.0	5738092.375	
6360	335.2587167046923	10.398928	8505596.125	1092641.375		8776027.5	1092641.375	8235164.75	
6361	931.542470572585	10.404229	316926436.375	286889870.0		282333445.25	286889870.0	351519427.5	
6362	947.5173132030455	10.401884	32350983.875	29412556.0		28680208.0	29412556.0	36021759.75	
6363	954.6196545952904	10.404217	21805036.0375	16653337.75		20135037.45	16653337.75	23475034.625	
6364	335.260124775255	10.401825	13251880.1875	10635420.625		12135244.75	10635420.625	14368515.625	
