CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
3079	5040	-2.018	0.000	0.8622	0.9107	1
3079	5072	40.066	0.000	0.7163	0.5741	1
3079	5076	40.068	0.000	0.7918	0.6698	1
3079	5780	40.067	0.000	0.8844	0.7981	1
3079	5829	40.067	0.000	0.8523	0.7397	1
3079	5883	40.067	0.000	0.8776	0.7981	1
3079	5886	40.068	0.000	0.8844	0.7981	1
3079	6639	-12.000	0.000	0.7953	0.7606	1
3080	3081	283.090	0.000	0.7394	0.6139	1
3080	3083	0.004	0.000	0.9601	0.8650	1
3080	3125	-0.000	0.000	0.8565	0.7395	1
3080	3131	0.004	0.000	0.8116	0.6970	1
3080	5375	-336.268	0.000	0.8438	0.7092	1
3080	5927	-202.246	0.000	0.8629	0.7314	1
3081	3082	18.012	0.000	0.8433	0.7995	1
3081	3083	-283.086	0.000	0.7133	0.5646	1
3081	3116	18.011	0.000	0.7696	0.7249	1
3081	3125	-283.090	0.000	0.7020	0.5573	1
3081	3130	18.012	0.000	0.7693	0.7249	1
3081	3295	-56.024	0.000	0.7242	0.6184	1
3081	3377	-70.005	0.000	0.7036	0.5648	1
3081	3384	-13.979	0.000	0.7298	0.7602	1
3081	3461	10.057	0.000	0.7255	0.6726	1
3081	3474	-56.026	0.000	0.7478	0.6182	1
3081	3501	46.042	0.000	0.7231	0.6353	1
3081	3502	28.031	0.000	0.7409	0.6488	1
3081	3505	10.021	0.000	0.7394	0.6726	1
3081	3512	10.023	0.000	0.7945	0.7288	1
3081	3514	28.033	0.000	0.7440	0.6173	1
3081	3645	-30.011	0.000	0.7368	0.6362	1
3081	3717	-74.038	0.000	0.7170	0.6202	1
3081	3792	-12.001	0.000	0.7846	0.7576	1
3081	3862	-74.038	0.000	0.7671	0.6946	1
3081	3888	-56.027	0.000	0.7136	0.6015	1
3081	3919	-72.024	0.000	0.7244	0.6186	1
3081	3933	-72.022	0.000	0.8282	0.7401	1
3081	3952	-70.006	0.000	0.7603	0.6301	1
3081	3997	-30.011	0.000	0.7861	0.7292	1
3081	4000	-12.001	0.000	0.8058	0.7985	1
3081	4040	-74.037	0.000	0.8098	0.7037	1
3081	4043	-56.027	0.000	0.7695	0.6613	1
3081	4082	-12.001	0.000	0.7785	0.7612	1
3081	4096	-114.069	0.000	0.7491	0.6247	1
3081	4098	-40.032	0.000	0.8326	0.7528	1
3081	4117	-114.030	0.000	0.7017	0.6479	1
3081	4163	-54.011	0.000	0.7071	0.5743	1
3081	4176	-114.030	0.000	0.7415	0.5912	1
3081	4181	-40.032	0.000	0.8320	0.7542	1
3081	4198	-70.006	0.000	0.7143	0.6354	1
3081	4228	-114.030	0.000	0.7120	0.6400	1
3081	4229	-114.068	0.000	0.7049	0.6027	1
3081	4246	-116.046	0.000	0.7679	0.6933	1
3081	4262	-116.084	0.000	0.7328	0.7610	1
3081	4292	-116.084	0.000	0.7512	0.7205	1
3081	4298	-42.047	0.000	0.7862	0.7569	1
3081	4320	-116.099	0.000	0.7550	0.7406	1
3081	4321	-56.027	0.000	0.7074	0.6445	1
3081	4329	-116.084	0.000	0.7540	0.7997	1
3081	4336	2.015	0.000	0.7357	0.7048	1
3081	4377	-40.032	0.000	0.8266	0.7365	1
3081	4382	-114.068	0.000	0.7113	0.5740	1
3081	4405	-84.058	0.000	0.7143	0.7140	1
3081	4453	-40.031	0.000	0.8302	0.7502	1
3081	4489	-116.084	0.000	0.7565	0.7485	1
3081	4511	-114.047	0.000	0.7141	0.5626	1
3081	4572	-114.068	0.000	0.7232	0.5991	1
3081	4638	-56.026	0.000	0.7191	0.6049	1
3081	4639	-74.037	0.000	0.7163	0.6437	1
3081	4649	-42.047	0.000	0.7803	0.7365	1
3081	4654	-114.068	0.000	0.7751	0.7178	1
