CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
2083	4827	0.000	0.000	0.8383	0.8787	1
2083	4833	-0.003	0.000	0.8174	0.8171	1
2083	5051	28.031	0.000	0.7705	0.7455	1
2083	5360	-0.000	0.000	0.8404	0.8615	1
2083	5512	-0.002	0.000	0.7426	0.7287	1
2083	5604	-0.002	0.000	0.7260	0.7137	1
2083	6391	-238.233	0.000	0.8727	0.7387	1
2084	3099	-26.050	0.000	0.7086	0.4179	1
2087	2096	-18.010	0.000	0.9082	0.8212	1
2087	2110	-2.016	0.000	0.7260	0.6932	1
2087	2190	-33.054	0.000	0.8153	0.7618	1
2087	2233	0.000	0.000	0.9282	0.8601	1
2087	2258	-32.026	0.000	0.8455	0.8042	1
2087	2440	-0.000	0.000	0.8637	0.8055	1
2087	2553	-30.010	0.000	0.7410	0.6388	1
2087	2580	-14.016	0.000	0.8742	0.8112	1
2087	2697	0.001	0.000	0.9706	0.9378	1
2087	2784	2.015	0.000	0.7501	0.6695	1
2087	3213	-14.016	0.000	0.7221	0.5924	1
2088	2134	-0.000	0.000	0.9330	0.7547	1
2088	2332	18.010	0.000	0.7864	0.5742	1
2088	2425	-14.016	0.000	0.7539	0.5210	1
2089	2090	36.021	0.000	0.7137	0.6227	1
2089	2091	18.011	0.000	0.8152	0.8077	1
2089	2596	3.995	0.000	0.8324	0.5852	1
2089	2600	3.997	0.000	0.8346	0.6121	1
2090	2091	-18.011	0.000	0.9625	0.8662	1
2090	2142	0.000	0.000	0.9422	0.8250	1
2091	2142	18.011	0.000	0.8899	0.7387	1
2092	2293	-15.995	0.000	0.7514	0.7188	1
2092	2430	-14.015	0.000	0.7578	0.6192	1
2094	2217	-14.015	0.000	0.7353	0.6529	1
2095	2143	-0.000	0.000	0.7404	0.5976	1
2096	2190	-15.044	0.000	0.8578	0.8034	1
2096	2233	18.010	0.000	0.9347	0.8631	1
2096	2258	-14.016	0.000	0.8773	0.8565	1
2096	2440	18.010	0.000	0.8634	0.7848	1
2096	2563	-14.016	0.000	0.8586	0.7511	1
2096	2697	18.011	0.000	0.9157	0.8361	1
2097	2149	-0.114	0.000	0.7353	0.6670	1
2097	2231	-0.000	0.000	0.7081	0.5479	1
2097	2347	-8.995	0.000	0.7158	0.6462	1
2097	2734	-8.995	0.000	0.7799	0.6462	1
2097	2924	-8.995	0.000	0.7845	0.6462	1
2097	3040	-8.995	0.000	0.7879	0.7241	1
2097	3203	-8.994	0.000	0.7749	0.6462	1
2097	3421	-8.995	0.000	0.7783	0.7241	1
2097	3485	-8.995	0.000	0.7491	0.6462	1
2097	3678	-0.001	0.000	0.7323	0.6573	1
2097	3922	-0.001	0.000	0.7264	0.6573	1
2097	3958	-8.995	0.000	0.7773	0.7241	1
2097	3987	-8.995	0.000	0.7731	0.7241	1
2097	4052	-8.995	0.000	0.7948	0.7556	1
2097	4171	-8.995	0.000	0.7772	0.7432	1
2097	4207	-0.000	0.000	0.7275	0.6573	1
2098	2109	-38.074	0.000	0.8148	0.6694	1
2098	2152	21.984	0.000	0.7509	0.6935	1
2098	2527	-242.173	0.000	0.7244	0.4854	1
2098	2568	19.968	0.000	0.9490	0.8447	1
2098	2572	19.971	0.000	0.9573	0.8708	1
2098	2578	20.953	0.000	0.9417	0.8124	1
2098	2769	-194.116	0.000	0.7573	0.5954	1
2098	3026	-80.121	0.000	0.8254	0.6593	1
2098	3027	6.935	0.000	0.7438	0.5881	1
2098	3030	-94.100	0.000	0.7985	0.6061	1
2098	3034	-94.097	0.000	0.8544	0.7271	1
2098	3063	-80.121	0.000	0.8313	0.6992	1
2098	3065	157.110	0.000	0.7251	0.6046	1
2098	3066	-63.094	0.000	0.7336	0.5438	1
2098	3075	-80.117	0.000	0.8347	0.6914	1
2098	3148	-80.121	0.000	0.7376	0.5983	1
2098	3150	104.062	0.000	0.9151	0.7631	1
2098	3159	104.064	0.000	0.9019	0.7661	1
2098	3365	-154.121	0.000	0.7923	0.5434	1
2098	3379	-20.063	0.000	0.9402	0.8329	1
2098	3589	-22.079	0.000	0.8011	0.6281	1
2099	2162	0.000	0.000	0.9345	0.7952	1
2099	2247	0.000	0.000	0.7854	0.7349	1
2099	2300	64.016	0.000	0.7595	0.4124	1
2099	2772	50.000	0.000	0.7622	0.4142	1
2099	2774	50.002	0.000	0.7719	0.4587	1
2099	2897	50.003	0.000	0.7756	0.4171	1
2099	2985	-78.047	0.000	0.7414	0.4317	1
2099	2987	-78.044	0.000	0.7574	0.4274	1
2100	2163	-0.000	0.000	0.8400	0.7564	1
2101	3076	-80.117	0.000	0.7031	0.4776	1
2102	2104	17.027	0.000	0.9244	0.8616	1
2102	2307	-144.043	0.000	0.8411	0.7730	1
2102	2345	-144.043	0.000	0.9042	0.8064	1
2104	2307	-161.069	0.000	0.7583	0.6577	1
2104	2345	-161.069	0.000	0.8376	0.7230	1
2105	2225	97.052	0.000	0.7277	0.5146	1
2105	2617	-262.132	0.000	0.8496	0.6257	1
2107	2231	-23.016	0.000	0.8645	0.8048	1
2107	2241	-0.000	0.000	0.8787	0.8607	1
2107	2342	-0.000	0.000	0.9331	0.8607	1
2107	2344	-23.016	0.000	0.8284	0.7155	1
2107	2512	-0.000	0.000	0.8855	0.8616	1
2107	2575	-23.016	0.000	0.8334	0.7534	1
2107	2576	0.000	0.000	0.8936	0.8607	1
2107	2618	0.000	0.000	0.8803	0.7930	1
2107	2670	-0.005	0.000	0.8515	0.7731	1
2107	2699	-23.016	0.000	0.8230	0.7400	1
2107	2728	0.000	0.000	0.9336	0.8607	1
2107	2732	-51.011	0.000	0.7028	0.5274	1
2107	2794	-0.000	0.000	0.9484	0.9344	1
2107	2837	-23.016	0.000	0.8291	0.7371	1
2107	2855	-0.000	0.000	0.9148	0.8607	1
2107	2947	-0.000	0.000	0.9297	0.8607	1
2107	2976	-0.000	0.000	0.9308	0.8607	1
2107	3011	-51.010	0.000	0.7000	0.5335	1
2107	3054	-0.000	0.000	0.9515	0.9344	1
2107	3090	-0.000	0.000	0.9496	0.9344	1
2107	3163	-0.000	0.000	0.9198	0.8607	1
2107	3202	-23.016	0.000	0.8263	0.7696	1
2107	3209	-0.000	0.000	0.9199	0.8607	1
2107	3232	-23.016	0.000	0.8401	0.7947	1
2107	3323	-23.016	0.000	0.7890	0.8088	1
2107	3325	-0.000	0.000	0.8935	0.8666	1
2107	3341	-51.011	0.000	0.7071	0.5288	1
2107	3360	-0.000	0.000	0.8868	0.8666	1
2107	3385	-23.016	0.000	0.8576	0.7873	1
2107	3403	-0.006	0.000	0.8946	0.8666	1
2107	3408	-0.000	0.000	0.9032	0.8666	1
2107	3448	-23.016	0.000	0.8477	0.7944	1
2107	3451	-0.000	0.000	0.8871	0.8607	1
2107	3532	-23.016	0.000	0.7718	0.7939	1
2107	3534	-0.000	0.000	0.8447	0.7930	1
2107	3565	0.964	0.000	0.7937	0.7257	1
2107	3592	0.000	0.000	0.8754	0.8666	1
2107	3600	-0.000	0.000	0.8574	0.8666	1
2107	3601	-51.011	0.000	0.7011	0.5315	1
2107	3606	-23.016	0.000	0.8548	0.7737	1
2107	3649	-0.000	0.000	0.8021	0.7994	1
