id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:area,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:rt,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:mz,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:height,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:charge,datafile:20250402_PMA_tp24_solanum_qc_01.mzML:isotopes
968,6.792E4,3.3263,427.14746,427.1487,0,3.302,3.3586,427.14805,5.719E5,2.434E6,2.434E6,,DETECTED,6.792E4,3.3263,427.14746,427.1487,,,0.0271,3.302,3.3586,427.14805,5.719E5,2.434E6,1.3332,1.1666,2.434E6,,
969,1.173E5,3.3263,526.21838,526.21887,1,3.302,3.3586,526.21864,5.944E5,5.005E6,5.005E6,,DETECTED,1.173E5,3.3263,526.21838,526.21887,1,-0.0019,0.0217,3.302,3.3586,526.21864,5.944E5,5.005E6,1.562,1.1666,5.005E6,,
970,8.792E4,3.3344,693.27515,693.27728,0,3.3101,3.3665,693.27645,6.002E5,3.204E6,3.204E6,,DETECTED,8.792E4,3.3344,693.27515,693.27728,,,0.0316,3.3101,3.3665,693.27645,6.002E5,3.204E6,1.1014,1.159,3.204E6,,
971,1.404E5,3.3426,209.15363,209.15405,1,3.3182,3.3745,209.15377,5.778E5,5.883E6,5.883E6,,DETECTED,1.404E5,3.3426,209.15363,209.15405,1,-0.002,0.0221,3.3182,3.3745,209.15377,5.778E5,5.883E6,1.5878,1.414,5.883E6,,
972,1.392E5,3.3426,393.18811,393.18854,1,3.3182,3.3745,393.18828,6.82E5,5.524E6,5.524E6,,DETECTED,1.392E5,3.3426,393.18811,393.18854,1,0.0028,0.0237,3.3182,3.3745,393.18828,6.82E5,5.524E6,1.5584,1.1524,5.524E6,,
973,6.082E4,3.3426,538.2287,538.22961,0,3.3182,3.3745,538.22893,5.884E5,1.887E6,1.887E6,,DETECTED,6.082E4,3.3426,538.2287,538.22961,,,0.0306,3.3182,3.3745,538.22893,5.884E5,1.887E6,1.3049,1.1524,1.887E6,,
974,1.809E5,3.3426,691.26086,691.26202,1,3.3182,3.4156,691.26149,5.167E5,5.937E6,5.937E6,,DETECTED,1.809E5,3.3426,691.26086,691.26202,1,-0.0043,0.025,3.3182,3.4156,691.26149,5.167E5,5.937E6,2.5989,1.219,5.937E6,,
975,1.034E5,3.3506,212.16443,212.16499,1,3.3182,3.3908,212.16459,5.761E5,3.032E6,3.032E6,,DETECTED,1.034E5,3.3506,212.16443,212.16499,1,0.005,0.03,3.3182,3.3908,212.16459,5.761E5,3.032E6,1.2795,1.118,3.032E6,,
976,5.999E4,3.3506,252.157,252.1575,0,3.3263,3.3826,252.15718,5.053E5,1.926E6,1.926E6,,DETECTED,5.999E4,3.3506,252.157,252.1575,,,0.0312,3.3263,3.3826,252.15718,5.053E5,1.926E6,1.3117,1.1558,1.926E6,,
977,1.233E5,3.3506,498.25439,498.25545,1,3.3263,3.4156,498.25476,5.714E5,3.864E6,3.864E6,,DETECTED,1.233E5,3.3506,498.25439,498.25545,1,0.0016,0.0252,3.3263,3.4156,498.25476,5.714E5,3.864E6,1.8776,1.8314,3.864E6,,
978,1.299E5,3.3506,503.21054,503.21268,1,3.3263,3.4156,503.21172,5.876E5,3.623E6,3.623E6,,DETECTED,1.299E5,3.3506,503.21054,503.21268,1,-0.0019,0.0263,3.3263,3.4156,503.21172,5.876E5,3.623E6,3.3181,1.8314,3.623E6,,
979,2.827E5,3.3506,682.40424,682.40491,1,3.3263,3.3908,682.40439,7.163E5,1.086E7,1.086E7,,DETECTED,2.827E5,3.3506,682.40424,682.40491,1,-0.0112,0.0237,3.3263,3.3908,682.40439,7.163E5,1.086E7,1.033,1.1998,1.086E7,,
980,4.573E5,3.3586,283.15396,283.15448,3,3.2356,3.4817,283.15424,5.009E5,4.085E6,4.085E6,,DETECTED,4.573E5,3.3586,283.15396,283.15448,3,-0.0018,0.0567,3.2356,3.4817,283.15424,5.009E5,4.085E6,0.1484,1.0003,4.085E6,,
981,6.453E5,3.3586,485.19955,485.20013,3,3.2356,3.4901,485.19978,5.919E5,6.829E6,6.829E6,1,DETECTED,6.453E5,3.3586,485.19955,485.20013,3,-0.0052,0.1104,3.2356,3.4901,485.19978,5.919E5,6.829E6,1.1622,1.1347,6.829E6,1,2
983,8.531E4,3.3665,175.14819,175.14853,0,3.3182,3.399,175.1483,5.327E5,2.248E6,2.248E6,,DETECTED,8.531E4,3.3665,175.14819,175.14853,,,0.0393,3.3182,3.399,175.1483,5.327E5,2.248E6,0.6713,0.8356,2.248E6,,
984,5.998E5,3.3665,220.16965,220.17012,2,3.3426,3.4156,220.16969,6.783E5,2.43E7,2.43E7,,DETECTED,5.998E5,3.3665,220.16965,220.17012,2,-0.0041,0.0229,3.3426,3.4156,220.16969,6.783E5,2.43E7,1.7767,1.1797,2.43E7,,
985,9.984E5,3.3665,720.43164,720.43268,2,3.3344,3.4156,720.43176,5.108E5,3.987E7,3.987E7,1,DETECTED,9.984E5,3.3665,720.43164,720.43268,2,-0.012,0.0227,3.3344,3.4156,720.43176,5.108E5,3.987E7,1.1169,1.1466,3.987E7,1,2
987,1.228E7,3.3665,866.48779,866.49091,2,3.3263,3.4402,866.48805,9.258E5,4.652E8,4.652E8,1,DETECTED,1.228E7,3.3665,866.48779,866.49091,2,-0.02,0.0233,3.3263,3.4402,866.48805,9.258E5,4.652E8,1.0114,1.0965,4.652E8,1,4
991,2.172E5,3.3826,142.12271,142.123,1,3.3586,3.4238,142.12284,7.455E5,7.87E6,7.87E6,,DETECTED,2.172E5,3.3826,142.12271,142.123,1,-0.0042,0.0244,3.3586,3.4238,142.12284,7.455E5,7.87E6,1.9448,1.2258,7.87E6,,
992,1.179E5,3.3908,524.20282,524.20325,1,3.3506,3.4238,524.203,5.425E5,3.669E6,3.669E6,,DETECTED,1.179E5,3.3908,524.20282,524.20325,1,-0.0031,0.0303,3.3506,3.4238,524.203,5.425E5,3.669E6,0.591,0.9116,3.669E6,,
993,5.896E4,3.3908,540.19721,540.19843,0,3.3506,3.4156,540.19792,5.012E5,1.612E6,1.612E6,,DETECTED,5.896E4,3.3908,540.19721,540.19843,,,0.0404,3.3506,3.4156,540.19792,5.012E5,1.612E6,0.6183,0.8092,1.612E6,,
994,8.145E5,3.3908,693.27649,693.27759,2,3.3665,3.5066,693.2769,5.939E5,2.603E7,2.603E7,1,DETECTED,8.145E5,3.3908,693.27649,693.27759,2,-0.0101,0.0237,3.3665,3.5066,693.2769,5.939E5,2.603E7,4.0058,3.8124,2.603E7,1,2
996,4.616E5,3.399,388.15995,388.1604,2,3.3665,3.4402,388.16016,6.133E5,1.619E7,1.619E7,,DETECTED,4.616E5,3.399,388.15995,388.1604,2,-0.0125,0.0283,3.3665,3.4402,388.16016,6.133E5,1.619E7,1.0648,1.1443,1.619E7,,
997,2.795E5,3.4238,133.10126,133.10153,1,3.3506,3.4649,133.10147,6.144E5,8.52E6,8.52E6,,DETECTED,2.795E5,3.4238,133.10126,133.10153,1,-0.0115,0.0264,3.3506,3.4649,133.10147,6.144E5,8.52E6,0.4551,1.1783,8.52E6,,
998,2.446E5,3.4238,137.09627,137.09642,1,3.3745,3.4649,137.09637,5.121E5,8.112E6,8.112E6,,DETECTED,2.446E5,3.4238,137.09627,137.09642,1,-0.0104,0.027,3.3745,3.4649,137.09637,5.121E5,8.112E6,1.2046,0.8112,8.112E6,,
999,2.846E5,3.4238,191.14297,191.14342,1,3.3263,3.4567,191.1433,5.386E5,7.816E6,7.816E6,,DETECTED,2.846E5,3.4238,191.14297,191.14342,1,-0.0055,0.0244,3.3263,3.4567,191.1433,5.386E5,7.816E6,0.4902,0.562,7.816E6,,
1000,3.62E5,3.4238,393.18799,393.18835,1,3.3745,3.4567,393.18811,7.65E5,1.343E7,1.343E7,,DETECTED,3.62E5,3.4238,393.18799,393.18835,1,-0.0126,0.0239,3.3745,3.4567,393.18811,7.65E5,1.343E7,1.0071,0.7971,1.343E7,,
1001,6.864E4,3.432,215.10698,215.1073,0,3.399,3.4733,215.10706,6.496E5,1.718E6,1.718E6,,DETECTED,6.864E4,3.432,215.10698,215.1073,,,0.0841,3.399,3.4733,215.10706,6.496E5,1.718E6,1.2478,1.1239,1.718E6,,
1002,1.624E5,3.432,233.11734,233.11839,0,3.3665,3.4901,233.11757,5.684E5,2.484E6,2.484E6,,DETECTED,1.624E5,3.432,233.11734,233.11839,,,0.0531,3.3665,3.4901,233.11757,5.684E5,2.484E6,0.886,0.943,2.484E6,,
1003,1.406E5,3.432,251.12769,251.12866,1,3.3506,3.4817,251.12803,5.484E5,2.784E6,2.784E6,,DETECTED,1.406E5,3.432,251.12769,251.12866,1,0.011,0.0879,3.3506,3.4817,251.12803,5.484E5,2.784E6,0.6042,0.805,2.784E6,,
1004,4.98E5,3.432,448.21808,448.21869,2,3.3182,3.4901,448.21824,5.191E5,8.041E6,8.041E6,,DETECTED,4.98E5,3.432,448.21808,448.21869,2,-0.0044,0.0345,3.3182,3.4901,448.21824,5.191E5,8.041E6,0.5019,0.7664,8.041E6,,
1005,2.347E5,3.432,453.17154,453.1738,1,3.3263,3.4901,453.1731,5.915E5,3.996E6,3.996E6,,DETECTED,2.347E5,3.432,453.17154,453.1738,1,-0.0021,0.0963,3.3263,3.4901,453.1731,5.915E5,3.996E6,0.5315,0.7744,3.996E6,,
1006,2.484E5,3.4402,211.16946,211.16956,1,3.4156,3.4733,211.16951,7.574E5,8.748E6,8.748E6,,DETECTED,2.484E5,3.4402,211.16946,211.16956,1,-0.0114,0.0303,3.4156,3.4733,211.16951,7.574E5,8.748E6,0.9737,1.0365,8.748E6,,
1007,2.438E5,3.4402,395.20392,395.20474,1,3.4156,3.4733,395.20412,8.184E5,9.103E6,9.103E6,,DETECTED,2.438E5,3.4402,395.20392,395.20474,1,-0.0043,0.0266,3.4156,3.4733,395.20412,8.184E5,9.103E6,0.9798,1.0407,9.103E6,,
1008,1.374E5,3.4402,720.43176,720.43256,1,3.4156,3.4733,720.43232,5.108E5,4.956E6,4.956E6,,DETECTED,1.374E5,3.4402,720.43176,720.43256,1,-0.0032,0.0249,3.4156,3.4733,720.43232,5.108E5,4.956E6,1.0145,1.1697,4.956E6,,
1009,9.889E4,3.4402,884.49922,884.50134,1,3.4156,3.4901,884.50053,5.767E5,2.8E6,2.8E6,,DETECTED,9.889E4,3.4402,884.49922,884.50134,1,0.0061,0.033,3.4156,3.4901,884.50053,5.767E5,2.8E6,2.0199,1.51,2.8E6,,
1010,4.112E5,3.4485,285.16983,285.17077,1,3.4156,3.4901,285.16991,7.249E5,1.629E7,1.629E7,,DETECTED,4.112E5,3.4485,285.16983,285.17077,1,0.0016,0.0216,3.4156,3.4901,285.16991,7.249E5,1.629E7,1.0362,1.3274,1.629E7,,
1011,4.096E5,3.4485,325.16238,325.16278,1,3.4156,3.5395,325.16248,7.498E5,1.387E7,1.387E7,,DETECTED,4.096E5,3.4485,325.16238,325.16278,1,-0.0103,0.0224,3.4156,3.5395,325.16248,7.498E5,1.387E7,1.4813,2.2773,1.387E7,,
1012,4.028E5,3.4485,480.24167,480.24564,2,3.2356,3.4733,480.24451,5.262E5,3.633E6,3.633E6,,DETECTED,4.028E5,3.4485,480.24167,480.24564,2,-0.0849,0.1176,3.2356,3.4733,480.24451,5.262E5,3.633E6,0.0855,0.5583,3.633E6,,
1013,1.564E5,3.4567,163.11176,163.11228,1,3.3263,3.4901,163.11202,5.215E5,2.179E6,2.179E6,,DETECTED,1.564E5,3.4567,163.11176,163.11228,1,0.0144,0.033,3.3263,3.4901,163.11202,5.215E5,2.179E6,0.256,0.628,2.179E6,,
1014,1.622E5,3.4567,366.17618,366.17675,1,3.432,3.4901,366.17624,8.599E5,6.396E6,6.396E6,,DETECTED,1.622E5,3.4567,366.17618,366.17675,1,-0.0043,0.0261,3.432,3.4901,366.17624,8.599E5,6.396E6,1.6355,1.1775,6.396E6,,
1015,7.906E4,3.4567,556.19312,556.1936,1,3.432,3.4901,556.19335,5.435E5,2.733E6,2.733E6,,DETECTED,7.906E4,3.4567,556.19312,556.1936,1,0.005,0.0261,3.432,3.4901,556.19335,5.435E5,2.733E6,1.4581,1.1775,2.733E6,,
1016,1.311E5,3.4567,878.45319,878.45416,1,3.432,3.5148,878.45367,7.281E5,3.137E6,3.137E6,1,DETECTED,1.311E5,3.4567,878.45319,878.45416,1,0.0039,0.0512,3.432,3.5148,878.45367,7.281E5,3.137E6,2.3574,1.6787,3.137E6,1,2
1018,9.063E4,3.4649,253.14339,253.144,1,3.4402,3.4984,253.14381,5.672E5,3.222E6,3.222E6,,DETECTED,9.063E4,3.4649,253.14339,253.144,1,0.0184,0.0313,3.4402,3.4984,253.14381,5.672E5,3.222E6,1.4949,1.1779,3.222E6,,
1019,9.798E4,3.4649,691.26123,691.26221,1,3.4402,3.4984,691.26183,6.247E5,3.724E6,3.724E6,,DETECTED,9.798E4,3.4649,691.26123,691.26221,1,-0.0021,0.0274,3.4402,3.4984,691.26183,6.247E5,3.724E6,1.5452,1.1779,3.724E6,,
1020,5.741E5,3.4649,866.48923,866.49084,2,3.4402,3.5313,866.49001,5.593E5,2.083E7,2.083E7,1,DETECTED,5.741E5,3.4649,866.48923,866.49084,2,-0.0103,0.0248,3.4402,3.5313,866.49001,5.593E5,2.083E7,1.6681,1.3422,2.083E7,1,2
1022,1.741E5,3.4649,868.49664,868.50586,0,3.4402,3.5313,868.50164,5.332E5,3.268E6,3.268E6,1,DETECTED,1.741E5,3.4649,868.49664,868.50586,,,0.0569,3.4402,3.5313,868.50164,5.332E5,3.268E6,2.6895,1.8447,3.268E6,1,2
1023,2.488E5,3.4817,292.06601,292.06635,2,3.4567,3.5313,292.06628,5.029E5,8.391E6,8.391E6,,DETECTED,2.488E5,3.4817,292.06601,292.06635,2,-0.0045,0.029,3.4567,3.5313,292.06628,5.029E5,8.391E6,2.0406,1.7214,8.391E6,,
1024,1.886E5,3.4984,197.11748,197.11778,1,3.4733,3.5395,197.11766,7.225E5,7.098E6,7.098E6,,DETECTED,1.886E5,3.4984,197.11748,197.11778,1,-0.0044,0.0218,3.4733,3.5395,197.11766,7.225E5,7.098E6,1.3161,1.3191,7.098E6,,
1026,3.594E5,3.5066,862.45806,862.45959,2,3.4733,3.5804,862.45883,8.283E5,1.124E7,1.124E7,1,DETECTED,3.594E5,3.5066,862.45806,862.45959,2,-0.0103,0.0216,3.4733,3.5804,862.45883,8.283E5,1.124E7,1.8368,1.5421,1.124E7,1,2
1028,1.995E5,3.5148,421.16077,421.16135,1,3.4901,3.5804,421.16112,7.718E5,4.551E6,4.551E6,,DETECTED,1.995E5,3.5148,421.16077,421.16135,1,-0.0043,0.0326,3.4901,3.5804,421.16112,7.718E5,4.551E6,2.5971,1.8275,4.551E6,,
1029,1.082E5,3.5148,557.25702,557.25824,1,3.4733,3.5395,557.25757,8.124E5,3.26E6,3.26E6,,DETECTED,1.082E5,3.5148,557.25702,557.25824,1,-0.002,0.0314,3.4733,3.5395,557.25757,8.124E5,3.26E6,0.5952,0.7976,3.26E6,,
1030,1.168E6,3.5148,850.49408,850.49561,2,3.4901,3.5721,850.49468,5.114E5,4.378E7,4.378E7,1,DETECTED,1.168E6,3.5148,850.49408,850.49561,2,-0.0125,0.0291,3.4901,3.5721,850.49468,5.114E5,4.378E7,1.4777,1.1611,4.378E7,1,3
1033,2.293E5,3.523,269.13629,269.13843,1,3.3745,3.6132,269.13697,5.151E5,1.901E6,1.901E6,,DETECTED,2.293E5,3.523,269.13629,269.13843,1,0.011,0.0845,3.3745,3.6132,269.13697,5.151E5,1.901E6,0.6072,0.8036,1.901E6,,
1034,7.032E4,3.5313,211.16948,211.16965,1,3.5066,3.564,211.16956,5.057E5,2.625E6,2.625E6,,DETECTED,7.032E4,3.5313,211.16948,211.16965,1,-0.0032,0.024,3.5066,3.564,211.16956,5.057E5,2.625E6,1.8541,1.1622,2.625E6,,
1035,5.197E4,3.5313,439.23083,439.23141,0,3.4901,3.564,439.2311,5.137E5,1.103E6,1.103E6,,DETECTED,5.197E4,3.5313,439.23083,439.23141,,,0.0558,3.4901,3.564,439.2311,5.137E5,1.103E6,0.7937,0.8968,1.103E6,,
1036,8.692E4,3.5313,448.21832,448.21875,0,3.4901,3.564,448.21856,5.191E5,2.04E6,2.04E6,,DETECTED,8.692E4,3.5313,448.21832,448.21875,,,0.0415,3.4901,3.564,448.21856,5.191E5,2.04E6,0.7937,0.8968,2.04E6,,
1037,1.154E5,3.5313,896.50085,896.50378,1,3.5066,3.564,896.50134,6.457E5,4.413E6,4.413E6,,DETECTED,1.154E5,3.5313,896.50085,896.50378,1,-0.0044,0.025,3.5066,3.564,896.50134,6.457E5,4.413E6,1.0772,1.1622,4.413E6,,
1038,1.204E5,3.5395,357.1449,357.14635,1,3.5148,3.5721,357.14509,5.845E5,4.6E6,4.6E6,,DETECTED,1.204E5,3.5395,357.1449,357.14635,1,-0.0032,0.0253,3.5148,3.5721,357.14509,5.845E5,4.6E6,1.0454,1.1615,4.6E6,,
1039,2.185E5,3.5395,391.14998,391.15076,2,3.4817,3.5721,391.1502,5.472E5,4.346E6,4.346E6,,DETECTED,2.185E5,3.5395,391.14998,391.15076,2,-0.0349,0.0343,3.4817,3.5721,391.1502,5.472E5,4.346E6,0.5194,0.7827,4.346E6,,
1040,6.023E4,3.5395,411.14804,411.15308,0,3.5148,3.5804,411.15127,5.965E5,1.552E6,1.552E6,,DETECTED,6.023E4,3.5395,411.14804,411.15308,,,0.0445,3.5148,3.5804,411.15127,5.965E5,1.552E6,1.6556,1.3278,1.552E6,,
1041,3.598E5,3.5395,524.20245,524.20331,1,3.4402,3.6383,524.20306,5.924E5,4.694E6,4.694E6,,DETECTED,3.598E5,3.5395,524.20245,524.20331,1,0.018,0.0324,3.4402,3.6383,524.20306,5.924E5,4.694E6,1.3227,0.998,4.694E6,,
1042,7.637E4,3.5395,578.21039,578.21143,0,3.5148,3.5966,578.21089,5.626E5,1.799E6,1.799E6,,DETECTED,7.637E4,3.5395,578.21039,578.21143,,,0.054,3.5148,3.5966,578.21089,5.626E5,1.799E6,2.3154,1.6577,1.799E6,,
1043,4.545E5,3.5476,191.14323,191.14342,1,3.5148,3.6215,191.14331,6.735E5,1.472E7,1.472E7,,DETECTED,4.545E5,3.5476,191.14323,191.14342,1,-0.0125,0.0268,3.5148,3.6215,191.14331,6.735E5,1.472E7,2.3692,1.1223,1.472E7,,
1044,1.443E5,3.5476,355.12908,355.12952,1,3.5148,3.5804,355.12929,8.251E5,3.662E6,3.662E6,,DETECTED,1.443E5,3.5476,355.12908,355.12952,1,-0.002,0.039,3.5148,3.5804,355.12929,8.251E5,3.662E6,0.996,0.998,3.662E6,,
1045,8.047E4,3.5476,387.15529,387.15582,0,3.5148,3.5721,387.15559,8.736E5,2.17E6,2.17E6,,DETECTED,8.047E4,3.5476,387.15529,387.15582,,,0.0391,3.5148,3.5721,387.15559,8.736E5,2.17E6,0.746,0.873,2.17E6,,
1046,5.925E4,3.5476,441.1637,441.16388,0,3.5148,3.5721,441.16379,6.745E5,1.61E6,1.61E6,,DETECTED,5.925E4,3.5476,441.1637,441.16388,,,0.0386,3.5148,3.5721,441.16379,6.745E5,1.61E6,0.746,0.873,1.61E6,,
1047,1.834E5,3.5476,739.28247,739.28308,1,3.5148,3.5885,739.28271,5.743E5,5.519E6,5.519E6,1,DETECTED,1.834E5,3.5476,739.28247,739.28308,1,-0.0032,0.0306,3.5148,3.5885,739.28271,5.743E5,5.519E6,1.2544,1.122,5.519E6,1,2
1049,6.232E4,3.5476,761.26294,761.26447,0,3.523,3.5804,761.26381,5.779E5,1.931E6,1.931E6,,DETECTED,6.232E4,3.5476,761.26294,761.26447,,,0.0312,3.523,3.5804,761.26381,5.779E5,1.931E6,1.3295,1.1647,1.931E6,,
1050,5.922E4,3.5558,193.1226,193.12273,0,3.523,3.6049,193.12266,5.234E5,1.211E6,1.211E6,,DETECTED,5.922E4,3.5558,193.1226,193.12273,,,0.0523,3.523,3.6049,193.12266,5.234E5,1.211E6,1.4944,1.2472,1.211E6,,
1051,5.025E4,3.5558,267.15924,267.15942,0,3.5313,3.5966,267.15935,5.259E5,1.288E6,1.288E6,,DETECTED,5.025E4,3.5558,267.15924,267.15942,,,0.044,3.5313,3.5966,267.15935,5.259E5,1.288E6,1.6627,1.3314,1.288E6,,
1052,1.764E5,3.5558,357.18851,357.18896,1,3.5148,3.6049,357.1886,7.505E5,3.631E6,3.631E6,,DETECTED,1.764E5,3.5558,357.18851,357.18896,1,-0.0043,0.047,3.5148,3.6049,357.1886,7.505E5,3.631E6,1.1944,1.0972,3.631E6,,
1053,9.497E4,3.5558,389.13403,389.1348,0,3.4901,3.5804,389.13451,6.318E5,2.078E6,2.078E6,,DETECTED,9.497E4,3.5558,389.13403,389.1348,,,0.0519,3.4901,3.5804,389.13451,6.318E5,2.078E6,0.373,0.6865,2.078E6,,
1054,6.817E4,3.5558,566.21332,566.21362,0,3.523,3.5804,566.21345,6.089E5,2.318E6,2.318E6,,DETECTED,6.817E4,3.5558,566.21332,566.21362,,,0.0297,3.523,3.5804,566.21345,6.089E5,2.318E6,0.7474,0.8737,2.318E6,,
1055,5.219E4,3.564,211.1331,211.13322,0,3.5313,3.6049,211.13315,5.368E5,1.246E6,1.246E6,,DETECTED,5.219E4,3.564,211.1331,211.13322,,,0.0398,3.5313,3.6049,211.13315,5.368E5,1.246E6,1.25,1.125,1.246E6,,
1056,4.683E5,3.564,259.09662,259.09723,2,3.3745,3.6049,259.09694,1.206E6,6.072E6,6.072E6,,DETECTED,4.683E5,3.564,259.09662,259.09723,2,-0.0043,0.0315,3.3745,3.6049,259.09694,1.206E6,6.072E6,0.4975,0.6079,6.072E6,,
1057,2.477E5,3.564,285.1698,285.17077,1,3.4901,3.6383,285.16994,6.03E5,4.462E6,4.462E6,,DETECTED,2.477E5,3.564,285.1698,285.17077,1,-0.0031,0.0345,3.4901,3.6383,285.16994,6.03E5,4.462E6,1.1042,1.0026,4.462E6,,
1058,1.329E5,3.564,325.16241,325.16266,1,3.5395,3.6215,325.16248,6.115E5,3.916E6,3.916E6,,DETECTED,1.329E5,3.564,325.16241,325.16266,1,0.0028,0.027,3.5395,3.6215,325.16248,6.115E5,3.916E6,2.8663,1.6734,3.916E6,,
1059,1.227E5,3.564,410.14485,410.14526,1,3.5395,3.5966,410.145,7.742E5,4.603E6,4.603E6,,DETECTED,1.227E5,3.564,410.14485,410.14526,1,-0.002,0.0307,3.5395,3.5966,410.145,7.742E5,4.603E6,1.12,1.1662,4.603E6,,
1060,4.141E5,3.564,884.49792,884.50085,1,3.4984,3.6215,884.49965,6.585E5,1.04E7,1.04E7,1,DETECTED,4.141E5,3.564,884.49792,884.50085,1,-0.043,0.0274,3.4984,3.6215,884.49965,6.585E5,1.04E7,0.8471,1.0065,1.04E7,1,2
1062,1.243E5,3.564,902.51099,902.51166,1,3.5395,3.5966,902.51112,7.22E5,5.019E6,5.019E6,,DETECTED,1.243E5,3.564,902.51099,902.51166,1,0.005,0.0239,3.5395,3.5966,902.51112,7.22E5,5.019E6,1.4991,1.1662,5.019E6,,
1063,2.02E5,3.5721,441.24622,441.24686,1,3.5476,3.6049,441.24635,1.009E6,8.286E6,8.286E6,,DETECTED,2.02E5,3.5721,441.24622,441.24686,1,-0.0043,0.0219,3.5476,3.6049,441.24635,1.009E6,8.286E6,1.0523,1.1675,8.286E6,,
1064,2.596E5,3.5721,556.22839,556.22943,2,3.5148,3.6383,556.22898,5.429E5,4.8E6,4.8E6,,DETECTED,2.596E5,3.5721,556.22839,556.22943,2,-0.0347,0.0288,3.5148,3.6383,556.22898,5.429E5,4.8E6,1.038,1.0765,4.8E6,,
1065,1.065E5,3.5721,864.46564,864.47467,0,3.5395,3.6215,864.47321,5.402E5,2.511E6,2.511E6,1,DETECTED,1.065E5,3.5721,864.46564,864.47467,,,0.0409,3.5395,3.6215,864.47321,5.402E5,2.511E6,1.5113,1.2556,2.511E6,1,2
1066,4.249E5,3.5721,882.48157,882.48497,2,3.4984,3.6383,882.48402,5.628E5,1.001E7,1.001E7,1,DETECTED,4.249E5,3.5721,882.48157,882.48497,2,-0.0217,0.0273,3.4984,3.6383,882.48402,5.628E5,1.001E7,1.066,0.8854,1.001E7,1,2
1068,1.81E5,3.5721,1008.53687,1008.53857,1,3.5476,3.6049,1008.53834,6.415E5,7.468E6,7.468E6,,DETECTED,1.81E5,3.5721,1008.53687,1008.53857,1,0.0098,0.0217,3.5476,3.6049,1008.53834,6.415E5,7.468E6,0.9707,1.0369,7.468E6,,
1069,1.098E5,3.5804,291.18039,291.18115,1,3.5558,3.6132,291.18045,5.941E5,3.92E6,3.92E6,,DETECTED,1.098E5,3.5804,291.18039,291.18115,1,-0.0032,0.0252,3.5558,3.6132,291.18045,5.941E5,3.92E6,1.0971,1.169,3.92E6,,
1070,2.795E5,3.5804,313.16226,313.16266,1,3.5476,3.6383,313.16235,5.197E5,9.052E6,9.052E6,,DETECTED,2.795E5,3.5804,313.16226,313.16266,1,-0.0054,0.0258,3.5476,3.6383,313.16235,5.197E5,9.052E6,1.3777,1.5523,9.052E6,,
1071,9.902E4,3.5804,336.23822,336.23834,1,3.5558,3.6132,336.23826,5.994E5,3.731E6,3.731E6,,DETECTED,9.902E4,3.5804,336.23822,336.23834,1,0.0061,0.0255,3.5558,3.6132,336.23826,5.994E5,3.731E6,1.1074,1.169,3.731E6,,
1072,1.583E5,3.5804,398.34189,398.3421,1,3.523,3.6132,398.34196,7.127E5,4.053E6,4.053E6,,DETECTED,1.583E5,3.5804,398.34189,398.3421,1,-0.0021,0.0558,3.523,3.6132,398.34196,7.127E5,4.053E6,0.4722,0.7861,4.053E6,,
1074,7.314E5,3.5966,183.07829,183.07854,2,3.5476,3.802,183.07839,5.061E5,1.442E7,1.442E7,,DETECTED,7.314E5,3.5966,183.07829,183.07854,2,-0.0206,0.0414,3.5476,3.802,183.07839,5.061E5,1.442E7,1.7456,2.3833,1.442E7,,
1075,7.648E5,3.5966,866.48822,866.4906,2,3.5313,3.6711,866.4896,5.073E5,2.776E7,2.776E7,1,DETECTED,7.648E5,3.5966,866.48822,866.4906,2,-0.0124,0.0259,3.5313,3.6711,866.4896,5.073E5,2.776E7,0.5707,1.1212,2.776E7,1,2
1077,7.603E5,3.5966,868.50323,868.50592,2,3.5313,3.6466,868.50397,7.997E5,2.625E7,2.625E7,1,DETECTED,7.603E5,3.5966,868.50323,868.50592,2,-0.044,0.0217,3.5313,3.6466,868.50397,7.997E5,2.625E7,0.6639,0.8584,2.625E7,1,2
