id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:area,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:rt,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:mz,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:height,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:charge,datafile:20250402_PMA_tp24_solanum_qc_05.mzML:isotopes
473,2.258E5,1.6336,319.13599,319.1376,2,1.599,1.6859,319.13665,7.857E5,6.06E6,6.06E6,,DETECTED,2.258E5,1.6336,319.13599,319.1376,2,-0.0134,0.0326,1.599,1.6859,319.13665,7.857E5,6.06E6,2.5115,1.2543,6.06E6,,
474,1.063E5,1.6336,342.2124,342.21274,1,1.6076,1.6859,342.2125,5.01E5,2.951E6,2.951E6,,DETECTED,1.063E5,1.6336,342.2124,342.21274,1,-0.0122,0.0335,1.6076,1.6859,342.2125,5.01E5,2.951E6,2.3785,1.5056,2.951E6,,
475,8.067E4,1.6511,232.11832,232.11949,1,1.599,1.6772,232.11905,7.09E5,2.139E6,2.139E6,,DETECTED,8.067E4,1.6511,232.11832,232.11949,1,-0.0025,0.0259,1.599,1.6772,232.11905,7.09E5,2.139E6,0.5014,0.7507,2.139E6,,
476,3.252E5,1.6772,355.15009,355.15399,2,1.6511,1.7119,355.15013,1.042E6,1.441E7,1.441E7,,DETECTED,3.252E5,1.6772,355.15009,355.15399,2,-0.0123,0.0216,1.6511,1.7119,355.15013,1.042E6,1.441E7,1.3975,1.0216,1.441E7,,
477,2.519E5,1.7032,332.13397,332.13452,1,1.6772,1.7381,332.13419,6.8E5,1.07E7,1.07E7,,DETECTED,2.519E5,1.7032,332.13397,332.13452,1,-0.0047,0.022,1.6772,1.7381,332.13419,6.8E5,1.07E7,1.5926,1.4908,1.07E7,,
478,1.421E5,1.7032,334.14969,334.14996,0,1.6772,1.7381,334.14987,5.173E5,5.961E6,5.961E6,,DETECTED,1.421E5,1.7032,334.14969,334.14996,,,0.0221,1.6772,1.7381,334.14987,5.173E5,5.961E6,1.5381,1.462,5.961E6,,
479,1.101E6,1.7723,178.12286,178.12306,2,1.7467,1.8425,178.12291,5.189E5,3.998E7,3.998E7,,DETECTED,1.101E6,1.7723,178.12286,178.12306,2,-0.013,0.0244,1.7467,1.8425,178.12291,5.189E5,3.998E7,1.9173,1.534,3.998E7,,
480,3.838E5,1.8425,250.13002,250.13036,4,1.5728,1.877,250.13018,5.33E5,3.026E6,3.026E6,,DETECTED,3.838E5,1.8425,250.13002,250.13036,4,-0.1452,0.077,1.5728,1.877,250.13018,5.33E5,3.026E6,0.1028,0.5639,3.026E6,,
481,5.1E5,1.851,239.14906,239.14929,3,1.7983,1.8948,239.14912,5.719E5,1.972E7,1.972E7,,DETECTED,5.1E5,1.851,239.14906,239.14929,3,-0.0465,0.0267,1.7983,1.8948,239.14912,5.719E5,1.972E7,1.0877,1.0628,1.972E7,,
482,1.936E5,1.851,256.17446,256.17572,1,1.8252,1.8859,256.17568,6.762E5,8.306E6,8.306E6,,DETECTED,1.936E5,1.851,256.17446,256.17572,1,-0.0109,0.0249,1.8252,1.8859,256.17568,6.762E5,8.306E6,1.3348,1.0537,8.306E6,,
483,4.149E5,1.8682,132.04449,132.04478,2,1.8425,1.9512,132.04468,6.635E5,1.112E7,1.112E7,,DETECTED,4.149E5,1.8682,132.04449,132.04478,2,-0.0133,0.0822,1.8425,1.9512,132.04468,6.635E5,1.112E7,0.9525,1.9745,1.112E7,,
484,1.884E5,1.9191,130.06517,130.06541,1,1.8948,1.9596,130.06523,6.878E5,6.941E6,6.941E6,,DETECTED,1.884E5,1.9191,130.06517,130.06541,1,0.0096,0.0256,1.8948,1.9596,130.06523,6.878E5,6.941E6,1.9705,1.2208,6.941E6,,
485,3.163E5,1.9191,132.08086,132.08104,1,1.8948,1.9596,132.0809,8.428E5,1.238E7,1.238E7,,DETECTED,3.163E5,1.9191,132.08086,132.08104,1,0.0016,0.0234,1.8948,1.9596,132.0809,8.428E5,1.238E7,1.8844,1.5052,1.238E7,,
486,2.194E5,1.9191,143.07295,143.07318,0,1.8948,1.9596,143.073,6.312E5,8.862E6,8.862E6,,DETECTED,2.194E5,1.9191,143.07295,143.07318,,,0.0227,1.8948,1.9596,143.073,6.312E5,8.862E6,1.8911,1.5286,8.862E6,,
487,8.612E5,1.9191,144.0808,144.08118,2,1.8948,1.977,144.08085,5.043E5,3.358E7,3.358E7,,DETECTED,8.612E5,1.9191,144.0808,144.08118,2,-0.0097,0.0232,1.8948,1.977,144.08085,5.043E5,3.358E7,1.9008,1.601,3.358E7,,
488,1.187E6,1.9191,146.06006,146.06042,2,1.8948,1.9857,146.06012,7.894E5,4.34E7,4.34E7,,DETECTED,1.187E6,1.9191,146.06006,146.06042,2,-0.0109,0.0234,1.8948,1.9857,146.06012,7.894E5,4.34E7,2.2239,1.8606,4.34E7,,
489,5.067E5,1.9191,159.09172,159.09201,1,1.8948,1.9682,159.09176,5.774E5,1.961E7,1.961E7,,DETECTED,5.067E5,1.9191,159.09172,159.09201,1,-0.0029,0.0235,1.8948,1.9682,159.09176,5.774E5,1.961E7,1.905,1.5972,1.961E7,,
490,3.776E5,1.9191,170.06007,170.06036,1,1.8948,1.9596,170.06013,1.052E6,1.48E7,1.48E7,,DETECTED,3.776E5,1.9191,170.06007,170.06036,1,-0.0018,0.0236,1.8948,1.9596,170.06013,1.052E6,1.48E7,1.8743,1.5161,1.48E7,,
491,1.172E7,1.9191,188.07053,188.07109,4,1.8859,2.0548,188.07059,5.32E5,4.459E8,4.459E8,1,DETECTED,1.172E7,1.9191,188.07053,188.07109,4,-0.0192,0.0232,1.8859,2.0548,188.07059,5.32E5,4.459E8,1.9157,1.426,4.459E8,1,2
493,8.729E6,1.9191,205.09714,205.0977,3,1.8859,2.0296,205.09719,5.933E5,3.384E8,3.384E8,1,DETECTED,8.729E6,1.9191,205.09714,205.0977,3,-0.012,0.0228,1.8859,2.0296,205.09719,5.933E5,3.384E8,1.9051,1.4172,3.384E8,1,2
495,2.91E5,1.9191,227.07901,227.08018,1,1.8948,1.9596,227.07909,6.15E5,1.234E7,1.234E7,,DETECTED,2.91E5,1.9191,227.07901,227.08018,1,0.0028,0.0215,1.8948,1.9596,227.07909,6.15E5,1.234E7,1.6199,1.465,1.234E7,,
496,9.583E4,1.9191,289.04944,289.04971,0,1.8948,1.9512,289.04952,7.36E5,3.152E6,3.152E6,,DETECTED,9.583E4,1.9191,289.04944,289.04971,,,0.0289,1.8948,1.9512,289.04952,7.36E5,3.152E6,1.3231,1.1616,3.152E6,,
497,3.245E5,1.9191,334.08951,334.08975,1,1.8948,1.9512,334.08957,1.051E6,1.351E7,1.351E7,,DETECTED,3.245E5,1.9191,334.08951,334.08975,1,-0.004,0.0409,1.8948,1.9512,334.08957,1.051E6,1.351E7,1.4274,1.0221,1.351E7,,
498,1.09E5,1.927,249.06093,249.06126,0,1.8948,1.9512,249.06103,7.534E5,3.639E6,3.639E6,,DETECTED,1.09E5,1.927,249.06093,249.06126,,,0.0342,1.8948,1.9512,249.06103,7.534E5,3.639E6,0.7515,0.8757,3.639E6,,
499,7.237E4,1.927,299.03503,299.03543,0,1.8948,1.9512,299.03521,5.058E5,2.459E6,2.459E6,,DETECTED,7.237E4,1.927,299.03503,299.03543,,,0.0309,1.8948,1.9512,299.03521,5.058E5,2.459E6,0.7515,0.8757,2.459E6,,
500,7.118E4,1.927,321.14401,321.14473,0,1.9032,1.9596,321.14429,6.263E5,2.815E6,2.815E6,,DETECTED,7.118E4,1.927,321.14401,321.14473,,,0.0205,1.9032,1.9596,321.14429,6.263E5,2.815E6,1.3673,1.1837,2.815E6,,
501,2.533E5,1.927,339.15497,339.15564,1,1.9032,1.977,339.15508,6.332E5,7.322E6,7.322E6,,DETECTED,2.533E5,1.927,339.15497,339.15564,1,-0.0018,0.0368,1.9032,1.977,339.15508,6.332E5,7.322E6,1.6933,1.414,7.322E6,,
502,2.638E5,1.927,361.13635,361.13732,1,1.9032,1.9596,361.13674,9.088E5,1.17E7,1.17E7,,DETECTED,2.638E5,1.927,361.13635,361.13732,1,-0.0029,0.0196,1.9032,1.9596,361.13674,9.088E5,1.17E7,0.9283,1.0627,1.17E7,,
503,1.717E5,1.935,177.05469,177.05504,1,1.9112,1.9682,177.05475,5.997E5,6.841E6,6.841E6,,DETECTED,1.717E5,1.935,177.05469,177.05504,1,-0.003,0.0299,1.9112,1.9682,177.05475,5.997E5,6.841E6,1.4045,1.0484,6.841E6,,
504,1.477E5,1.935,233.16461,233.16519,1,1.9112,1.9682,233.16494,5.511E5,5.589E6,5.589E6,,DETECTED,1.477E5,1.935,233.16461,233.16519,1,0.0061,0.0241,1.9112,1.9682,233.16494,5.511E5,5.589E6,1.7095,1.4838,5.589E6,,
505,5.887E5,1.935,265.1546,265.15497,2,1.9112,1.977,265.15466,5.662E5,2.49E7,2.49E7,,DETECTED,5.887E5,1.935,265.1546,265.15497,2,-0.0041,0.0268,1.9112,1.977,265.15466,5.662E5,2.49E7,1.3563,1.0297,2.49E7,,
506,1.649E6,1.943,219.14925,219.14963,2,1.9191,2.0119,219.14938,5.896E5,6.546E7,6.546E7,1,DETECTED,1.649E6,1.943,219.14925,219.14963,2,-0.0042,0.0219,1.9191,2.0119,219.14938,5.896E5,6.546E7,2.0728,1.5896,6.546E7,1,2
508,5.366E5,1.943,318.15457,318.15509,1,1.9191,1.9857,318.1548,7.965E5,2.424E7,2.424E7,,DETECTED,5.366E5,1.943,318.15457,318.15509,1,-0.003,0.0215,1.9191,1.9857,318.1548,7.965E5,2.424E7,1.506,1.1461,2.424E7,,
509,4.83E5,1.943,323.11002,323.1105,1,1.9191,1.977,323.11011,1.004E6,2.205E7,2.205E7,,DETECTED,4.83E5,1.943,323.11002,323.1105,1,-0.0099,0.0201,1.9191,1.977,323.11011,1.004E6,2.205E7,0.7347,1.0165,2.205E7,,
510,1.702E5,1.9512,332.20667,332.20697,1,1.927,1.9857,332.20682,1.156E6,6.499E6,6.499E6,,DETECTED,1.702E5,1.9512,332.20667,332.20697,1,-0.0043,0.0213,1.927,1.9857,332.20682,1.156E6,6.499E6,1.7391,1.212,6.499E6,,
511,1.373E5,1.9857,307.16788,307.16891,1,1.943,2.0119,307.16878,5.586E5,5.26E6,5.26E6,,DETECTED,1.373E5,1.9857,307.16788,307.16891,1,-0.0036,0.0238,1.943,2.0119,307.16878,5.586E5,5.26E6,0.7476,0.8079,5.26E6,,
512,4.655E5,1.9943,198.11281,198.11307,2,1.9682,2.0381,198.11289,5.529E5,1.809E7,1.809E7,,DETECTED,4.655E5,1.9943,198.11281,198.11307,2,-0.0134,0.0227,1.9682,2.0381,198.11289,5.529E5,1.809E7,0.9074,1.023,1.809E7,,
513,5.532E4,2.003,234.13512,234.13536,1,1.9596,2.0207,234.13527,6.174E5,1.288E6,1.288E6,,DETECTED,5.532E4,2.003,234.13512,234.13536,1,0.0062,0.0476,1.9596,2.0207,234.13527,6.174E5,1.288E6,0.4077,0.7038,1.288E6,,
514,1.768E5,2.0464,177.05495,177.05505,1,2.0296,2.0889,177.05498,6.814E5,6.71E6,6.71E6,,DETECTED,1.768E5,2.0464,177.05495,177.05505,1,-0.0033,0.0237,2.0296,2.0889,177.05498,6.814E5,6.71E6,2.0274,1.7624,6.71E6,,
515,7.63E5,2.0464,277.16611,277.16632,2,2.0207,2.0975,277.16618,5.494E5,3.188E7,3.188E7,,DETECTED,7.63E5,2.0464,277.16611,277.16632,2,-0.0129,0.0244,2.0207,2.0975,277.16618,5.494E5,3.188E7,1.5076,1.1288,3.188E7,,
516,2.274E5,2.0548,231.17067,231.17123,1,2.0296,2.0889,231.17071,7.404E5,9.238E6,9.238E6,,DETECTED,2.274E5,2.0548,231.17067,231.17123,1,-0.0106,0.0228,2.0296,2.0889,231.17071,7.404E5,9.238E6,0.968,1.0467,9.238E6,,
517,2.517E5,2.0548,238.10759,238.10776,1,2.0296,2.0889,238.10764,9.134E5,9.395E6,9.395E6,,DETECTED,2.517E5,2.0548,238.10759,238.10776,1,-0.0128,0.0236,2.0296,2.0889,238.10764,9.134E5,9.395E6,1.01,1.0754,9.395E6,,
518,1.504E5,2.0548,400.16013,400.16052,1,2.0296,2.0889,400.16021,5.283E5,5.585E6,5.585E6,,DETECTED,1.504E5,2.0548,400.16013,400.16052,1,-0.0045,0.0241,2.0296,2.0889,400.16021,5.283E5,5.585E6,1.0045,1.0636,5.585E6,,
519,2.152E5,2.0719,207.14949,207.14958,1,2.0464,2.1061,207.14954,1.066E6,8.33E6,8.33E6,,DETECTED,2.152E5,2.0719,207.14949,207.14958,1,-0.0047,0.0261,2.0464,2.1061,207.14954,1.066E6,8.33E6,1.4944,1.1693,8.33E6,,
520,2.192E5,2.0805,283.17529,283.1763,2,2.0207,2.1231,283.17537,5.366E5,6.501E6,6.501E6,,DETECTED,2.192E5,2.0805,283.17529,283.1763,2,-0.0155,0.0242,2.0207,2.1231,283.17537,5.366E5,6.501E6,0.6509,0.8493,6.501E6,,
521,2.7E5,2.0805,300.20193,300.20224,2,2.0207,2.1231,300.20206,6.235E5,7.829E6,7.829E6,,DETECTED,2.7E5,2.0805,300.20193,300.20224,2,-0.0217,0.0249,2.0207,2.1231,300.20206,6.235E5,7.829E6,0.6443,0.8491,7.829E6,,
522,9.967E4,2.0805,336.10782,336.10812,1,2.0548,2.1146,336.108,1.065E6,3.038E6,3.038E6,,DETECTED,9.967E4,2.0805,336.10782,336.10812,1,-0.0035,0.0314,2.0548,2.1146,336.108,1.065E6,3.038E6,1.3299,1.165,3.038E6,,
523,2.397E5,2.0889,252.14555,252.14594,2,2.0207,2.2425,252.14579,5.016E5,2.308E6,2.308E6,,DETECTED,2.397E5,2.0889,252.14555,252.14594,2,-0.0206,0.0922,2.0207,2.2425,252.14579,5.016E5,2.308E6,2.2519,1.6259,2.308E6,,
524,1.329E5,2.0975,139.03922,139.03937,1,2.0719,2.1318,139.0393,5.512E5,5.66E6,5.66E6,,DETECTED,1.329E5,2.0975,139.03922,139.03937,1,-0.0047,0.0246,2.0719,2.1318,139.0393,5.512E5,5.66E6,1.4378,1.0723,5.66E6,,
525,1.131E6,2.0975,234.13503,234.13535,6,2.0207,2.2921,234.13523,6.557E5,1E7,1E7,,DETECTED,1.131E6,2.0975,234.13503,234.13535,6,-0.0449,0.0754,2.0207,2.2921,234.13523,6.557E5,1E7,2.9058,1.8417,1E7,,
526,6.212E4,2.0975,333.15222,333.15294,1,2.0634,2.1318,333.15237,6.232E5,1.883E6,1.883E6,,DETECTED,6.212E4,2.0975,333.15222,333.15294,1,0.0062,0.0279,2.0634,2.1318,333.15237,6.232E5,1.883E6,1.0065,1.0032,1.883E6,,
527,1.248E5,2.1061,353.13452,353.1348,2,2.0548,2.1318,353.13471,7.562E5,3.141E6,3.141E6,,DETECTED,1.248E5,2.1061,353.13452,353.1348,2,-0.0217,0.043,2.0548,2.1318,353.13471,7.562E5,3.141E6,0.5023,0.7511,3.141E6,,
528,2.968E5,2.1146,319.15142,319.15161,2,2.0889,2.1491,319.15156,7.221E5,1.123E7,1.123E7,,DETECTED,2.968E5,2.1146,319.15142,319.15161,2,-0.0132,0.0257,2.0889,2.1491,319.15156,7.221E5,1.123E7,0.9275,1.0242,1.123E7,,
529,1.263E5,2.1231,184.09715,184.09732,1,2.0975,2.1664,184.09724,5.933E5,4.568E6,4.568E6,,DETECTED,1.263E5,2.1231,184.09715,184.09732,1,-0.0047,0.0232,2.0975,2.1664,184.09724,5.933E5,4.568E6,1.2933,1.3432,4.568E6,,
530,8.616E4,2.1577,266.1605,266.16147,2,2.1318,2.2083,266.1614,5.654E5,1.978E6,1.978E6,,DETECTED,8.616E4,2.1577,266.1605,266.16147,2,-0.0047,0.0233,2.1318,2.2083,266.1614,5.654E5,1.978E6,1.9584,1.4792,1.978E6,,
531,1.94E5,2.1577,337.18689,337.18723,1,2.1318,2.1914,337.1871,5.329E5,7.842E6,7.842E6,,DETECTED,1.94E5,2.1577,337.18689,337.18723,1,-0.011,0.0224,2.1318,2.1914,337.1871,5.329E5,7.842E6,0.8957,1.0158,7.842E6,,
532,2.685E5,2.1831,291.18121,291.18185,1,2.1577,2.2168,291.1817,7.655E5,1.16E7,1.16E7,,DETECTED,2.685E5,2.1831,291.18121,291.18185,1,-0.0117,0.0246,2.1577,2.2168,291.1817,7.655E5,1.16E7,1.3174,1.0121,1.16E7,,
533,2.472E6,2.1831,307.17636,307.17682,2,2.1405,2.2512,307.17643,7.363E5,9.178E7,9.178E7,1,DETECTED,2.472E6,2.1831,307.17636,307.17682,2,-0.0128,0.0238,2.1405,2.2512,307.17643,7.363E5,9.178E7,2.0381,1.5597,9.178E7,1,2
535,7.571E4,2.1914,163.03914,163.03932,1,2.1748,2.2425,163.03923,6.693E5,2.406E6,2.406E6,,DETECTED,7.571E4,2.1914,163.03914,163.03932,1,0.005,0.0232,2.1748,2.2425,163.03923,6.693E5,2.406E6,3.0957,2.0478,2.406E6,,
536,8.881E4,2.1998,286.21259,286.21274,1,2.1577,2.234,286.21266,5.664E5,2.028E6,2.028E6,,DETECTED,8.881E4,2.1998,286.21259,286.21274,1,-0.0022,0.0471,2.1577,2.234,286.21266,5.664E5,2.028E6,0.8132,0.9066,2.028E6,,
537,1.122E5,2.2168,200.12833,200.12862,1,2.1914,2.2512,200.12839,5.888E5,4.529E6,4.529E6,,DETECTED,1.122E5,2.2168,200.12833,200.12862,1,-0.0046,0.0228,2.1914,2.2512,200.12839,5.888E5,4.529E6,1.5235,1.1775,4.529E6,,
538,7.397E5,2.2168,217.15494,217.15514,2,2.1914,2.268,217.15498,5.419E5,2.892E7,2.892E7,,DETECTED,7.397E5,2.2168,217.15494,217.15514,2,-0.0131,0.0236,2.1914,2.268,217.15498,5.419E5,2.892E7,1.5129,1.1606,2.892E7,,
539,1.549E5,2.234,344.13415,344.13461,1,2.2083,2.268,344.13426,5.301E5,6.668E6,6.668E6,,DETECTED,1.549E5,2.234,344.13415,344.13461,1,-0.0047,0.0238,2.2083,2.268,344.13426,5.301E5,6.668E6,1.3863,1.0364,6.668E6,,
540,8.348E4,2.2425,355.13651,355.13669,1,2.2254,2.2841,355.13658,5.091E5,3.147E6,3.147E6,,DETECTED,8.348E4,2.2425,355.13651,355.13669,1,-0.0024,0.0229,2.2254,2.2841,355.13658,5.091E5,3.147E6,2.1556,1.7082,3.147E6,,
541,7.783E4,2.2597,177.05472,177.05508,1,2.234,2.3163,177.05491,6.237E5,1.754E6,1.754E6,,DETECTED,7.783E4,2.2597,177.05472,177.05508,1,-0.0023,0.0583,2.234,2.3163,177.05491,6.237E5,1.754E6,2.199,1.5995,1.754E6,,
542,1.35E5,2.268,327.20148,327.20201,1,2.2425,2.3001,327.20158,8.782E5,4.771E6,4.771E6,,DETECTED,1.35E5,2.268,327.20148,327.20201,1,0.0016,0.0255,2.2425,2.3001,327.20158,8.782E5,4.771E6,1.7115,1.1331,4.771E6,,
543,1.187E5,2.276,165.09116,165.09137,1,2.2597,2.3163,165.09121,6.373E5,4.517E6,4.517E6,,DETECTED,1.187E5,2.276,165.09116,165.09137,1,-0.0019,0.0236,2.2597,2.3163,165.09121,6.373E5,4.517E6,2.2413,1.7343,4.517E6,,
544,8.221E5,2.276,257.13828,257.13849,2,2.2597,2.3575,257.13841,6.985E5,3.176E7,3.176E7,,DETECTED,8.221E5,2.276,257.13828,257.13849,2,-0.0102,0.0231,2.2597,2.3575,257.13841,6.985E5,3.176E7,1.9294,1.6805,3.176E7,,
545,3.726E5,2.276,344.22775,344.22873,2,2.234,2.3323,344.22819,5.11E5,1.151E7,1.151E7,,DETECTED,3.726E5,2.276,344.22775,344.22873,2,-0.0209,0.0272,2.234,2.3323,344.22819,5.11E5,1.151E7,0.9891,1.2473,1.151E7,,
546,9.76E5,2.276,454.22833,454.22952,2,2.234,2.417,454.22853,5.22E5,3.488E7,3.488E7,1,DETECTED,9.76E5,2.276,454.22833,454.22952,2,-0.0113,0.0229,2.234,2.417,454.22853,5.22E5,3.488E7,1.9723,1.4281,3.488E7,1,2
548,4.925E5,2.276,482.25934,482.26089,1,2.2254,2.417,482.25979,5.053E5,1.605E7,1.605E7,,DETECTED,4.925E5,2.276,482.25934,482.26089,1,-0.0053,0.0253,2.2254,2.417,482.25979,5.053E5,1.605E7,2.2176,1.2196,1.605E7,,
549,1.896E6,2.2841,459.18347,459.18451,3,2.2083,2.366,459.1836,6.375E5,6.625E7,6.625E7,1,DETECTED,1.896E6,2.2841,459.18347,459.18451,3,-0.0204,0.0237,2.2083,2.366,459.1836,6.375E5,6.625E7,1.1293,1.1289,6.625E7,1,2
551,2.528E5,2.2841,475.15762,475.15943,1,2.2512,2.3163,475.15798,6.241E5,9.445E6,9.445E6,,DETECTED,2.528E5,2.2841,475.15762,475.15943,1,-0.0122,0.0231,2.2512,2.3163,475.15798,6.241E5,9.445E6,1.1105,1.1523,9.445E6,,
552,1.497E5,2.2921,271.10748,271.10788,1,2.268,2.3243,271.10782,5.756E5,5.787E6,5.787E6,,DETECTED,1.497E5,2.2921,271.10748,271.10788,1,-0.0019,0.0279,2.268,2.3243,271.10782,5.756E5,5.787E6,1.005,1.0294,5.787E6,,
553,1.54E5,2.2921,299.10278,299.10292,1,2.268,2.3243,299.10284,5.144E5,6.017E6,6.017E6,,DETECTED,1.54E5,2.2921,299.10278,299.10292,1,-0.003,0.0251,2.268,2.3243,299.10284,5.144E5,6.017E6,0.9874,1.025,6.017E6,,
554,5.83E5,2.2921,317.11285,317.11346,1,2.2597,2.3323,317.11337,7.053E5,2.195E7,2.195E7,,DETECTED,5.83E5,2.2921,317.11285,317.11346,1,-0.0121,0.025,2.2597,2.3323,317.11337,7.053E5,2.195E7,1.0282,1.1023,2.195E7,,
555,2.203E6,2.2921,335.1235,335.12396,2,2.2597,2.3488,335.12374,7.057E5,8.357E7,8.357E7,1,DETECTED,2.203E6,2.2921,335.1235,335.12396,2,-0.0191,0.0278,2.2597,2.3488,335.12374,7.057E5,8.357E7,1.1016,1.1461,8.357E7,1,2
557,1.153E5,2.2921,349.13934,349.14022,1,2.268,2.3243,349.13964,5.516E5,4.769E6,4.769E6,,DETECTED,1.153E5,2.2921,349.13934,349.14022,1,0.005,0.0237,2.268,2.3243,349.13964,5.516E5,4.769E6,1.4088,1.1686,4.769E6,,
558,1.659E6,2.2921,367.14987,367.15033,2,2.2597,2.3488,367.15002,6.693E5,6.31E7,6.31E7,1,DETECTED,1.659E6,2.2921,367.14987,367.15033,2,-0.0133,0.0264,2.2597,2.3488,367.15002,6.693E5,6.31E7,1.1258,1.169,6.31E7,1,2
560,7.93E5,2.2921,389.13129,389.13397,1,2.2597,2.3323,389.13166,8.129E5,3.347E7,3.347E7,,DETECTED,7.93E5,2.2921,389.13129,389.13397,1,-0.011,0.0228,2.2597,2.3323,389.13166,8.129E5,3.347E7,1.1278,1.0394,3.347E7,,
561,9.812E5,2.3001,321.19202,321.19226,2,2.276,2.3488,321.1922,8.015E5,3.67E7,3.67E7,1,DETECTED,9.812E5,2.3001,321.19202,321.19226,2,-0.0122,0.0261,2.276,2.3488,321.1922,8.015E5,3.67E7,1.4657,1.1797,3.67E7,1,2
563,1.892E5,2.3083,430.22858,430.22903,1,2.2841,2.3404,430.22868,7.317E5,8.715E6,8.715E6,,DETECTED,1.892E5,2.3083,430.22858,430.22903,1,-0.0042,0.022,2.2841,2.3404,430.22868,7.317E5,8.715E6,1.3551,1.0389,8.715E6,,
564,1.656E6,2.3243,129.13878,129.13904,2,2.3001,2.3998,129.13882,5.259E5,6.134E7,6.134E7,1,DETECTED,1.656E6,2.3243,129.13878,129.13904,2,-0.011,0.024,2.3001,2.3998,129.13882,5.259E5,6.134E7,1.7762,1.2776,6.134E7,1,2
566,1.003E5,2.3243,166.12274,166.12292,1,2.3001,2.3575,166.1228,6.317E5,3.781E6,3.781E6,,DETECTED,1.003E5,2.3243,166.12274,166.12292,1,0.0039,0.0245,2.3001,2.3575,166.1228,6.317E5,3.781E6,1.5467,1.1855,3.781E6,,
567,1.071E7,2.3243,223.18024,223.18103,4,2.2921,2.5328,223.18037,6.328E5,3.735E8,3.735E8,1,DETECTED,1.071E7,2.3243,223.18024,223.18103,4,-0.0122,0.025,2.2921,2.5328,223.18037,6.328E5,3.735E8,1.8683,1.4225,3.735E8,1,3
570,1.609E5,2.3323,209.16492,209.16524,1,2.3001,2.366,209.16501,9.584E5,5.295E6,5.295E6,,DETECTED,1.609E5,2.3323,209.16492,209.16524,1,-0.0019,0.0279,2.3001,2.366,209.16501,9.584E5,5.295E6,1.0083,1.024,5.295E6,,
571,5.58E5,2.3404,266.1605,266.1615,2,2.3163,2.4084,266.16129,6.204E5,1.174E7,1.174E7,,DETECTED,5.58E5,2.3404,266.1605,266.1615,2,-0.0054,0.0327,2.3163,2.4084,266.16129,6.204E5,1.174E7,2.1616,1.7368,1.174E7,,
572,1.646E5,2.383,173.13289,173.13303,1,2.3575,2.417,173.13291,8.145E5,6.235E6,6.235E6,,DETECTED,1.646E5,2.383,173.13289,173.13303,1,-0.0108,0.0229,2.3575,2.417,173.13291,8.145E5,6.235E6,1.1107,1.165,6.235E6,,
573,2.286E5,2.383,191.14339,191.14346,1,2.3575,2.417,191.1434,8.526E5,8.811E6,8.811E6,,DETECTED,2.286E5,2.383,191.14339,191.14346,1,-0.0131,0.0229,2.3575,2.417,191.1434,8.526E5,8.811E6,0.9851,1.0606,8.811E6,,
574,1.904E5,2.383,248.12801,248.12872,0,2.2841,2.5495,248.12842,5.075E5,1.324E6,1.324E6,,DETECTED,1.904E5,2.383,248.12801,248.12872,,,0.0932,2.2841,2.5495,248.12842,5.075E5,1.324E6,1.6828,1.3414,1.324E6,,
575,9.315E4,2.383,373.18335,373.18365,2,2.3488,2.4084,373.18351,1.165E6,2.884E6,2.884E6,,DETECTED,9.315E4,2.383,373.18335,373.18365,2,-0.0216,0.0314,2.3488,2.4084,373.18351,1.165E6,2.884E6,0.7427,0.8713,2.884E6,,
576,1.321E5,2.383,411.19882,411.19953,1,2.3575,2.417,411.19906,7.141E5,4.998E6,4.998E6,,DETECTED,1.321E5,2.383,411.19882,411.19953,1,-0.0046,0.0226,2.3575,2.417,411.19906,7.141E5,4.998E6,1.1091,1.165,4.998E6,,
577,1.188E5,2.3914,459.18414,459.18521,1,2.366,2.4591,459.18456,5.017E5,2.508E6,2.508E6,,DETECTED,1.188E5,2.3914,459.18414,459.18521,1,-0.0022,0.0399,2.366,2.4591,459.18456,5.017E5,2.508E6,2.6658,1.8329,2.508E6,,
