id,area,rt,mz_range:min,mz_range:max,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,fragment_scans,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:isotopes
448,1.004E5,10.5018,524.45227,524.453,10.4695,10.5501,524.45278,5.176E5,2.417E6,2.417E6,0,,DETECTED,1.004E5,10.5018,524.45227,524.453,0.0379,10.4695,10.5501,524.45278,5.176E5,2.417E6,1.4989,1.2494,2.417E6,,,,
449,4.91E4,10.5098,122.07164,122.07175,10.4695,10.534,122.07168,5.43E5,1.462E6,1.462E6,0,,DETECTED,4.91E4,10.5098,122.07164,122.07175,0.0331,10.4695,10.534,122.07168,5.43E5,1.462E6,0.5997,0.7998,1.462E6,,,,
450,6.257E5,10.5098,124.08728,124.08736,10.4292,10.5421,124.08732,2.239E6,9.936E6,9.936E6,3,,DETECTED,6.257E5,10.5098,124.08728,124.08736,0.0784,10.4292,10.5421,124.08732,2.239E6,9.936E6,0.3994,0.6997,9.936E6,3,-0.0665,,
451,4.359E5,10.5098,126.10292,126.10306,10.4292,10.5985,126.10297,7.436E5,5.077E6,5.077E6,2,,DETECTED,4.359E5,10.5098,126.10292,126.10306,0.04,10.4292,10.5985,126.10297,7.436E5,5.077E6,2.1429,1.0495,5.077E6,2,0.0039,,
452,1.385E5,10.5098,136.0872,136.08736,10.4292,10.534,136.08727,5.045E5,3.033E6,3.033E6,0,,DETECTED,1.385E5,10.5098,136.0872,136.08736,0.0739,10.4292,10.534,136.08727,5.045E5,3.033E6,0.5713,0.6498,3.033E6,,,,
453,4.011E4,10.5098,137.08243,137.08255,10.4695,10.534,137.08247,5.409E5,1.264E6,1.264E6,0,,DETECTED,4.011E4,10.5098,137.08243,137.08255,0.0601,10.4695,10.534,137.08247,5.409E5,1.264E6,0.5997,0.7998,1.264E6,,,,
454,9.699E4,10.5098,140.08209,140.08221,10.4695,10.534,140.08215,9.552E5,2.882E6,2.882E6,0,,DETECTED,9.699E4,10.5098,140.08209,140.08221,0.0385,10.4695,10.534,140.08215,9.552E5,2.882E6,0.5997,0.7998,2.882E6,,,,
455,1.985E5,10.5098,151.09792,151.09813,10.4292,10.534,151.09808,8.133E5,4.471E6,4.471E6,1,,DETECTED,1.985E5,10.5098,151.09792,151.09813,0.0235,10.4292,10.534,151.09808,8.133E5,4.471E6,0.5668,0.6498,4.471E6,1,0.005,,
456,3.688E4,10.5098,161.08243,161.08261,10.4695,10.534,161.08252,5.002E5,1.103E6,1.103E6,0,,DETECTED,3.688E4,10.5098,161.08243,161.08261,0.0414,10.4695,10.534,161.08252,5.002E5,1.103E6,0.5997,0.7998,1.103E6,,,,
457,1.06E5,10.5098,163.0981,163.09821,10.4695,10.534,163.09816,1.293E6,3.188E6,3.188E6,0,,DETECTED,1.06E5,10.5098,163.0981,163.09821,0.1632,10.4695,10.534,163.09816,1.293E6,3.188E6,0.5997,0.7998,3.188E6,,,,
458,1.234E5,10.5098,177.11378,177.11394,10.4695,10.5985,177.11386,5.569E5,1.601E6,1.601E6,0,,DETECTED,1.234E5,10.5098,177.11378,177.11394,0.072,10.4695,10.5985,177.11386,5.569E5,1.601E6,2.1995,1.5998,1.601E6,,,,
459,4.226E4,10.5098,179.09305,179.0932,10.4695,10.534,179.09312,6.183E5,1.319E6,1.319E6,0,,DETECTED,4.226E4,10.5098,179.09305,179.0932,0.0429,10.4695,10.534,179.09312,6.183E5,1.319E6,0.5997,0.7998,1.319E6,,,,
460,5.69E4,10.5098,192.12466,192.12491,10.4695,10.534,192.12473,6.199E5,1.997E6,1.997E6,0,,DETECTED,5.69E4,10.5098,192.12466,192.12491,0.0352,10.4695,10.534,192.12473,6.199E5,1.997E6,0.5997,0.7998,1.997E6,,,,
461,7.194E4,10.5098,480.42636,480.42676,10.4857,10.5582,480.42658,5.103E5,1.984E6,1.984E6,0,,DETECTED,7.194E4,10.5098,480.42636,480.42676,0.0341,10.4857,10.5582,480.42658,5.103E5,1.984E6,2,1.5,1.984E6,,,,
462,1.542E5,10.5098,614.18091,614.18207,10.4453,10.6227,614.1816,5.01E5,1.241E6,1.241E6,0,,DETECTED,1.542E5,10.5098,614.18091,614.18207,0.17,10.4453,10.6227,614.1816,5.01E5,1.241E6,1.7496,1.3748,1.241E6,,,,
463,7.954E4,10.5179,436.40005,436.40051,10.4937,10.6065,436.40036,5.16E5,1.337E6,1.337E6,0,,DETECTED,7.954E4,10.5179,436.40005,436.40051,0.0623,10.4937,10.6065,436.40036,5.16E5,1.337E6,3.6693,2.3347,1.337E6,,,,
464,3.077E6,10.534,610.18414,610.18579,10.1467,10.6953,610.18492,5.202E5,1.815E7,1.815E7,7,1,DETECTED,3.077E6,10.534,610.18414,610.18579,0.1449,10.1467,10.6953,610.18492,5.202E5,1.815E7,1.2216,0.8732,1.815E7,7,-0.1079,1,2
466,1.196E6,10.534,612.18256,612.18414,10.3726,10.6872,612.1835,5.501E5,7.423E6,7.423E6,0,,DETECTED,1.196E6,10.534,612.18256,612.18414,0.1448,10.3726,10.6872,612.1835,5.501E5,7.423E6,1.1299,0.9517,7.423E6,,,,
467,4.696E5,10.534,613.18237,613.18427,10.4049,10.6872,613.18341,5.393E5,2.928E6,2.928E6,0,,DETECTED,4.696E5,10.534,613.18237,613.18427,0.1448,10.4049,10.6872,613.18341,5.393E5,2.928E6,0.5612,1.0933,2.928E6,,,,
468,1.259E5,10.5582,136.0872,136.08731,10.534,10.5985,136.08726,8.534E5,2.955E6,2.955E6,0,,DETECTED,1.259E5,10.5582,136.0872,136.08731,0.0206,10.534,10.5985,136.08726,8.534E5,2.955E6,1.6656,1.3328,2.955E6,,,,
469,2.399E5,10.5582,138.10284,138.10297,10.4695,10.5985,138.10289,7.584E5,3.288E6,3.288E6,0,,DETECTED,2.399E5,10.5582,138.10284,138.10297,0.095,10.4695,10.5985,138.10289,7.584E5,3.288E6,0.4544,0.7272,3.288E6,,,,
470,1.943E5,10.5582,151.09802,151.09814,10.534,10.5985,151.09809,1.094E6,4.827E6,4.827E6,1,,DETECTED,1.943E5,10.5582,151.09802,151.09814,0.039,10.534,10.5985,151.09809,1.094E6,4.827E6,1.6656,1.3328,4.827E6,1,0.005,,
471,4.709E5,10.5582,153.11374,153.11386,10.4292,10.5985,153.1138,8.138E5,5.461E6,5.461E6,2,,DETECTED,4.709E5,10.5582,153.11374,153.11386,0.067,10.4292,10.5985,153.1138,8.138E5,5.461E6,0.4482,0.6561,5.461E6,2,-0.0595,,
472,1.412E5,10.5582,163.09808,163.09818,10.534,10.5985,163.09814,8.922E5,3.47E6,3.47E6,0,,DETECTED,1.412E5,10.5582,163.09808,163.09818,0.0152,10.534,10.5985,163.09814,8.922E5,3.47E6,1.6656,1.3328,3.47E6,,,,
473,2.496E5,10.5582,165.11378,165.11392,10.4292,10.5985,165.11386,5.5E5,2.903E6,2.903E6,0,,DETECTED,2.496E5,10.5582,165.11378,165.11392,0.095,10.4292,10.5985,165.11386,5.5E5,2.903E6,0.4419,0.6561,2.903E6,,,,
474,8.028E4,10.5582,192.12465,192.12479,10.534,10.5985,192.12472,6.199E5,2.068E6,2.068E6,0,,DETECTED,8.028E4,10.5582,192.12465,192.12479,0.0422,10.534,10.5985,192.12472,6.199E5,2.068E6,1.6656,1.3328,2.068E6,,,,
475,2.23E7,10.5663,130.15923,130.1595,10.0164,10.6872,130.15938,1.951E7,4.996E7,4.996E7,16,1,DETECTED,2.23E7,10.5663,130.15923,130.1595,0.4731,10.0164,10.6872,130.15938,1.951E7,4.996E7,0.2199,0.61,4.996E7,16,-0.5157,1,2
477,9.341E6,10.5663,144.98227,144.9826,10.203,10.6872,144.98245,9.945E6,2.688E7,2.688E7,12,,DETECTED,9.341E6,10.5663,144.98227,144.9826,0.327,10.203,10.6872,144.98245,9.945E6,2.688E7,0.3329,0.6664,2.688E7,12,-0.3616,,
478,4.3E6,10.5663,146.98044,146.98076,10.203,10.6872,146.98061,4.643E6,1.234E7,1.234E7,4,,DETECTED,4.3E6,10.5663,146.98044,146.98076,0.3266,10.203,10.6872,146.98061,4.643E6,1.234E7,0.3329,0.6664,1.234E7,4,-0.0778,,
479,5.551E5,10.5663,582.59283,582.5946,10.0164,10.6872,582.59384,5.359E5,1.221E6,1.221E6,0,,DETECTED,5.551E5,10.5663,582.59283,582.5946,0.5657,10.0164,10.6872,582.59384,5.359E5,1.221E6,0.2199,0.61,1.221E6,,,,
480,4.976E5,10.5743,124.08728,124.08735,10.5421,10.5985,124.08732,4.218E6,1.356E7,1.356E7,1,,DETECTED,4.976E5,10.5743,124.08728,124.08735,0.061,10.5421,10.5985,124.08732,4.218E6,1.356E7,0.7493,0.8747,1.356E7,1,-0.0053,,
481,1.204E5,10.5743,140.08209,140.08218,10.534,10.5985,140.08215,7.538E5,3.101E6,3.101E6,0,,DETECTED,1.204E5,10.5743,140.08209,140.08218,0.0198,10.534,10.5985,140.08215,7.538E5,3.101E6,0.5997,0.7998,3.101E6,,,,
482,9.6E4,10.5743,149.08249,149.0826,10.534,10.5985,149.08256,6.026E5,2.219E6,2.219E6,0,,DETECTED,9.6E4,10.5743,149.08249,149.0826,0.0452,10.534,10.5985,149.08256,6.026E5,2.219E6,0.5997,0.7998,2.219E6,,,,
483,4.202E6,10.5743,708.51135,708.51331,9.9674,10.6872,708.51248,1.466E6,9.151E6,9.151E6,17,1,DETECTED,4.202E6,10.5743,708.51135,708.51331,0.4925,9.9674,10.6872,708.51248,1.466E6,9.151E6,0.186,0.593,9.151E6,17,-0.5681,1,3
485,1.804E5,10.5904,522.59729,522.59833,10.5501,10.6872,522.59789,5.246E5,2.405E6,2.405E6,0,,DETECTED,1.804E5,10.5904,522.59729,522.59833,0.0764,10.5501,10.6872,522.59789,5.246E5,2.405E6,2.4019,1.7009,2.405E6,,,,
487,3.207E5,10.6065,126.10281,126.10309,10.5985,10.6953,126.10298,7.693E5,5.879E6,5.879E6,2,,DETECTED,3.207E5,10.6065,126.10281,126.10309,0.021,10.5985,10.6953,126.10298,7.693E5,5.879E6,11.0179,6.0089,5.879E6,2,0.005,,
488,2.003E5,10.6065,136.08708,136.08743,10.5985,10.6953,136.08728,5.558E5,3.423E6,3.423E6,0,,DETECTED,2.003E5,10.6065,136.08708,136.08743,0.0235,10.5985,10.6953,136.08728,5.558E5,3.423E6,11.0179,6.0089,3.423E6,,,,
489,2.141E5,10.6065,138.10271,138.10307,10.5985,10.6953,138.1029,6.277E5,3.871E6,3.871E6,0,,DETECTED,2.141E5,10.6065,138.10271,138.10307,0.0161,10.5985,10.6953,138.1029,6.277E5,3.871E6,11.0179,6.0089,3.871E6,,,,
490,3.035E5,10.6065,151.0979,151.09827,10.5985,10.6953,151.09812,9.14E5,4.974E6,4.974E6,2,,DETECTED,3.035E5,10.6065,151.0979,151.09827,0.0653,10.5985,10.6953,151.09812,9.14E5,4.974E6,11.0179,6.0089,4.974E6,2,0.0061,,
491,3.625E5,10.6065,153.11362,153.114,10.5985,10.6953,153.11382,9.422E5,6.037E6,6.037E6,3,,DETECTED,3.625E5,10.6065,153.11362,153.114,0.064,10.5985,10.6953,153.11382,9.422E5,6.037E6,11.0179,6.0089,6.037E6,3,-0.0053,,
492,2.429E5,10.6065,163.09796,163.09836,10.5985,10.6953,163.09818,5.47E5,3.603E6,3.603E6,0,,DETECTED,2.429E5,10.6065,163.09796,163.09836,0.0322,10.5985,10.6953,163.09818,5.47E5,3.603E6,11.0179,6.0089,3.603E6,,,,
493,2.009E5,10.6065,165.11365,165.11403,10.5985,10.6953,165.11388,5.249E5,3.418E6,3.418E6,0,,DETECTED,2.009E5,10.6065,165.11365,165.11403,0.0236,10.5985,10.6953,165.11388,5.249E5,3.418E6,11.0179,6.0089,3.418E6,,,,
494,1.105E5,10.6065,177.11359,177.11411,10.5985,10.6953,177.1139,5.187E5,1.691E6,1.691E6,0,,DETECTED,1.105E5,10.6065,177.11359,177.11411,0.0367,10.5985,10.6953,177.1139,5.187E5,1.691E6,11.0179,6.0089,1.691E6,,,,
495,9.216E5,10.6549,216.92282,216.92342,9.951,10.8799,216.92314,5.248E5,1.461E6,1.461E6,0,,DETECTED,9.216E5,10.6549,216.92282,216.92342,0.6615,9.951,10.8799,216.92314,5.248E5,1.461E6,0.3196,0.6598,1.461E6,,,,
496,4.858E5,10.6549,217.10478,217.10548,10.1304,10.6872,217.10506,5.028E5,1.246E6,1.246E6,0,,DETECTED,4.858E5,10.6549,217.10478,217.10548,0.8857,10.1304,10.6872,217.10506,5.028E5,1.246E6,0.0615,0.5307,1.246E6,,,,
497,5.761E5,10.6549,668.61847,668.62054,10.6065,10.8078,668.61984,6.098E5,6.424E6,6.424E6,2,1,DETECTED,5.761E5,10.6549,668.61847,668.62054,0.0739,10.6065,10.8078,668.61984,6.098E5,6.424E6,3.1831,5.3667,6.424E6,2,-0.0203,1,2
500,4.755E6,10.6711,537.53528,537.5368,9.7708,11.0233,537.53603,1.641E6,5.954E6,5.954E6,25,1,DETECTED,4.755E6,10.6711,537.53528,537.5368,0.8733,9.7708,11.0233,537.53603,1.641E6,5.954E6,0.3913,0.6956,5.954E6,25,-0.8448,1,2
501,1.736E5,10.6711,638.6087,638.61041,10.6388,10.7838,638.60967,5.092E5,2.232E6,2.232E6,0,,DETECTED,1.736E5,10.6711,638.6087,638.61041,0.0734,10.6388,10.7838,638.60967,5.092E5,2.232E6,3.4962,2.2481,2.232E6,,,,
502,1.453E5,10.6711,694.6333,694.6355,10.6146,10.7516,694.63495,5.869E5,1.658E6,1.658E6,0,,DETECTED,1.453E5,10.6711,694.6333,694.6355,0.0923,10.6146,10.7516,694.63495,5.869E5,1.658E6,1.4263,1.2131,1.658E6,,,,
503,9.348E5,10.6791,124.08717,124.08747,10.5985,10.6953,124.08734,2.539E6,1.388E7,1.388E7,3,,DETECTED,9.348E5,10.6791,124.08717,124.08747,0.078,10.5985,10.6953,124.08734,2.539E6,1.388E7,0.2002,0.6001,1.388E7,3,-0.0687,,
504,5.034E5,10.6791,158.96419,158.96461,10.308,10.7597,158.96443,5.165E5,2.213E6,2.213E6,0,,DETECTED,5.034E5,10.6791,158.96419,158.96461,0.3255,10.308,10.7597,158.96443,5.165E5,2.213E6,0.217,0.6085,2.213E6,,,,
505,5.741E5,10.7033,124.08736,124.08747,10.6953,10.7516,124.08741,2.539E6,1.559E7,1.559E7,1,,DETECTED,5.741E5,10.7033,124.08736,124.08747,0.0238,10.6953,10.7516,124.08741,2.539E6,1.559E7,5.994,3.497,1.559E7,1,0.0269,,
506,1.831E5,10.7033,126.10301,126.10311,10.6953,10.7516,126.10306,7.693E5,5.297E6,5.297E6,1,,DETECTED,1.831E5,10.7033,126.10301,126.10311,0.029,10.6953,10.7516,126.10306,7.693E5,5.297E6,5.994,3.497,5.297E6,1,0.0383,,
507,1.203E5,10.7033,136.08723,136.08743,10.6953,10.7516,136.08734,5.558E5,3.559E6,3.559E6,0,,DETECTED,1.203E5,10.7033,136.08723,136.08743,0.0256,10.6953,10.7516,136.08734,5.558E5,3.559E6,5.994,3.497,3.559E6,,,,
508,1.269E5,10.7033,138.10294,138.10307,10.6953,10.7516,138.10298,6.277E5,3.666E6,3.666E6,1,,DETECTED,1.269E5,10.7033,138.10294,138.10307,0.0252,10.6953,10.7516,138.10298,6.277E5,3.666E6,5.994,3.497,3.666E6,1,0.0061,,
509,1.915E5,10.7033,151.09816,151.09827,10.6953,10.7516,151.09823,9.14E5,6.013E6,6.013E6,1,,DETECTED,1.915E5,10.7033,151.09816,151.09827,0.0482,10.6953,10.7516,151.09823,9.14E5,6.013E6,5.994,3.497,6.013E6,1,0.0372,,
510,2.144E5,10.7033,153.11385,153.114,10.6953,10.7516,153.11391,9.422E5,6.56E6,6.56E6,1,,DETECTED,2.144E5,10.7033,153.11385,153.114,0.0511,10.6953,10.7516,153.11391,9.422E5,6.56E6,5.994,3.497,6.56E6,1,0.0189,,
511,1.503E5,10.7033,163.09819,163.09836,10.6953,10.7516,163.09826,5.47E5,4.222E6,4.222E6,1,,DETECTED,1.503E5,10.7033,163.09819,163.09836,0.0238,10.6953,10.7516,163.09826,5.47E5,4.222E6,5.994,3.497,4.222E6,1,0.0039,,
512,1.176E5,10.7033,165.11389,165.11403,10.6953,10.7516,165.11397,5.249E5,3.337E6,3.337E6,0,,DETECTED,1.176E5,10.7033,165.11389,165.11403,0.0299,10.6953,10.7516,165.11397,5.249E5,3.337E6,5.994,3.497,3.337E6,,,,
513,6.308E4,10.7033,177.11394,177.11411,10.6953,10.7516,177.11401,5.187E5,1.821E6,1.821E6,0,,DETECTED,6.308E4,10.7033,177.11394,177.11411,0.0385,10.6953,10.7516,177.11401,5.187E5,1.821E6,5.994,3.497,1.821E6,,,,
514,2.76E5,10.7033,269.20148,269.2019,10.6549,10.8799,269.20174,5.854E5,1.945E6,1.945E6,0,,DETECTED,2.76E5,10.7033,269.20148,269.2019,0.1759,10.6549,10.8799,269.20174,5.854E5,1.945E6,3.6514,2.3257,1.945E6,,,,
515,1.369E5,10.7033,303.18945,303.18994,10.6469,10.7918,303.18961,5.715E5,1.605E6,1.605E6,0,,DETECTED,1.369E5,10.7033,303.18945,303.18994,0.0901,10.6469,10.7918,303.18961,5.715E5,1.605E6,1.5686,1.2843,1.605E6,,,,
516,1.928E5,10.7033,520.35522,520.35632,10.6388,10.7998,520.35593,5.282E5,1.663E6,1.663E6,0,,DETECTED,1.928E5,10.7033,520.35522,520.35632,0.132,10.6388,10.7998,520.35593,5.282E5,1.663E6,1.4962,1.2481,1.663E6,,,,
517,2.12E6,10.7033,531.40753,531.4093,9.8201,11.0233,531.4087,5.042E5,4.01E6,4.01E6,2,1,DETECTED,2.12E6,10.7033,531.40753,531.4093,0.4267,9.8201,11.0233,531.4087,5.042E5,4.01E6,0.3643,0.6812,4.01E6,2,-0.0111,1,2
518,1.707E5,10.7194,459.30338,459.30368,10.6953,10.7677,459.30352,6.502E5,5.507E6,5.507E6,1,,DETECTED,1.707E5,10.7194,459.30338,459.30368,0.028,10.6953,10.7677,459.30352,6.502E5,5.507E6,1.8282,1.5004,5.507E6,1,-0.003,,
519,2.54E5,10.7194,504.36063,504.36111,10.6953,10.7918,504.36083,5.735E5,7.589E6,7.589E6,1,1,DETECTED,2.54E5,10.7194,504.36063,504.36111,0.0275,10.6953,10.7918,504.36083,5.735E5,7.589E6,2.3065,2.0225,7.589E6,1,-0.0042,1,2
521,3.781E5,10.7355,493.3577,493.35989,10.6308,10.9041,493.35932,5.211E5,2.375E6,2.375E6,0,,DETECTED,3.781E5,10.7355,493.3577,493.35989,0.1682,10.6308,10.9041,493.35932,5.211E5,2.375E6,1.6099,1.3049,2.375E6,,,,
522,2.841E5,10.7435,516.43463,516.43591,10.6227,10.8158,516.43551,5.281E5,2.673E6,2.673E6,0,,DETECTED,2.841E5,10.7435,516.43463,516.43591,0.1228,10.6227,10.8158,516.43551,5.281E5,2.673E6,0.5976,0.7988,2.673E6,,,,
524,8.788E4,10.7435,582.59375,582.59467,10.6953,10.7998,582.59406,6.116E5,1.156E6,1.156E6,0,,DETECTED,8.788E4,10.7435,582.59375,582.59467,0.0925,10.6953,10.7998,582.59406,6.116E5,1.156E6,1.1655,1.0828,1.156E6,,,,
526,5.43E5,10.7677,297.05841,297.05908,10.2352,10.8799,297.05878,5.458E5,1.181E6,1.181E6,0,,DETECTED,5.43E5,10.7677,297.05841,297.05908,0.8442,10.2352,10.8799,297.05878,5.458E5,1.181E6,0.2107,0.6054,1.181E6,,,,
527,3.719E6,10.7758,565.56628,565.56775,9.779,11.0391,565.56716,1.227E6,4.788E6,4.788E6,17,1,DETECTED,3.719E6,10.7758,565.56628,565.56775,0.972,9.779,11.0391,565.56716,1.227E6,4.788E6,0.2642,0.6321,4.788E6,17,-0.737,1,2
528,3.316E5,10.7758,623.50842,623.50934,10.6953,10.9442,623.50886,5.976E5,2.675E6,2.675E6,0,,DETECTED,3.316E5,10.7758,623.50842,623.50934,0.1249,10.6953,10.9442,623.50886,5.976E5,2.675E6,2.0911,1.5456,2.675E6,,,,
529,6.495E5,10.7998,124.08729,124.0874,10.7516,10.8078,124.08735,6.983E6,1.636E7,1.636E7,1,,DETECTED,6.495E5,10.7998,124.08729,124.0874,0.041,10.7516,10.8078,124.08735,6.983E6,1.636E7,0.1652,0.5826,1.636E7,1,-0.0293,,
530,1.655E5,10.7998,126.10294,126.10303,10.7516,10.8078,126.10299,1.622E6,4.898E6,4.898E6,1,,DETECTED,1.655E5,10.7998,126.10294,126.10303,0.0219,10.7516,10.8078,126.10299,1.622E6,4.898E6,0.1652,0.5826,4.898E6,1,-0.0018,,
531,1.16E5,10.7998,136.08723,136.08736,10.7516,10.8078,136.08729,9.666E5,2.911E6,2.911E6,0,,DETECTED,1.16E5,10.7998,136.08723,136.08736,0.0242,10.7516,10.8078,136.08729,9.666E5,2.911E6,0.1652,0.5826,2.911E6,,,,
532,1.21E5,10.7998,138.10284,138.10297,10.7516,10.8078,138.10291,1.131E6,3.352E6,3.352E6,0,,DETECTED,1.21E5,10.7998,138.10284,138.10297,0.0235,10.7516,10.8078,138.10291,1.131E6,3.352E6,0.1652,0.5826,3.352E6,,,,
533,1.538E5,10.7998,151.09805,151.09821,10.7516,10.8078,151.09814,1.531E6,3.666E6,3.666E6,1,,DETECTED,1.538E5,10.7998,151.09805,151.09821,0.0274,10.7516,10.8078,151.09814,1.531E6,3.666E6,0.1652,0.5826,3.666E6,1,0.005,,
534,1.82E5,10.7998,153.11378,153.11389,10.7516,10.8078,153.11385,1.637E6,4.765E6,4.765E6,1,,DETECTED,1.82E5,10.7998,153.11378,153.11389,0.0402,10.7516,10.8078,153.11385,1.637E6,4.765E6,0.1652,0.5826,4.765E6,1,-0.0351,,
535,1.558E5,10.7998,163.09811,163.09824,10.7516,10.8078,163.09818,1.259E6,4.069E6,4.069E6,1,,DETECTED,1.558E5,10.7998,163.09811,163.09824,0.0386,10.7516,10.8078,163.09818,1.259E6,4.069E6,0.1652,0.5826,4.069E6,1,-0.0179,,
536,1.127E5,10.7998,165.1138,165.11395,10.7516,10.8078,165.11389,1.026E6,3.031E6,3.031E6,0,,DETECTED,1.127E5,10.7998,165.1138,165.11395,0.0248,10.7516,10.8078,165.11389,1.026E6,3.031E6,0.1652,0.5826,3.031E6,,,,
537,6.018E4,10.7998,177.11382,177.11398,10.7516,10.8078,177.1139,7.197E5,1.412E6,1.412E6,0,,DETECTED,6.018E4,10.7998,177.11382,177.11398,0.0256,10.7516,10.8078,177.1139,7.197E5,1.412E6,0.1652,0.5826,1.412E6,,,,
538,6.192E4,10.7998,338.30963,338.31006,10.7838,10.8478,338.30985,5.273E5,1.723E6,1.723E6,0,,DETECTED,6.192E4,10.7998,338.30963,338.31006,0.0371,10.7838,10.8478,338.30985,5.273E5,1.723E6,3.0032,2.0016,1.723E6,,,,
539,1.895E6,10.7998,553.38654,553.39142,9.9265,11.0391,553.39052,5.901E5,3.61E6,3.61E6,2,1,DETECTED,1.895E6,10.7998,553.38654,553.39142,0.414,9.9265,11.0391,553.39052,5.901E5,3.61E6,0.2739,0.637,3.61E6,2,-0.0501,1,2
541,4.938E5,10.7998,600.43103,600.43378,10.7033,10.9996,600.43293,5.746E5,4.144E6,4.144E6,1,1,DETECTED,4.938E5,10.7998,600.43103,600.43378,0.0899,10.7033,10.9996,600.43293,5.746E5,4.144E6,1.9386,1.5354,4.144E6,1,-0.003,1,2
542,7.319E4,10.8078,303.30511,303.30545,10.7838,10.8558,303.30518,5.001E5,2.03E6,2.03E6,0,,DETECTED,7.319E4,10.8078,303.30511,303.30545,0.0333,10.7838,10.8558,303.30518,5.001E5,2.03E6,2.0071,1.5035,2.03E6,,,,
543,4.352E5,10.8078,321.31555,321.31583,10.7758,10.9601,321.3157,5.593E5,8.86E6,8.86E6,1,1,DETECTED,4.352E5,10.8078,321.31555,321.31583,0.0286,10.7758,10.9601,321.3157,5.593E5,8.86E6,4.0327,2.8291,8.86E6,1,-0.0041,1,2
545,1.311E7,10.8078,338.34158,338.34253,10.6146,11.0233,338.34198,1.111E6,2.268E8,2.268E8,7,1,DETECTED,1.311E7,10.8078,338.34158,338.34253,0.0335,10.6146,11.0233,338.34198,1.111E6,2.268E8,5.1404,3.7725,2.268E8,7,-0.0339,1,3
546,4.753E4,10.8078,338.37381,338.37439,10.7838,10.8398,338.37403,5.479E5,1.742E6,1.742E6,0,,DETECTED,4.753E4,10.8078,338.37381,338.37439,0.0487,10.7838,10.8398,338.37403,5.479E5,1.742E6,1.3368,1.1684,1.742E6,,,,
549,1.33E5,10.8078,360.32394,360.32419,10.7838,10.8558,360.32409,6.33E5,5.22E6,5.22E6,1,,DETECTED,1.33E5,10.8078,360.32394,360.32419,0.0158,10.7838,10.8558,360.32409,6.33E5,5.22E6,2.2646,1.5035,5.22E6,1,0.005,,
550,1.656E5,10.8078,376.27512,376.27567,10.6953,10.888,376.27533,5.406E5,1.579E6,1.579E6,0,,DETECTED,1.656E5,10.8078,376.27512,376.27567,0.0954,10.6953,10.888,376.27533,5.406E5,1.579E6,0.7129,0.8565,1.579E6,,,,
551,8.236E4,10.8078,376.31879,376.31921,10.7838,10.8478,376.31906,5.929E5,2.479E6,2.479E6,0,,DETECTED,8.236E4,10.8078,376.31879,376.31921,0.0336,10.7838,10.8478,376.31906,5.929E5,2.479E6,1.6716,1.3358,2.479E6,,,,
553,2.555E6,10.8078,559.51538,559.51855,9.7626,11.0312,559.51781,6.793E5,4E6,4E6,5,1,DETECTED,2.555E6,10.8078,559.51538,559.51855,0.4717,9.7626,11.0312,559.51781,6.793E5,4E6,0.2172,0.6069,4E6,5,-0.1145,1,2
554,1.93E6,10.8078,587.54834,587.55103,9.8037,11.0391,587.54924,5.235E5,3.128E6,3.128E6,0,1,DETECTED,1.93E6,10.8078,587.54834,587.55103,0.5092,9.8037,11.0391,587.54924,5.235E5,3.128E6,0.2369,0.6152,3.128E6,,,1,2
555,1.459E5,10.8078,595.4762,595.47784,10.6872,10.8639,595.47706,5.034E5,1.446E6,1.446E6,0,,DETECTED,1.459E5,10.8078,595.4762,595.47784,0.1142,10.6872,10.8639,595.47706,5.034E5,1.446E6,0.4651,0.7326,1.446E6,,,,
