id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML:isotopes
252,1.57E6,9.01,482.40451,482.40527,5,8.9119,9.1263,482.40483,1.575E6,1.384E7,1.384E7,1,DETECTED,1.57E6,9.01,482.40451,482.40527,5,-0.085,0.1097,8.9119,9.1263,482.40483,1.575E6,1.384E7,1.1842,1.0921,1.384E7,1,2
254,1.373E6,9.0265,438.37857,438.37912,6,8.9282,9.1597,438.37876,1.619E6,1.145E7,1.145E7,1,DETECTED,1.373E6,9.0265,438.37857,438.37912,6,-0.0852,0.1142,8.9282,9.1597,438.37876,1.619E6,1.145E7,1.3548,1.1774,1.145E7,1,2
256,7.765E5,9.0348,394.3522,394.35251,5,8.9363,9.1764,394.35233,7.779E5,6.169E6,6.169E6,,DETECTED,7.765E5,9.0348,394.3522,394.35251,5,-0.0772,0.1206,8.9363,9.1764,394.35233,7.779E5,6.169E6,1.4385,1.2192,6.169E6,,
257,2.873E5,9.0513,350.32623,350.32648,1,8.9444,9.1764,350.32635,5.008E5,2.389E6,2.389E6,,DETECTED,2.873E5,9.0513,350.32623,350.32648,1,-0.0186,0.096,8.9444,9.1764,350.32635,5.008E5,2.389E6,1.1707,1.0854,2.389E6,,
258,1.504E5,9.0513,378.35727,378.35764,0,8.9444,9.1012,378.3574,5.767E5,1.696E6,1.696E6,,DETECTED,1.504E5,9.0513,378.35727,378.35764,,,0.2883,8.9444,9.1012,378.3574,5.767E5,1.696E6,0.4667,0.7333,1.696E6,,
259,1.86E5,9.0513,422.38364,422.38406,0,8.9444,9.1263,422.38383,5.145E5,1.712E6,1.712E6,,DETECTED,1.86E5,9.0513,422.38364,422.38406,,,0.1188,8.9444,9.1263,422.38383,5.145E5,1.712E6,0.7016,0.8508,1.712E6,,
260,8.332E5,9.2263,171.13795,171.13814,4,9.2015,9.4664,171.13804,8.814E5,1.33E7,1.33E7,,DETECTED,8.332E5,9.2263,171.13795,171.13814,4,-0.0043,0.0315,9.2015,9.4664,171.13804,8.814E5,1.33E7,10.5452,5.4145,1.33E7,,
261,3.398E6,9.2345,464.35779,464.35873,11,9.2015,9.6317,464.35815,1.513E6,4.949E7,4.949E7,1,DETECTED,3.398E6,9.2345,464.35779,464.35873,11,-0.0268,0.0323,9.2015,9.6317,464.35815,1.513E6,4.949E7,5.2263,5.8943,4.949E7,1,3
264,6.566E5,9.2345,469.31317,469.31406,2,9.2015,9.5406,469.31358,6.122E5,1.071E7,1.071E7,1,DETECTED,6.566E5,9.2345,469.31317,469.31406,2,-0.0102,0.0314,9.2015,9.5406,469.31358,6.122E5,1.071E7,4.3961,5.5718,1.071E7,1,2
266,8.473E4,9.2345,485.28723,485.28769,1,9.2099,9.2842,485.28753,5.138E5,2.26E6,2.26E6,,DETECTED,8.473E4,9.2345,485.28723,485.28769,1,0.0062,0.0328,9.2099,9.2842,485.28753,5.138E5,2.26E6,2.0173,1.5087,2.26E6,,
267,5.485E5,9.2345,492.38898,492.38968,2,9.2015,9.4253,492.38927,7.38E5,1.016E7,1.016E7,1,DETECTED,5.485E5,9.2345,492.38898,492.38968,2,-0.0113,0.0325,9.2015,9.4253,492.38927,7.38E5,1.016E7,4.9056,3.6801,1.016E7,1,2
269,1.23E5,9.3425,282.27905,282.2793,1,9.3092,9.3923,282.27912,5.375E5,2.905E6,2.905E6,,DETECTED,1.23E5,9.3425,282.27905,282.2793,1,-0.0044,0.0353,9.3092,9.3923,282.27912,5.375E5,2.905E6,1.4993,1.2496,2.905E6,,
270,3.366E5,9.3923,672.52515,672.52606,3,9.2842,9.5076,672.52555,5.797E5,2.635E6,2.635E6,,DETECTED,3.366E5,9.3923,672.52515,672.52606,3,-0.0769,0.1249,9.2842,9.5076,672.52555,5.797E5,2.635E6,1.0676,1.0338,2.635E6,,
271,5.343E5,9.4253,628.4989,628.4999,4,9.3092,9.5324,628.49934,8.525E5,4.26E6,4.26E6,1,DETECTED,5.343E5,9.4253,628.4989,628.4999,4,-0.0944,0.1247,9.3092,9.5324,628.49934,8.525E5,4.26E6,0.923,0.9615,4.26E6,1,2
273,1.955E5,9.4499,392.37292,392.37329,0,9.417,9.6069,392.37309,5.155E5,1.544E6,1.544E6,,DETECTED,1.955E5,9.4499,392.37292,392.37329,,,0.1401,9.417,9.6069,392.37309,5.155E5,1.544E6,4.7715,2.8857,1.544E6,,
274,1.108E5,9.4499,468.41992,468.42032,0,9.384,9.4911,468.42018,5.271E5,2.092E6,2.092E6,,DETECTED,1.108E5,9.4499,468.41992,468.42032,,,0.0409,9.384,9.4911,468.42018,5.271E5,2.092E6,0.6245,0.8122,2.092E6,,
275,7.851E5,9.4499,584.47241,584.4729,4,9.3342,9.5572,584.47261,1.238E6,6.85E6,6.85E6,1,DETECTED,7.851E5,9.4499,584.47241,584.4729,4,-0.093,0.0791,9.3342,9.5572,584.47261,1.238E6,6.85E6,0.9693,0.9632,6.85E6,1,2
277,1.022E6,9.4829,540.44629,540.4469,5,9.3591,9.582,540.44658,6.217E5,8.181E6,8.181E6,1,DETECTED,1.022E6,9.4829,540.44629,540.4469,5,-0.1033,0.1266,9.3591,9.582,540.44658,6.217E5,8.181E6,0.8378,0.9004,8.181E6,1,2
279,1.103E6,9.4994,496.42026,496.42084,5,9.384,9.5986,496.42055,9.877E5,9.415E6,9.415E6,1,DETECTED,1.103E6,9.4994,496.42026,496.42084,5,-0.101,0.1232,9.384,9.5986,496.42055,9.877E5,9.415E6,0.8596,0.9298,9.415E6,1,2
281,2.634E5,9.4994,509.50372,509.50412,0,9.3176,9.6564,509.50393,5.121E5,1.154E6,1.154E6,,DETECTED,2.634E5,9.4994,509.50372,509.50412,,,0.299,9.3176,9.6564,509.50393,5.121E5,1.154E6,0.8636,0.9318,1.154E6,,
282,1.049E6,9.5159,452.39429,452.3949,6,9.4005,9.6317,452.39456,8.374E5,8.194E6,8.194E6,1,DETECTED,1.049E6,9.5159,452.39429,452.3949,6,-0.1009,0.1247,9.4005,9.6317,452.39456,8.374E5,8.194E6,1.0044,1.0022,8.194E6,1,2
284,6.685E5,9.5241,408.36798,408.36847,4,9.4088,9.64,408.36827,7.124E5,4.867E6,4.867E6,,DETECTED,6.685E5,9.5241,408.36798,408.36847,4,-0.0949,0.144,9.4088,9.64,408.36827,7.124E5,4.867E6,1.0053,1.0026,4.867E6,,
285,2.204E5,9.5241,436.39938,436.40005,0,9.417,9.6152,436.39977,5.302E5,1.788E6,1.788E6,,DETECTED,2.204E5,9.5241,436.39938,436.40005,,,0.1336,9.417,9.6152,436.39977,5.302E5,1.788E6,0.851,0.9255,1.788E6,,
286,1.968E5,9.5241,468.42004,468.42056,1,9.4911,9.6317,468.42028,5.737E5,3.571E6,3.571E6,1,DETECTED,1.968E5,9.5241,468.42004,468.42056,1,-0.0021,0.0388,9.4911,9.6317,468.42028,5.737E5,3.571E6,7.2283,2.1324,3.571E6,1,2
288,2.737E5,9.5406,364.34186,364.34213,1,9.417,9.64,364.342,6.13E5,1.983E6,1.983E6,,DETECTED,2.737E5,9.5406,364.34186,364.34213,1,-0.0021,0.106,9.417,9.64,364.342,6.13E5,1.983E6,0.8042,0.9021,1.983E6,,
289,6.87E4,9.5406,672.52521,672.52588,0,9.5076,9.5986,672.52565,5.495E5,1.118E6,1.118E6,,DETECTED,6.87E4,9.5406,672.52521,672.52588,,,0.0677,9.5076,9.5986,672.52565,5.495E5,1.118E6,1.7589,1.3794,1.118E6,,
290,2.171E5,9.5655,628.49908,628.49969,0,9.5324,9.7638,628.49942,6.179E5,1.879E6,1.879E6,,DETECTED,2.171E5,9.5655,628.49908,628.49969,,,0.1039,9.5324,9.7638,628.49942,6.179E5,1.879E6,5.99,3.495,1.879E6,,
291,1.726E5,9.5903,584.47241,584.47284,2,9.5572,9.6564,584.47267,1.197E6,2.546E6,2.546E6,,DETECTED,1.726E5,9.5903,584.47241,584.47284,2,-0.0032,0.1154,9.5572,9.6564,584.47267,1.197E6,2.546E6,1.997,1.4985,2.546E6,,
292,7.959E4,9.6234,541.44971,541.4502,0,9.582,9.6977,541.45,5.146E5,1.029E6,1.029E6,,DETECTED,7.959E4,9.6234,541.44971,541.4502,,,0.0915,9.582,9.6977,541.45,5.146E5,1.029E6,1.7931,1.3966,1.029E6,,
293,7.937E4,9.6482,497.42365,497.42426,0,9.6069,9.7143,497.42388,5.083E5,1.126E6,1.126E6,,DETECTED,7.937E4,9.6482,497.42365,497.42426,,,0.0743,9.6069,9.7143,497.42388,5.083E5,1.126E6,1.5967,1.2984,1.126E6,,
294,9.228E4,9.6564,355.06979,355.06995,1,9.6317,9.6894,355.06983,5.807E5,3.38E6,3.38E6,,DETECTED,9.228E4,9.6564,355.06979,355.06995,1,0.005,0.0261,9.6317,9.6894,355.06983,5.807E5,3.38E6,1.0894,1.1671,3.38E6,,
295,1.468E5,9.6564,371.1011,371.10132,1,9.6317,9.6977,371.10117,5.551E5,4.858E6,4.858E6,,DETECTED,1.468E5,9.6564,371.1011,371.10132,1,-0.0043,0.0303,9.6317,9.6977,371.10117,5.551E5,4.858E6,1.4098,1.3344,4.858E6,,
296,1.142E5,9.6564,554.17554,554.17578,1,9.6317,9.6894,554.17567,6.729E5,4.062E6,4.062E6,,DETECTED,1.142E5,9.6564,554.17554,554.17578,1,0.0039,0.0286,9.6317,9.6894,554.17567,6.729E5,4.062E6,1.0779,1.1671,4.062E6,,
297,6.168E5,9.6646,452.39459,452.39499,2,9.6317,9.9693,452.39479,1.282E6,3.639E6,3.639E6,,DETECTED,6.168E5,9.6646,452.39459,452.39499,2,0.0028,0.0806,9.6317,9.9693,452.39479,1.282E6,3.639E6,9.25,5.125,3.639E6,,
298,4.117E4,9.6729,391.34146,391.34174,0,9.6482,9.706,391.34156,5.312E5,1.204E6,1.204E6,,DETECTED,4.117E4,9.6729,391.34146,391.34174,,,0.0379,9.6482,9.706,391.34156,5.312E5,1.204E6,1.341,1.1705,1.204E6,,
299,4.222E5,9.6729,408.36816,408.36859,1,9.64,9.9529,408.36836,8.751E5,2.658E6,2.658E6,,DETECTED,4.222E5,9.6729,408.36816,408.36859,1,-0.0021,0.129,9.64,9.9529,408.36836,8.751E5,2.658E6,8.5042,4.7521,2.658E6,,
300,1.314E5,9.6812,364.34183,364.34216,0,9.64,9.805,364.342,5.256E5,1.277E6,1.277E6,,DETECTED,1.314E5,9.6812,364.34183,364.34216,,,0.1549,9.64,9.805,364.342,5.256E5,1.277E6,3.0079,2.004,1.277E6,,
301,5.021E4,9.7556,226.18015,226.18041,0,9.7391,9.805,226.18021,5.383E5,1.314E6,1.314E6,,DETECTED,5.021E4,9.7556,226.18015,226.18041,,,0.0371,9.7391,9.805,226.18021,5.383E5,1.314E6,2.9909,1.9954,1.314E6,,
302,1.631E5,9.7556,228.19583,228.19598,1,9.7308,9.8379,228.19593,8.18E5,2.779E6,2.779E6,,DETECTED,1.631E5,9.7556,228.19583,228.19598,1,0.005,0.0584,9.7308,9.8379,228.19593,8.18E5,2.779E6,3.3226,2.1613,2.779E6,,
303,2.736E5,9.8873,338.34152,338.34174,2,9.7885,9.9201,338.34162,7.209E5,3.117E6,3.117E6,,DETECTED,2.736E5,9.8873,338.34152,338.34174,2,-0.0514,0.0971,9.7885,9.9201,338.34162,7.209E5,3.117E6,0.3328,0.6664,3.117E6,,
304,1.168E5,9.8955,406.32907,406.32965,0,9.8132,9.9283,406.32929,5.431E5,1.658E6,1.658E6,,DETECTED,1.168E5,9.8955,406.32907,406.32965,,,0.0841,9.8132,9.9283,406.32929,5.431E5,1.658E6,0.3996,0.6998,1.658E6,,
305,9.825E4,9.9037,393.20563,393.20612,1,9.879,9.9611,393.20597,5.258E5,2.798E6,2.798E6,,DETECTED,9.825E4,9.9037,393.20563,393.20612,1,0.005,0.0283,9.879,9.9611,393.20597,5.258E5,2.798E6,7.8004,1.6633,2.798E6,,
306,5.235E5,9.9119,638.65527,638.65619,0,9.4335,9.9611,638.65577,5.076E5,1.53E6,1.53E6,,DETECTED,5.235E5,9.9119,638.65527,638.65619,,,0.3532,9.4335,9.9611,638.65577,5.076E5,1.53E6,0.1028,0.5514,1.53E6,,
307,9.156E4,9.9529,784.5788,784.58112,0,9.9201,10.0102,784.57959,5.346E5,1.944E6,1.944E6,,DETECTED,9.156E4,9.9529,784.5788,784.58112,,,0.0444,9.9201,10.0102,784.57959,5.346E5,1.944E6,1.7487,1.3744,1.944E6,,
308,7.437E4,9.9611,158.96417,158.96429,0,9.9283,10.0184,158.96424,5.122E5,1.471E6,1.471E6,,DETECTED,7.437E4,9.9611,158.96417,158.96429,,,0.0389,9.9283,10.0184,158.96424,5.122E5,1.471E6,1.7494,1.3747,1.471E6,,
309,5.42E4,9.9611,238.90732,238.90739,0,9.9365,9.9938,238.90737,5.683E5,1.892E6,1.892E6,,DETECTED,5.42E4,9.9611,238.90732,238.90739,,,0.0268,9.9365,9.9938,238.90737,5.683E5,1.892E6,1.3321,1.1661,1.892E6,,
310,4.052E5,9.9611,306.8945,306.8949,1,9.6564,10.0593,306.89475,5.721E5,3.768E6,3.768E6,,DETECTED,4.052E5,9.9611,306.8945,306.8949,1,-0.0043,0.0267,9.6564,10.0593,306.89475,5.721E5,3.768E6,0.3492,0.6612,3.768E6,,
311,7.446E4,9.9611,406.32919,406.32986,0,9.9283,10.0184,406.32941,5.088E5,1.457E6,1.457E6,,DETECTED,7.446E4,9.9611,406.32919,406.32986,,,0.0484,9.9283,10.0184,406.32941,5.088E5,1.457E6,1.7494,1.3747,1.457E6,,
312,1.091E5,9.9611,559.51685,559.5174,0,9.9037,10.0266,559.51714,5.279E5,1.569E6,1.569E6,,DETECTED,1.091E5,9.9611,559.51685,559.5174,,,0.1172,9.9037,10.0266,559.51714,5.279E5,1.569E6,1.1409,1.0705,1.569E6,,
313,1.445E6,9.9611,575.50122,575.50262,0,8.8786,10.0839,575.50188,8.121E5,2.23E6,2.23E6,,DETECTED,1.445E6,9.9611,575.50122,575.50262,,,1.078,8.8786,10.0839,575.50188,8.121E5,2.23E6,0.1134,0.5567,2.23E6,,
314,9.5E4,9.9611,587.54816,587.54895,0,9.9283,10.0593,587.54843,5.308E5,1.188E6,1.188E6,,DETECTED,9.5E4,9.9611,587.54816,587.54895,,,0.086,9.9283,10.0593,587.54843,5.308E5,1.188E6,2.999,1.9995,1.188E6,,
315,8.409E5,9.9611,615.57928,615.5802,3,9.4253,10.0593,615.57988,5.318E5,4.073E6,4.073E6,1,DETECTED,8.409E5,9.9611,615.57928,615.5802,3,-0.0113,0.1145,9.4253,10.0593,615.57988,5.318E5,4.073E6,0.1991,0.5916,4.073E6,1,2
317,1.56E5,9.9611,723.49225,723.49371,0,9.9283,10.1166,723.49292,5.255E5,1.325E6,1.325E6,,DETECTED,1.56E5,9.9611,723.49225,723.49371,,,0.1307,9.9283,10.1166,723.49292,5.255E5,1.325E6,4.7496,2.8748,1.325E6,,
318,3.524E4,9.9611,743.45618,743.45909,0,9.9365,9.9938,743.45672,5.006E5,1.079E6,1.079E6,,DETECTED,3.524E4,9.9611,743.45618,743.45909,,,0.0343,9.9365,9.9938,743.45672,5.006E5,1.079E6,1.3321,1.1661,1.079E6,,
319,3.347E5,9.9611,758.56702,758.57007,1,9.805,10.1166,758.56903,5.596E5,2.658E6,2.658E6,1,DETECTED,3.347E5,9.9611,758.56702,758.57007,1,0.005,0.0677,9.805,10.1166,758.56903,5.596E5,2.658E6,0.9964,0.9982,2.658E6,1,2
320,1.16E5,9.9693,124.08714,124.08723,0,9.9201,10.0184,124.08719,7.954E5,1.604E6,1.604E6,,DETECTED,1.16E5,9.9693,124.08714,124.08723,,,0.0854,9.9201,10.0184,124.08719,7.954E5,1.604E6,0.9993,0.9997,1.604E6,,
322,2.62E5,9.9693,767.48267,767.48792,0,9.6977,10.0593,767.48448,5.264E5,1.184E6,1.184E6,,DETECTED,2.62E5,9.9693,767.48267,767.48792,,,0.2226,9.6977,10.0593,767.48448,5.264E5,1.184E6,0.3314,0.6657,1.184E6,,
323,8.723E4,9.9774,740.55328,740.55646,1,9.9529,10.0184,740.55417,5.78E5,2.529E6,2.529E6,,DETECTED,8.723E4,9.9774,740.55328,740.55646,1,-0.002,0.0322,9.9529,10.0184,740.55417,5.78E5,2.529E6,1.6674,1.3337,2.529E6,,
324,2.387E5,9.9856,746.56421,746.56744,0,9.9201,10.2058,746.56618,5.094E5,1.147E6,1.147E6,,DETECTED,2.387E5,9.9856,746.56421,746.56744,,,0.2533,9.9201,10.2058,746.56618,5.094E5,1.147E6,3.3629,2.1815,1.147E6,,
325,4.444E5,9.9938,520.35468,520.35565,0,9.8462,10.1898,520.35516,6.767E5,1.873E6,1.873E6,,DETECTED,4.444E5,9.9938,520.35468,520.35565,,,0.2814,9.8462,10.1898,520.35516,6.767E5,1.873E6,1.3272,1.1636,1.873E6,,
326,1.575E5,10.002,696.52527,696.526,1,9.9693,10.0839,696.52575,5.028E5,3.444E6,3.444E6,,DETECTED,1.575E5,10.002,696.52527,696.526,1,-0.0043,0.0352,9.9693,10.0839,696.52575,5.028E5,3.444E6,2.8752,1.7511,3.444E6,,
327,1.647E5,10.0266,652.49915,652.5,1,9.9938,10.1002,652.49961,6.149E5,3.597E6,3.597E6,,DETECTED,1.647E5,10.0266,652.49915,652.5,1,-0.0043,0.0362,9.9938,10.1002,652.49961,6.149E5,3.597E6,2.7802,1.6244,3.597E6,,
328,4.73E6,10.0347,593.59717,593.59802,25,9.2182,10.4008,593.59761,1.1E6,6.289E6,6.289E6,1,DETECTED,4.73E6,10.0347,593.59717,593.59802,25,-0.6446,0.8155,9.2182,10.4008,593.59761,1.1E6,6.289E6,0.4055,0.7241,6.289E6,1,2
330,1.353E5,10.0429,608.47211,608.47357,1,10.0184,10.1248,608.47316,5.172E5,3.065E6,3.065E6,,DETECTED,1.353E5,10.0429,608.47211,608.47357,1,0.005,0.035,10.0184,10.1248,608.47316,5.172E5,3.065E6,3.7026,2.1687,3.065E6,,
331,1.134E5,10.0921,309.27881,309.27902,0,10.002,10.133,309.2789,5.228E5,1.488E6,1.488E6,,DETECTED,1.134E5,10.0921,309.27881,309.27902,,,0.081,10.002,10.133,309.2789,5.228E5,1.488E6,0.4546,0.7273,1.488E6,,
332,5.827E5,10.1084,310.31021,310.31061,0,9.5572,10.1978,310.31044,5.322E5,1.772E6,1.772E6,,DETECTED,5.827E5,10.1084,310.31021,310.31061,,,0.2666,9.5572,10.1978,310.31044,5.322E5,1.772E6,0.1621,0.581,1.772E6,,
333,1.789E5,10.1166,124.08712,124.08726,1,10.0184,10.133,124.08719,7.976E5,2.739E6,2.739E6,,DETECTED,1.789E5,10.1166,124.08712,124.08726,1,0.0039,0.0641,10.0184,10.133,124.08719,7.976E5,2.739E6,0.1669,0.5834,2.739E6,,
334,1.074E6,10.1657,141.11343,141.11366,0,9.1932,10.4008,141.11357,5.376E5,1.394E6,1.394E6,,DETECTED,1.074E6,10.1657,141.11343,141.11366,,,0.8065,9.1932,10.4008,141.11357,5.376E5,1.394E6,0.2418,0.6209,1.394E6,,
335,7.213E5,10.1657,638.65527,638.65649,0,9.9611,10.6116,638.65586,5.537E5,1.606E6,1.606E6,,DETECTED,7.213E5,10.1657,638.65527,638.65649,,,0.5304,9.9611,10.6116,638.65586,5.537E5,1.606E6,2.1799,1.5899,1.606E6,,
336,1.414E5,10.1738,124.08705,124.08721,0,10.133,10.2139,124.08714,1.005E6,2.548E6,2.548E6,,DETECTED,1.414E5,10.1738,124.08705,124.08721,,,0.6563,10.133,10.2139,124.08714,1.005E6,2.548E6,0.9857,0.9928,2.548E6,,
337,3.696E6,10.1898,172.11533,172.11563,5,10.1248,10.3602,172.11545,2.539E6,6.788E7,6.788E7,1,DETECTED,3.696E6,10.1898,172.11533,172.11563,5,-0.0295,0.0292,10.1248,10.3602,172.11545,2.539E6,6.788E7,5.9899,3.7006,6.788E7,1,2
339,1.275E5,10.1898,174.11121,174.11147,0,10.1657,10.2708,174.11129,5.299E5,3.015E6,3.015E6,,DETECTED,1.275E5,10.1898,174.11121,174.11147,,,0.0306,10.1657,10.2708,174.11129,5.299E5,3.015E6,3.0693,2.1814,3.015E6,,
340,7.149E5,10.1898,204.0874,204.08769,2,10.1412,10.3359,204.08752,5.201E5,1.449E7,1.449E7,,DETECTED,7.149E5,10.1898,204.0874,204.08769,2,-0.011,0.0272,10.1412,10.3359,204.08752,5.201E5,1.449E7,5.8079,1.9312,1.449E7,,
341,5.519E4,10.1898,236.05943,236.05969,0,10.1738,10.2383,236.0595,5.179E5,1.901E6,1.901E6,,DETECTED,5.519E4,10.1898,236.05943,236.05969,,,0.0244,10.1738,10.2383,236.0595,5.179E5,1.901E6,3.0323,2.0161,1.901E6,,
342,1.038E5,10.1898,280.03149,280.03177,1,10.1657,10.2545,280.03159,5.106E5,2.846E6,2.846E6,,DETECTED,1.038E5,10.1898,280.03149,280.03177,1,0.0142,0.0295,10.1657,10.2545,280.03159,5.106E5,2.846E6,12.132,1.8437,2.846E6,,
343,8.173E6,10.1898,409.18277,409.1843,12,10.0593,10.6116,409.18309,5.864E5,1.339E8,1.339E8,1,DETECTED,8.173E6,10.1898,409.18277,409.1843,12,-0.0284,0.0301,10.0593,10.6116,409.18309,5.864E5,1.339E8,4.6011,6.2725,1.339E8,1,2
345,1.23E6,10.1898,411.17831,411.17899,0,10.1575,10.4657,411.17852,9.595E5,2.269E7,2.269E7,1,DETECTED,1.23E6,10.1898,411.17831,411.17899,,,0.0304,10.1575,10.4657,411.17852,9.595E5,2.269E7,5.4942,6.241,2.269E7,1,2
347,3.233E6,10.1898,471.10489,471.10602,9,10.0757,10.5225,471.1053,5.086E5,2.94E7,2.94E7,1,DETECTED,3.233E6,10.1898,471.10489,471.10602,9,-0.0202,0.0539,10.0757,10.5225,471.1053,5.086E5,2.94E7,11.0192,5.6139,2.94E7,1,2
349,2.29E6,10.1898,473.10251,473.10413,0,10.133,10.6842,473.10291,6.509E5,1.706E7,1.706E7,1,DETECTED,2.29E6,10.1898,473.10251,473.10413,,,0.0591,10.133,10.6842,473.10291,6.509E5,1.706E7,16.2797,8.1966,1.706E7,1,2
351,1.932E5,10.1898,475.09808,475.09909,0,10.1657,10.3521,475.0986,5.571E5,2.439E6,2.439E6,,DETECTED,1.932E5,10.1898,475.09808,475.09909,,,0.05,10.1657,10.3521,475.0986,5.571E5,2.439E6,6.7351,3.8675,2.439E6,,
352,7.255E4,10.1898,482.27258,482.2731,0,10.1657,10.2383,482.27277,5.702E5,1.938E6,1.938E6,,DETECTED,7.255E4,10.1898,482.27258,482.2731,,,0.0351,10.1657,10.2383,482.27277,5.702E5,1.938E6,2.0135,1.5068,1.938E6,,
353,2.509E5,10.1898,612.26331,612.26361,1,10.1657,10.2383,612.2634,6.566E5,1.044E7,1.044E7,,DETECTED,2.509E5,10.1898,612.26331,612.26361,1,-0.0041,0.0216,10.1657,10.2383,612.2634,6.566E5,1.044E7,1.859,2.0193,1.044E7,,
354,8.634E5,10.1898,839.49377,839.49518,0,9.4911,10.5468,839.49453,5.062E5,1.214E6,1.214E6,,DETECTED,8.634E5,10.1898,839.49377,839.49518,,,0.8711,9.4911,10.5468,839.49453,5.062E5,1.214E6,0.511,0.7555,1.214E6,,
355,2.818E5,10.1898,879.28027,879.28149,1,10.1657,10.3115,879.28063,5.104E5,6.203E6,6.203E6,1,DETECTED,2.818E5,10.1898,879.28027,879.28149,1,-0.003,0.0313,10.1657,10.3115,879.28063,5.104E5,6.203E6,3.9404,3.3875,6.203E6,1,2
357,2.37E5,10.1898,881.27826,881.27917,0,10.1657,10.2871,881.27864,5.065E5,5.205E6,5.205E6,1,DETECTED,2.37E5,10.1898,881.27826,881.27917,,,0.0354,10.1657,10.2871,881.27864,5.065E5,5.205E6,3.6637,2.6675,5.205E6,1,2
359,6.202E4,10.1898,883.27582,883.27753,0,10.1657,10.2302,883.27639,5.333E5,1.735E6,1.735E6,,DETECTED,6.202E4,10.1898,883.27582,883.27753,,,0.0355,10.1657,10.2302,883.27639,5.333E5,1.735E6,1.6766,1.3383,1.735E6,,
360,5.077E4,10.1978,538.33459,538.33545,0,10.1657,10.2302,538.33492,5.173E5,1.241E6,1.241E6,,DETECTED,5.077E4,10.1978,538.33459,538.33545,,,0.0424,10.1657,10.2302,538.33492,5.173E5,1.241E6,1.0092,1.0046,1.241E6,,
361,9.529E4,10.2302,336.32565,336.32635,0,10.2058,10.2871,336.32594,6.235E5,2.379E6,2.379E6,,DETECTED,9.529E4,10.2302,336.32565,336.32635,,,0.0362,10.2058,10.2871,336.32594,6.235E5,2.379E6,2.3388,1.6694,2.379E6,,
362,7.962E4,10.2545,126.10278,126.10287,0,10.2139,10.3115,126.10282,5.018E5,1.52E6,1.52E6,,DETECTED,7.962E4,10.2545,126.10278,126.10287,,,0.0161,10.2139,10.3115,126.10282,5.018E5,1.52E6,1.4029,1.2015,1.52E6,,
363,8.949E4,10.2545,151.09763,151.09793,0,10.2139,10.3115,151.09783,6.226E5,1.381E6,1.381E6,,DETECTED,8.949E4,10.2545,151.09763,151.09793,,,0.0664,10.2139,10.3115,151.09783,6.226E5,1.381E6,1.4029,1.2015,1.381E6,,
364,1.025E5,10.2545,153.11356,153.11366,0,10.2058,10.3034,153.11361,5.916E5,1.896E6,1.896E6,,DETECTED,1.025E5,10.2545,153.11356,153.11366,,,0.0205,10.2058,10.3034,153.11361,5.916E5,1.896E6,1.003,1.0015,1.896E6,,
365,1.927E5,10.344,628.19458,628.19501,1,10.3115,10.3764,628.19473,7.757E5,6.975E6,6.975E6,1,DETECTED,1.927E5,10.344,628.19458,628.19501,1,-0.0042,0.0242,10.3115,10.3764,628.19473,7.757E5,6.975E6,1.0245,0.9992,6.975E6,1,2
367,4.983E5,10.3521,640.5871,640.58789,2,10.3196,10.4901,640.58754,5.08E5,9.089E6,9.089E6,1,DETECTED,4.983E5,10.3521,640.5871,640.58789,2,-0.0065,0.046,10.3196,10.4901,640.58754,5.08E5,9.089E6,3.2489,2.7033,9.089E6,1,2
