id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000032_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000032_01_01.mzML:area,datafile:20250402_PMA_tp24_000032_01_01.mzML:rt,datafile:20250402_PMA_tp24_000032_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000032_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000032_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000032_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000032_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000032_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000032_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000032_01_01.mzML:mz,datafile:20250402_PMA_tp24_000032_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000032_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000032_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000032_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000032_01_01.mzML:height,datafile:20250402_PMA_tp24_000032_01_01.mzML:charge,datafile:20250402_PMA_tp24_000032_01_01.mzML:isotopes
279,4.069E5,2.432,388.2536,388.254,2,2.4054,2.5021,388.25369,5E5,1.587E7,1.587E7,,DETECTED,4.069E5,2.432,388.2536,388.254,2,-0.0136,0.0236,2.4054,2.5021,388.25369,5E5,1.587E7,1.5257,1.3062,1.587E7,,
280,2.092E5,2.4582,604.29785,604.2984,2,2.4145,2.5021,604.29802,5.527E5,5.324E6,5.324E6,,DETECTED,2.092E5,2.4582,604.29785,604.2984,2,-0.0223,0.037,2.4145,2.5021,604.29802,5.527E5,5.324E6,1.03,1.0011,5.324E6,,
281,3.946E5,2.4845,385.24414,385.24448,2,2.4582,2.5291,385.24426,6.671E5,1.38E7,1.38E7,,DETECTED,3.946E5,2.4845,385.24414,385.24448,2,-0.0135,0.0287,2.4582,2.5291,385.24426,6.671E5,1.38E7,1.0698,1.1728,1.38E7,,
282,4.437E5,2.5825,432.28027,432.28088,2,2.5562,2.6447,432.28038,5.892E5,1.774E7,1.774E7,,DETECTED,4.437E5,2.5825,432.28027,432.28088,2,-0.0135,0.0234,2.5562,2.6447,432.28038,5.892E5,1.774E7,1.5545,1.2674,1.774E7,,
283,1.345E5,2.6447,374.22018,374.22052,1,2.6181,2.6807,374.22031,5.441E5,5.158E6,5.158E6,,DETECTED,1.345E5,2.6447,374.22018,374.22052,1,-0.0126,0.0312,2.6181,2.6807,374.22031,5.441E5,5.158E6,1.0287,1.1776,5.158E6,,
284,4.146E5,2.7161,476.30344,476.30722,2,2.6898,2.7779,476.30655,5.045E5,1.54E7,1.54E7,,DETECTED,4.146E5,2.7161,476.30344,476.30722,2,-0.0134,0.0231,2.6898,2.7779,476.30655,5.045E5,1.54E7,1.4317,1.1898,1.54E7,,
285,4.95E5,2.7246,652.40265,652.40713,2,2.6988,2.7603,652.40291,1.336E6,2.003E7,2.003E7,,DETECTED,4.95E5,2.7246,652.40265,652.40713,2,-0.0131,0.028,2.6988,2.7603,652.40291,1.336E6,2.003E7,1.346,1.0368,2.003E7,,
286,3.053E5,2.7779,418.24649,418.24716,2,2.7603,2.8393,418.24664,5.364E5,1.218E7,1.218E7,,DETECTED,3.053E5,2.7779,418.24649,418.24716,2,-0.0047,0.022,2.7603,2.8393,418.24664,5.364E5,1.218E7,1.8347,1.7621,1.218E7,,
287,3.483E5,2.8307,520.33276,520.33331,2,2.8044,2.8837,520.33285,5.855E5,1.42E7,1.42E7,,DETECTED,3.483E5,2.8307,520.33276,520.33331,2,-0.0048,0.0216,2.8044,2.8837,520.33285,5.855E5,1.42E7,1.9301,1.6866,1.42E7,,
288,1.869E5,2.8393,475.22229,475.22272,1,2.8132,2.8748,475.22241,6.53E5,7.974E6,7.974E6,,DETECTED,1.869E5,2.8393,475.22229,475.22272,1,-0.0048,0.0232,2.8132,2.8748,475.22241,6.53E5,7.974E6,1.4646,1.0413,7.974E6,,
289,5.324E5,2.9011,462.27258,462.27356,2,2.8748,2.9885,462.27286,5.297E5,2.02E7,2.02E7,,DETECTED,5.324E5,2.9011,462.27258,462.27356,2,-0.0112,0.0223,2.8748,2.9885,462.27286,5.297E5,2.02E7,2.0677,1.7918,2.02E7,,
290,2.88E5,2.9183,576.35004,576.35083,3,2.8482,2.9885,576.35042,6.167E5,5.005E6,5.005E6,1,DETECTED,2.88E5,2.9183,576.35004,576.35083,3,-0.0384,0.0481,2.8482,2.9885,576.35042,6.167E5,5.005E6,1.0266,1.001,5.005E6,1,2
292,2.097E5,2.9183,659.33993,659.34088,2,2.8659,2.9707,659.34048,5.473E5,3.889E6,3.889E6,1,DETECTED,2.097E5,2.9183,659.33993,659.34088,2,-0.0306,0.0516,2.8659,2.9707,659.34048,5.473E5,3.889E6,1.0685,1.0005,3.889E6,1,2
294,2.817E5,2.9356,564.35876,564.35938,2,2.9183,2.9885,564.35893,5.442E5,1.065E7,1.065E7,,DETECTED,2.817E5,2.9356,564.35876,564.35938,2,-0.0047,0.023,2.9183,2.9885,564.35893,5.442E5,1.065E7,1.9082,1.7811,1.065E7,,
295,1.113E5,2.953,212.16464,212.16478,1,2.927,2.9885,212.16472,5.632E5,3.681E6,3.681E6,,DETECTED,1.113E5,2.953,212.16464,212.16478,1,-0.0124,0.0282,2.927,2.9885,212.16472,5.632E5,3.681E6,1.1814,1.1809,3.681E6,,
296,6.642E5,3.0145,506.29901,506.29962,2,2.9885,3.1106,506.29922,5.44E5,2.452E7,2.452E7,1,DETECTED,6.642E5,3.0145,506.29901,506.29962,2,-0.0132,0.0224,2.9885,3.1106,506.29922,5.44E5,2.452E7,1.4509,1.1752,2.452E7,1,2
298,2.056E5,3.0406,608.38531,608.3858,1,3.0145,3.076,608.38546,5.234E5,8.109E6,8.109E6,,DETECTED,2.056E5,3.0406,608.38531,608.3858,1,-0.0135,0.0224,3.0145,3.076,608.38546,5.234E5,8.109E6,0.8824,1.037,8.109E6,,
299,8.007E4,3.0848,173.08056,173.08131,2,3.032,3.128,173.08121,5.859E5,1.153E6,1.153E6,,DETECTED,8.007E4,3.0848,173.08056,173.08131,2,-0.038,0.0811,3.032,3.128,173.08121,5.859E5,1.153E6,0.817,0.9085,1.153E6,,
300,2.403E5,3.0848,217.10564,217.10736,3,3.0233,3.1719,217.10733,5E5,2.901E6,2.901E6,,DETECTED,2.403E5,3.0848,217.10564,217.10736,3,-0.0391,0.0805,3.0233,3.1719,217.10733,5E5,2.901E6,1.7847,1.2078,2.901E6,,
301,6.74E5,3.1106,550.32538,550.32593,2,3.0848,3.2066,550.32546,5.207E5,2.415E7,2.415E7,1,DETECTED,6.74E5,3.1106,550.32538,550.32593,2,-0.0133,0.0238,3.0848,3.2066,550.32546,5.207E5,2.415E7,1.0148,1.18,2.415E7,1,2
303,6.242E4,3.128,251.18542,251.18565,1,3.0848,3.1543,251.18551,5.816E5,1.388E6,1.388E6,,DETECTED,6.242E4,3.128,251.18542,251.18565,1,-0.0209,0.0491,3.0848,3.1543,251.18551,5.816E5,1.388E6,0.6105,0.8052,1.388E6,,
304,1.173E5,3.1543,838.44623,838.44666,2,3.1193,3.2066,838.44645,5.613E5,2.398E6,2.398E6,,DETECTED,1.173E5,3.1543,838.44623,838.44666,2,-0.0113,0.0458,3.1193,3.2066,838.44645,5.613E5,2.398E6,1.49,1.245,2.398E6,,
305,5.585E5,3.1979,594.35138,594.35205,2,3.1719,3.2868,594.35158,5.731E5,2.103E7,2.103E7,1,DETECTED,5.585E5,3.1979,594.35138,594.35205,2,-0.0133,0.0221,3.1719,3.2868,594.35158,5.731E5,2.103E7,0.9738,1.1776,2.103E7,1,2
307,7.388E4,3.1979,1079.6106,1079.61169,2,3.1631,3.2425,1079.61117,5.532E5,1.578E6,1.578E6,,DETECTED,7.388E4,3.1979,1079.6106,1079.61169,2,-0.0047,0.05,3.1631,3.2425,1079.61117,5.532E5,1.578E6,1.2828,1.1414,1.578E6,,
308,3.96E5,3.2779,638.37775,638.37848,2,3.2515,3.3311,638.378,5.067E5,1.576E7,1.576E7,,DETECTED,3.96E5,3.2779,638.37775,638.37848,2,-0.0135,0.0218,3.2515,3.3311,638.378,5.067E5,1.576E7,1.334,1.1495,1.576E7,,
309,2.953E5,3.3399,163.13309,163.13322,3,3.2868,3.4644,163.13315,5.243E5,3.907E6,3.907E6,,DETECTED,2.953E5,3.3399,163.13309,163.13322,3,-0.0304,0.0579,3.2868,3.4644,163.13315,5.243E5,3.907E6,2.5776,1.672,3.907E6,,
310,2.535E5,3.3486,682.40399,682.40466,2,3.3222,3.393,682.40428,5.318E5,1.096E7,1.096E7,,DETECTED,2.535E5,3.3486,682.40399,682.40466,2,-0.0125,0.0209,3.3222,3.393,682.40428,5.318E5,1.096E7,1.5771,1.4903,1.096E7,,
311,1.065E5,3.393,627.3504,627.35089,2,3.3574,3.4644,627.35066,5.277E5,1.562E6,1.562E6,,DETECTED,1.065E5,3.393,627.3504,627.35089,2,-0.0207,0.0716,3.3574,3.4644,627.35066,5.277E5,1.562E6,1.9998,1.4999,1.562E6,,
312,2.169E5,3.4554,758.40851,758.40906,2,3.4197,3.5001,758.4087,5.827E5,5.855E6,5.855E6,1,DETECTED,2.169E5,3.4554,758.40851,758.40906,2,-0.0138,0.0347,3.4197,3.5001,758.4087,5.827E5,5.855E6,0.9997,1.0458,5.855E6,1,2
314,4.802E5,3.5533,530.29724,530.29779,2,3.5181,3.5966,530.29741,5.921E5,1.554E7,1.554E7,1,DETECTED,4.802E5,3.5533,530.29724,530.29779,2,-0.0224,0.0278,3.5181,3.5966,530.29741,5.921E5,1.554E7,0.971,0.9652,1.554E7,1,2
316,8.601E4,3.5793,336.23813,336.23828,1,3.5533,3.614,336.23816,5.423E5,2.964E6,2.964E6,,DETECTED,8.601E4,3.5793,336.23813,336.23828,1,-0.0036,0.0331,3.5533,3.614,336.23816,5.423E5,2.964E6,1.1337,1.1666,2.964E6,,
317,7.429E4,3.5966,155.04703,155.0471,1,3.5621,3.6314,155.04707,5.266E5,1.859E6,1.859E6,,DETECTED,7.429E4,3.5966,155.04703,155.0471,1,-0.0048,0.0392,3.5621,3.6314,155.04707,5.266E5,1.859E6,1.0098,1.0049,1.859E6,,
318,8.525E5,3.5966,183.07835,183.07848,5,3.5446,3.8274,183.07841,6.155E5,1.447E7,1.447E7,,DETECTED,8.525E5,3.5966,183.07835,183.07848,5,-0.022,0.0411,3.5446,3.8274,183.07841,6.155E5,1.447E7,2.4614,2.6073,1.447E7,,
319,6.911E4,3.614,1100.57922,1100.57996,1,3.5793,3.6579,1100.57962,5.268E5,1.405E6,1.405E6,,DETECTED,6.911E4,3.614,1100.57922,1100.57996,1,0.005,0.0558,3.5793,3.6579,1100.57962,5.268E5,1.405E6,1.2639,1.132,1.405E6,,
320,1.644E5,3.6227,1025.56787,1025.56873,2,3.5966,3.6756,1025.56816,5.246E5,5.047E6,5.047E6,1,DETECTED,1.644E5,3.6227,1025.56787,1025.56873,2,-0.0047,0.0296,3.5966,3.6756,1025.56816,5.246E5,5.047E6,2.3614,1.5143,5.047E6,1,2
322,1.12E5,3.8806,1124.63623,1124.63684,1,3.8631,3.9244,1124.63666,6.168E5,3.769E6,3.769E6,,DETECTED,1.12E5,3.8806,1124.63623,1124.63684,1,-0.0037,0.0282,3.8631,3.9244,1124.63666,6.168E5,3.769E6,2.2887,1.7515,3.769E6,,
323,6.993E4,3.9156,889.48212,889.48248,2,3.8806,3.9599,889.4823,5.968E5,1.335E6,1.335E6,,DETECTED,6.993E4,3.9156,889.48212,889.48248,2,-0.0114,0.0592,3.8806,3.9599,889.4823,5.968E5,1.335E6,1.2639,1.132,1.335E6,,
324,1.165E5,3.9244,258.98337,258.98352,2,3.898,3.9778,258.98344,5.213E5,2.823E6,2.823E6,,DETECTED,1.165E5,3.9244,258.98337,258.98352,2,-0.0137,0.0344,3.898,3.9778,258.98344,5.213E5,2.823E6,1.9537,1.5126,2.823E6,,
325,1.249E6,4.1112,342.26376,342.26599,4,4.0763,4.2729,342.26383,5.545E5,3.716E7,3.716E7,1,DETECTED,1.249E6,4.1112,342.26376,342.26599,4,-0.022,0.026,4.0763,4.2729,342.26383,5.545E5,3.716E7,1.1273,1.366,3.716E7,1,2
327,1.906E5,4.3458,216.19606,216.19615,2,4.3189,4.3911,216.19611,5.158E5,7.24E6,7.24E6,,DETECTED,1.906E5,4.3458,216.19606,216.19615,2,-0.0139,0.0254,4.3189,4.3911,216.19611,5.158E5,7.24E6,1.0881,1.2434,7.24E6,,
328,1.95E5,4.5875,191.16437,191.16458,2,4.5519,4.6592,191.16442,5.621E5,4.469E6,4.469E6,,DETECTED,1.95E5,4.5875,191.16437,191.16458,2,-0.0137,0.0359,4.5519,4.6592,191.16442,5.621E5,4.469E6,2.0105,1.5074,4.469E6,,
329,2.042E5,4.5875,213.14629,213.14656,2,4.5519,4.6503,213.14635,6.023E5,5.03E6,5.03E6,,DETECTED,2.042E5,4.5875,213.14629,213.14656,2,-0.0206,0.034,4.5519,4.6503,213.14635,6.023E5,5.03E6,2.4911,1.3828,5.03E6,,
330,6.038E5,4.7122,214.18031,214.1805,6,4.5875,4.873,214.1804,5.032E5,4.525E6,4.525E6,,DETECTED,6.038E5,4.7122,214.18031,214.1805,6,-0.0828,0.1172,4.5875,4.873,214.1804,5.032E5,4.525E6,2.3493,1.1446,4.525E6,,
331,3.077E5,4.7122,226.1803,226.18196,2,4.6861,4.7649,226.18036,5.818E5,1.115E7,1.115E7,,DETECTED,3.077E5,4.7122,226.1803,226.18196,2,-0.0134,0.0243,4.6861,4.7649,226.18036,5.818E5,1.115E7,1.9544,1.3455,1.115E7,,
332,1.126E5,4.7122,236.16202,236.16229,2,4.6503,4.7827,236.16217,5.108E5,1.291E6,1.291E6,,DETECTED,1.126E5,4.7122,236.16202,236.16229,2,-0.0222,0.1059,4.6503,4.7827,236.16217,5.108E5,1.291E6,1.1392,1.0696,1.291E6,,
333,2.357E5,4.7122,244.19092,244.19211,2,4.6861,4.756,244.19097,9.531E5,8.307E6,8.307E6,,DETECTED,2.357E5,4.7122,244.19092,244.19211,2,-0.0123,0.0255,4.6861,4.756,244.19097,9.531E5,8.307E6,2.0206,1.3376,8.307E6,,
334,1.454E5,4.7208,436.25436,436.2547,1,4.7038,4.7649,436.25449,5.213E5,5.13E6,5.13E6,,DETECTED,1.454E5,4.7208,436.25436,436.2547,1,-0.0035,0.0266,4.7038,4.7649,436.25449,5.213E5,5.13E6,2.0763,1.7958,5.13E6,,
335,1.133E5,4.8911,261.10989,261.11,2,4.8547,4.9358,261.10995,5.686E5,2.933E6,2.933E6,,DETECTED,1.133E5,4.8911,261.10989,261.11,2,-0.021,0.0324,4.8547,4.9358,261.10995,5.686E5,2.933E6,1.3253,1.1123,2.933E6,,
336,1.098E5,5.1588,198.18555,198.18561,2,5.124,5.2016,198.18558,5.505E5,2.888E6,2.888E6,,DETECTED,1.098E5,5.1588,198.18555,198.18561,2,-0.0198,0.0363,5.124,5.2016,198.18558,5.505E5,2.888E6,1.2677,1.1134,2.888E6,,
337,9.81E5,5.2523,158.15408,158.15478,5,5.2101,5.4254,158.15415,8.725E5,2.099E7,2.099E7,,DETECTED,9.81E5,5.2523,158.15408,158.15478,5,-0.0212,0.0311,5.2101,5.4254,158.15415,8.725E5,2.099E7,2.428,3.1602,2.099E7,,
338,6.232E6,5.2523,228.19585,228.19801,15,5.079,5.7448,228.19604,1.021E6,3.88E7,3.88E7,1,DETECTED,6.232E6,5.2523,228.19585,228.19801,15,-0.1422,0.1367,5.079,5.7448,228.19604,1.021E6,3.88E7,1.2006,1.7261,3.88E7,1,2
339,2.754E5,5.2523,229.18019,229.18042,4,5.1588,5.3549,229.18028,5.207E5,2.236E6,2.236E6,,DETECTED,2.754E5,5.2523,229.18019,229.18042,4,-0.0628,0.1258,5.1588,5.3549,229.18028,5.207E5,2.236E6,1.0976,1.0488,2.236E6,,
341,1.6E6,5.2523,250.17773,250.17834,7,5.0972,5.4783,250.17787,5.61E5,1.196E7,1.196E7,1,DETECTED,1.6E6,5.2523,250.17773,250.17834,7,-0.1233,0.1155,5.0972,5.4783,250.17787,5.61E5,1.196E7,1.1353,1.4076,1.196E7,1,2
342,1.408E5,5.2523,266.1517,266.15201,2,5.176,5.3374,266.15184,5.626E5,1.302E6,1.302E6,,DETECTED,1.408E5,5.2523,266.1517,266.15201,2,-0.0286,0.1425,5.176,5.3374,266.15184,5.626E5,1.302E6,1.1143,1.0572,1.302E6,,
343,7.983E5,5.2523,273.25351,273.25394,6,5.1062,5.4254,273.25366,5.243E5,5.8E6,5.8E6,,DETECTED,7.983E5,5.2523,273.25351,273.25394,6,-0.1155,0.1325,5.1062,5.4254,273.25366,5.243E5,5.8E6,1.1308,1.1538,5.8E6,,
344,2.381E5,5.2606,175.1483,175.14847,4,5.1588,5.3461,175.14837,5.73E5,1.999E6,1.999E6,,DETECTED,2.381E5,5.2606,175.1483,175.14847,4,-0.0614,0.1307,5.1588,5.3461,175.14837,5.73E5,1.999E6,0.8399,0.92,1.999E6,,
345,2.856E5,5.2606,193.15884,193.15907,4,5.1503,5.3549,193.15894,5.064E5,2.295E6,2.295E6,,DETECTED,2.856E5,5.2606,193.15884,193.15907,4,-0.0722,0.1403,5.1503,5.3549,193.15894,5.064E5,2.295E6,0.8535,0.9268,2.295E6,,
346,3.453E5,5.2606,211.16931,211.16954,4,5.1503,5.3637,211.1694,5.685E5,2.678E6,2.678E6,,DETECTED,3.453E5,5.2606,211.16931,211.16954,4,-0.0796,0.1368,5.1503,5.3637,211.1694,5.685E5,2.678E6,0.9332,0.9666,2.678E6,,
348,1.2E5,5.2859,223.13304,223.13322,1,5.2606,5.3374,223.13307,5.089E5,3.586E6,3.586E6,,DETECTED,1.2E5,5.2859,223.13304,223.13322,1,-0.0107,0.0308,5.2606,5.3374,223.13307,5.089E5,3.586E6,2.0072,1.5196,3.586E6,,
349,1.305E5,5.4341,240.19583,240.19598,1,5.4076,5.4694,240.19589,8.642E5,4.592E6,4.592E6,,DETECTED,1.305E5,5.4341,240.19583,240.19598,1,-0.0114,0.0274,5.4076,5.4694,240.19589,8.642E5,4.592E6,1.1348,1.1658,4.592E6,,
350,2.426E5,5.443,269.21112,269.21224,3,5.4166,5.5485,269.21123,5.345E5,2.794E6,2.794E6,,DETECTED,2.426E5,5.443,269.21112,269.21224,3,-0.0049,0.0949,5.4166,5.5485,269.21123,5.345E5,2.794E6,3.8489,2.4967,2.794E6,,
351,7.586E4,5.4871,265.1048,265.10495,1,5.4605,5.522,265.10489,5.853E5,2.448E6,2.448E6,,DETECTED,7.586E4,5.4871,265.1048,265.10495,1,-0.0049,0.0299,5.4605,5.522,265.10489,5.853E5,2.448E6,1.3127,1.1563,2.448E6,,
352,1.358E5,5.5046,348.20166,348.2031,2,5.4783,5.5572,348.20177,6.084E5,3.661E6,3.661E6,,DETECTED,1.358E5,5.5046,348.20166,348.2031,2,-0.0136,0.0332,5.4783,5.5572,348.20177,6.084E5,3.661E6,2.3536,1.5009,3.661E6,,
353,3.589E5,5.522,304.17557,304.1767,2,5.4871,5.6109,304.17569,5.733E5,9.484E6,9.484E6,,DETECTED,3.589E5,5.522,304.17557,304.1767,2,-0.0199,0.0311,5.4871,5.6109,304.17569,5.733E5,9.484E6,1.5877,2.117,9.484E6,,
354,1.645E5,5.522,309.13092,309.13116,1,5.4871,5.5663,309.13095,6.38E5,4.525E6,4.525E6,,DETECTED,1.645E5,5.522,309.13092,309.13116,1,-0.0135,0.0324,5.4871,5.5663,309.13095,6.38E5,4.525E6,1.4507,1.1349,4.525E6,,
355,6.658E4,5.5842,269.2113,269.21224,1,5.5572,5.6197,269.21201,6.392E5,1.966E6,1.966E6,,DETECTED,6.658E4,5.5842,269.2113,269.21224,1,-0.0117,0.0346,5.5572,5.6197,269.21201,6.392E5,1.966E6,1.3183,1.1592,1.966E6,,
356,2.86E5,5.7359,274.27533,274.27594,2,5.7092,5.7893,274.27583,5.272E5,8.953E6,8.953E6,,DETECTED,2.86E5,5.7359,274.27533,274.27594,2,-0.0048,0.0289,5.7092,5.7893,274.27583,5.272E5,8.953E6,2.1795,1.7639,8.953E6,,
357,1.602E5,5.7804,230.24954,230.24963,1,5.7537,5.8163,230.24957,7.039E5,5.238E6,5.238E6,,DETECTED,1.602E5,5.7804,230.24954,230.24963,1,-0.0139,0.0283,5.7537,5.8163,230.24957,7.039E5,5.238E6,1.093,1.174,5.238E6,,
358,2.937E5,5.8251,290.27084,290.27103,2,5.7984,5.8701,290.27094,6.236E5,1.041E7,1.041E7,,DETECTED,2.937E5,5.8251,290.27084,290.27103,2,-0.0139,0.0274,5.7984,5.8701,290.27094,6.236E5,1.041E7,1.6388,1.1926,1.041E7,,
359,1.29E5,5.9239,254.21318,254.21339,2,5.897,5.9684,254.21327,5.48E5,4.401E6,4.401E6,,DETECTED,1.29E5,5.9239,254.21318,254.21339,2,-0.0129,0.0261,5.897,5.9684,254.21327,5.48E5,4.401E6,1.9453,1.3287,4.401E6,,
360,1.57E5,5.9944,209.11861,209.11894,2,5.9684,6.0475,209.1189,5.042E5,4.962E6,4.962E6,,DETECTED,1.57E5,5.9944,209.11861,209.11894,2,-0.0133,0.0289,5.9684,6.0475,209.1189,5.042E5,4.962E6,1.7197,1.5208,4.962E6,,
361,1.026E5,5.9944,237.11355,237.11401,2,5.9684,6.0297,237.11396,8.547E5,3.538E6,3.538E6,,DETECTED,1.026E5,5.9944,237.11355,237.11401,2,-0.0122,0.0285,5.9684,6.0297,237.11396,8.547E5,3.538E6,1.355,1.1775,3.538E6,,
362,8.942E4,5.9944,255.12457,255.12466,1,5.9684,6.0297,255.12461,7.134E5,3.032E6,3.032E6,,DETECTED,8.942E4,5.9944,255.12457,255.12466,1,-0.0024,0.0295,5.9684,6.0297,255.12461,7.134E5,3.032E6,1.355,1.1775,3.032E6,,
363,6.078E5,5.9944,311.18695,311.18756,4,5.9593,6.1103,311.18742,5.209E5,1.73E7,1.73E7,1,DETECTED,6.078E5,5.9944,311.18695,311.18756,4,-0.021,0.0312,5.9593,6.1103,311.18742,5.209E5,1.73E7,1.8368,1.7912,1.73E7,1,2
365,1.045E5,5.9944,333.16949,333.16968,1,5.9684,6.0297,333.16959,7.718E5,3.716E6,3.716E6,,DETECTED,1.045E5,5.9944,333.16949,333.16968,1,-0.011,0.0273,5.9684,6.0297,333.16959,7.718E5,3.716E6,1.355,1.1775,3.716E6,,
366,8.912E4,5.9944,356.24551,356.24567,1,5.9684,6.0297,356.24561,7.222E5,2.939E6,2.939E6,,DETECTED,8.912E4,5.9944,356.24551,356.24567,1,-0.0035,0.0291,5.9684,6.0297,356.24561,7.222E5,2.939E6,1.355,1.1775,2.939E6,,
367,2.112E5,6.2704,170.05714,170.05724,2,6.2359,6.3231,170.05717,6.894E5,5.495E6,5.495E6,,DETECTED,2.112E5,6.2704,170.05714,170.05724,2,-0.0206,0.0337,6.2359,6.3231,170.05717,6.894E5,5.495E6,1.8043,1.2634,5.495E6,,
368,2.14E6,6.2704,250.11948,250.1208,8,6.227,6.5736,250.12007,9.807E5,4.398E7,4.398E7,1,DETECTED,2.14E6,6.2704,250.11948,250.1208,8,-0.0295,0.0331,6.227,6.5736,250.12007,9.807E5,4.398E7,1.9488,2.2383,4.398E7,1,2
370,2.693E5,6.2963,256.22812,256.22876,4,6.164,6.368,256.22857,5.172E5,2.237E6,2.237E6,,DETECTED,2.693E5,6.2963,256.22812,256.22876,4,-0.0992,0.1297,6.164,6.368,256.22857,5.172E5,2.237E6,0.5419,0.771,2.237E6,,
371,9.253E4,6.4483,306.25775,306.25797,1,6.4216,6.4831,306.25788,6.762E5,2.891E6,2.891E6,,DETECTED,9.253E4,6.4483,306.25775,306.25797,1,-0.0126,0.0307,6.4216,6.4831,306.25788,6.762E5,2.891E6,1.2987,1.1494,2.891E6,,
372,6.874E5,6.4656,395.36407,395.36615,3,6.4395,6.5645,395.36533,6.487E5,1.704E7,1.704E7,1,DETECTED,6.874E5,6.4656,395.36407,395.36615,3,-0.0134,0.0319,6.4395,6.5645,395.36533,6.487E5,1.704E7,2.0731,2.3405,1.704E7,1,2
374,1.806E5,6.636,149.06004,149.06093,2,6.6096,6.6985,149.0606,5.949E5,4.519E6,4.519E6,,DETECTED,1.806E5,6.636,149.06004,149.06093,2,-0.0125,0.0354,6.6096,6.6985,149.0606,5.949E5,4.519E6,2.2561,1.6824,4.519E6,,
375,2.698E5,6.636,337.10556,337.10672,2,6.6096,6.7077,337.10594,5.384E5,7.997E6,7.997E6,,DETECTED,2.698E5,6.636,337.10556,337.10672,2,-0.0136,0.029,6.6096,6.7077,337.10594,5.384E5,7.997E6,1.7659,1.9499,7.997E6,,
376,6.469E4,6.9775,325.20239,325.20261,2,6.9507,7.013,325.20246,5.364E5,1.956E6,1.956E6,,DETECTED,6.469E4,6.9775,325.20239,325.20261,2,-0.0128,0.0329,6.9507,7.013,325.20246,5.364E5,1.956E6,1.3242,1.1621,1.956E6,,
377,1.282E5,6.9775,343.13293,343.13321,3,6.915,7.0752,343.13308,5.349E5,1.11E6,1.11E6,,DETECTED,1.282E5,6.9775,343.13293,343.13321,3,-0.0387,0.1352,6.915,7.0752,343.13308,5.349E5,1.11E6,1.5631,1.2816,1.11E6,,
378,1.382E5,7.164,267.17325,267.17343,2,7.1377,7.2075,267.17332,5.949E5,4.337E6,4.337E6,,DETECTED,1.382E5,7.164,267.17325,267.17343,2,-0.0125,0.0315,7.1377,7.2075,267.17332,5.949E5,4.337E6,1.4753,1.3242,4.337E6,,
379,4.633E5,7.1902,297.0596,297.05991,5,7.1553,7.4266,297.05974,5.554E5,5.927E6,5.927E6,,DETECTED,4.633E5,7.1902,297.0596,297.05991,5,-0.0135,0.0439,7.1553,7.4266,297.05974,5.554E5,5.927E6,8.6609,3.8927,5.927E6,,
380,1.539E5,7.1988,358.98145,358.98219,2,7.164,7.2511,358.98156,9.963E5,2.649E6,2.649E6,,DETECTED,1.539E5,7.1988,358.98145,358.98219,2,-0.0198,0.066,7.164,7.2511,358.98156,9.963E5,2.649E6,1.5038,1.2519,2.649E6,,
381,9.056E4,7.1988,360.97897,360.97981,0,7.164,7.2511,360.97904,6.019E5,1.594E6,1.594E6,,DETECTED,9.056E4,7.1988,360.97897,360.97981,,,0.0611,7.164,7.2511,360.97904,6.019E5,1.594E6,1.5038,1.2519,1.594E6,,
382,6.254E4,7.2599,267.17328,267.17343,1,7.2249,7.2863,267.17333,5.138E5,1.854E6,1.854E6,,DETECTED,6.254E4,7.2599,267.17328,267.17343,1,-0.0125,0.0322,7.2249,7.2863,267.17333,5.138E5,1.854E6,0.7519,0.876,1.854E6,,
383,2.26E5,7.2687,335.25949,335.2598,5,7.1988,7.4792,335.2596,5.08E5,1.252E6,1.252E6,,DETECTED,2.26E5,7.2687,335.25949,335.2598,5,-0.0387,0.2073,7.1988,7.4792,335.2596,5.08E5,1.252E6,3.013,2.0065,1.252E6,,
384,1.643E5,7.3123,235.17039,235.17064,2,7.2775,7.3651,235.17049,6.069E5,4.324E6,4.324E6,,DETECTED,1.643E5,7.3123,235.17039,235.17064,2,-0.0133,0.0332,7.2775,7.3651,235.17049,6.069E5,4.324E6,2.1017,1.2598,4.324E6,,
385,2.012E5,7.3123,437.37576,437.37646,2,7.2775,7.3562,437.3759,5.704E5,5.884E6,5.884E6,,DETECTED,2.012E5,7.3123,437.37576,437.37646,2,-0.0122,0.0307,7.2775,7.3562,437.3759,5.704E5,5.884E6,1.416,1.3009,5.884E6,,
