id,area,rt,mz_range:min,mz_range:max,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,fragment_scans,charge,datafile:20250402_PMA_tp24_000028_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000028_01_01.mzML:area,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt,datafile:20250402_PMA_tp24_000028_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000028_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000028_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000028_01_01.mzML:mz,datafile:20250402_PMA_tp24_000028_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000028_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000028_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000028_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000028_01_01.mzML:height,datafile:20250402_PMA_tp24_000028_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000028_01_01.mzML:charge,datafile:20250402_PMA_tp24_000028_01_01.mzML:isotopes
715,1.263E5,3.0777,642.2973,642.29816,3.0532,3.1769,642.29773,5.326E5,1.516E6,1.516E6,0,,DETECTED,1.263E5,3.0777,642.2973,642.29816,0.6301,3.0532,3.1769,642.29773,5.326E5,1.516E6,4.0342,2.5171,1.516E6,,,,
716,1.135E5,3.0859,660.30786,660.30823,3.0615,3.119,660.30811,5.356E5,4.346E6,4.346E6,1,,DETECTED,1.135E5,3.0859,660.30786,660.30823,0.0245,3.0615,3.119,660.30811,5.356E5,4.346E6,1.0596,1.1803,4.346E6,1,-0.0042,,
717,5.089E4,3.0941,207.13821,207.13837,3.0532,3.119,207.1383,5.75E5,1.293E6,1.293E6,0,,DETECTED,5.089E4,3.0941,207.13821,207.13837,0.0408,3.0532,3.119,207.1383,5.75E5,1.293E6,0.6084,0.8042,1.293E6,,,,
718,2.24E5,3.0941,468.24442,468.24521,3.0697,3.1274,468.24455,8.317E5,9.383E6,9.383E6,1,,DETECTED,2.24E5,3.0941,468.24442,468.24521,0.0224,3.0697,3.1274,468.24455,8.317E5,9.383E6,1.5923,1.4738,9.383E6,1,-0.0043,,
719,6.747E4,3.1023,133.10144,133.10159,3.0615,3.1274,133.10148,5.916E5,2.374E6,2.374E6,1,,DETECTED,6.747E4,3.1023,133.10144,133.10159,0.0236,3.0615,3.1274,133.10148,5.916E5,2.374E6,0.6133,0.8067,2.374E6,1,0.0061,,
720,1.625E5,3.1023,211.16948,211.16966,3.0859,3.1686,211.16954,7.235E5,3.742E6,3.742E6,2,,DETECTED,1.625E5,3.1023,211.16948,211.16966,0.0412,3.0859,3.1686,211.16954,7.235E5,3.742E6,1.8466,2.5122,3.742E6,2,0.0039,,
721,9.159E4,3.1023,357.14484,357.14587,3.0777,3.1356,357.14487,6.747E5,3.415E6,3.415E6,1,,DETECTED,9.159E4,3.1023,357.14484,357.14587,0.0252,3.0777,3.1356,357.14487,6.747E5,3.415E6,1.2105,1.1769,3.415E6,1,-0.0021,,
722,6.582E5,3.1023,550.32538,550.32581,3.0777,3.2016,550.32553,6.095E5,2.258E7,2.258E7,2,1,DETECTED,6.582E5,3.1023,550.32538,550.32581,0.0238,3.0777,3.2016,550.32553,6.095E5,2.258E7,2.3565,2.066,2.258E7,2,-0.0043,1,2
724,6.61E4,3.119,251.18556,251.1857,3.0777,3.152,251.18564,5.576E5,1.417E6,1.417E6,0,,DETECTED,6.61E4,3.119,251.18556,251.1857,0.0479,3.0777,3.152,251.18564,5.576E5,1.417E6,0.8004,0.9002,1.417E6,,,,
725,7.608E4,3.119,291.09772,291.0979,3.0941,3.152,291.09784,5.484E5,2.835E6,2.835E6,1,,DETECTED,7.608E4,3.119,291.09772,291.0979,0.0276,3.0941,3.152,291.09784,5.484E5,2.835E6,1.1614,1.163,2.835E6,1,-0.0022,,
726,2.093E5,3.1274,287.0553,287.05539,3.1023,3.1603,287.05536,1.011E6,8.103E6,8.103E6,1,,DETECTED,2.093E5,3.1274,287.0553,287.05539,0.0242,3.1023,3.1603,287.05536,1.011E6,8.103E6,1.0363,1.1578,8.103E6,1,-0.0045,,
727,1.533E5,3.1274,595.16559,595.16632,3.1023,3.1603,595.16621,6.37E5,5.972E6,5.972E6,1,,DETECTED,1.533E5,3.1274,595.16559,595.16632,0.0251,3.1023,3.1603,595.16621,6.37E5,5.972E6,0.9979,1.1578,5.972E6,1,-0.0034,,
728,1.227E5,3.1356,249.11143,249.11263,3.1107,3.1686,249.11252,6.683E5,4.591E6,4.591E6,1,,DETECTED,1.227E5,3.1356,249.11143,249.11263,0.0256,3.1107,3.1686,249.11252,6.683E5,4.591E6,1.0604,1.1606,4.591E6,1,-0.0044,,
729,1.302E5,3.1438,191.14323,191.14354,3.0615,3.1686,191.14337,5.334E5,3.126E6,3.126E6,0,,DETECTED,1.302E5,3.1438,191.14323,191.14354,0.0542,3.0615,3.1686,191.14337,5.334E5,3.126E6,0.2541,0.6505,3.126E6,,,,
730,4.697E4,3.1438,381.24798,381.24887,3.1107,3.1686,381.24865,5.964E5,1.388E6,1.388E6,0,,DETECTED,4.697E4,3.1438,381.24798,381.24887,0.0363,3.1107,3.1686,381.24865,5.964E5,1.388E6,0.7471,0.8735,1.388E6,,,,
731,1.348E5,3.1438,457.24118,457.24161,3.1023,3.1769,457.24135,6.052E5,4.463E6,4.463E6,1,,DETECTED,1.348E5,3.1438,457.24118,457.24161,0.0253,3.1023,3.1769,457.24135,6.052E5,4.463E6,0.4804,0.8989,4.463E6,1,0.0016,,
732,1.033E5,3.1438,610.27112,610.27286,3.119,3.1769,610.27125,5.93E5,3.729E6,3.729E6,1,,DETECTED,1.033E5,3.1438,610.27112,610.27286,0.0253,3.119,3.1769,610.27125,5.93E5,3.729E6,1.1181,1.1667,3.729E6,1,0.0028,,
733,1.636E5,3.1438,866.48963,866.49084,3.0532,3.1769,866.49028,5.304E5,3.056E6,3.056E6,0,,DETECTED,1.636E5,3.1438,866.48963,866.49084,0.0455,3.0532,3.1769,866.49028,5.304E5,3.056E6,0.4437,0.6825,3.056E6,,,,
734,1.041E5,3.152,135.1171,135.11713,3.1274,3.1852,135.11712,7.905E5,3.75E6,3.75E6,1,,DETECTED,1.041E5,3.152,135.1171,135.11713,0.0233,3.1274,3.1852,135.11712,7.905E5,3.75E6,1.3442,1.1721,3.75E6,1,0.0099,,
735,8.812E4,3.152,137.13272,137.13283,3.1023,3.1769,137.13278,6.295E5,2.195E6,2.195E6,0,,DETECTED,8.812E4,3.152,137.13272,137.13283,0.0572,3.1023,3.1769,137.13278,6.295E5,2.195E6,0.5011,0.7505,2.195E6,,,,
736,1.09E5,3.152,207.13821,207.13843,3.1274,3.235,207.13834,5.356E5,2.15E6,2.15E6,0,,DETECTED,1.09E5,3.152,207.13821,207.13843,0.0702,3.1274,3.235,207.13834,5.356E5,2.15E6,3.3667,2.1834,2.15E6,,,,
737,1.016E5,3.152,283.15414,283.15457,3.0532,3.1769,283.15435,5.046E5,1.276E6,1.276E6,0,,DETECTED,1.016E5,3.152,283.15414,283.15457,0.1063,3.0532,3.1769,283.15435,5.046E5,1.276E6,0.2519,0.6259,1.276E6,,,,
738,2.486E5,3.152,357.18857,357.18878,3.0532,3.1852,357.18867,7.057E5,4.203E6,4.203E6,2,,DETECTED,2.486E5,3.152,357.18857,357.18878,0.0399,3.0532,3.1852,357.18867,7.057E5,4.203E6,0.2972,0.6676,4.203E6,2,-0.0363,,
739,1.301E5,3.152,401.1806,401.18088,3.1274,3.1852,401.18079,6.93E5,5.061E6,5.061E6,1,,DETECTED,1.301E5,3.152,401.1806,401.18088,0.0219,3.1274,3.1852,401.18079,6.93E5,5.061E6,1.1057,1.1721,5.061E6,1,-0.0043,,
740,1.097E5,3.152,403.23056,403.2308,3.1107,3.1769,403.23067,7.866E5,3.303E6,3.303E6,0,,DETECTED,1.097E5,3.152,403.23056,403.2308,0.029,3.1107,3.1769,403.23067,7.866E5,3.303E6,0.6021,0.8011,3.303E6,,,,
741,7.679E5,3.152,436.21805,436.21869,3.119,3.2016,436.21814,6.531E5,2.767E7,2.767E7,2,1,DETECTED,7.679E5,3.152,436.21805,436.21869,0.0228,3.119,3.2016,436.21814,6.531E5,2.767E7,1.1489,1.1896,2.767E7,2,-0.0125,1,2
743,3.529E5,3.152,441.17349,441.1741,3.1274,3.1934,441.17358,7.22E5,1.366E7,1.366E7,1,,DETECTED,3.529E5,3.152,441.17349,441.1741,0.022,3.1274,3.1934,441.17358,7.22E5,1.366E7,1.0638,1.1791,1.366E7,1,-0.0103,,
744,9.581E4,3.1603,163.11186,163.11249,3.1274,3.2181,163.11203,5.243E5,1.909E6,1.909E6,0,,DETECTED,9.581E4,3.1603,163.11186,163.11249,0.0556,3.1274,3.2181,163.11203,5.243E5,1.909E6,1.7536,1.3768,1.909E6,,,,
745,2.435E5,3.1852,405.16595,405.16635,3.1274,3.2181,405.16602,6.098E5,5.622E6,5.622E6,2,,DETECTED,2.435E5,3.1852,405.16595,405.16635,0.0359,3.1274,3.2181,405.16602,6.098E5,5.622E6,0.4831,0.7844,5.622E6,2,-0.0281,,
746,5.879E4,3.1852,427.14767,427.14861,3.1356,3.2098,427.14823,5.248E5,1.519E6,1.519E6,0,,DETECTED,5.879E4,3.1852,427.14767,427.14861,0.0731,3.1356,3.2098,427.14823,5.248E5,1.519E6,0.4966,0.7483,1.519E6,,,,
747,4.169E4,3.1934,215.07037,215.07062,3.1686,3.2264,215.07056,5.07E5,1.191E6,1.191E6,0,,DETECTED,4.169E4,3.1934,215.07037,215.07062,0.0378,3.1686,3.2264,215.07056,5.07E5,1.191E6,1.3345,1.1673,1.191E6,,,,
748,2.054E5,3.1934,354.17596,354.1763,3.1603,3.2264,354.17613,5.144E5,7.462E6,7.462E6,1,,DETECTED,2.054E5,3.1934,354.17596,354.1763,0.0273,3.1603,3.2264,354.17613,5.144E5,7.462E6,1.0858,1.1544,7.462E6,1,-0.0125,,
749,1.095E5,3.1934,514.28607,514.28674,3.152,3.2264,514.28639,5.513E5,2.652E6,2.652E6,1,,DETECTED,1.095E5,3.1934,514.28607,514.28674,0.0416,3.152,3.2264,514.28639,5.513E5,2.652E6,0.7997,0.8999,2.652E6,1,0.0061,,
750,5.032E5,3.1934,594.35126,594.35257,3.1686,3.252,594.35161,6.332E5,2.031E7,2.031E7,2,1,DETECTED,5.032E5,3.1934,594.35126,594.35257,0.0225,3.1686,3.252,594.35161,6.332E5,2.031E7,1.6109,1.6044,2.031E7,2,-0.0054,1,2
752,5.456E4,3.2016,123.08037,123.08087,3.1769,3.235,123.08079,6.139E5,1.654E6,1.654E6,0,,DETECTED,5.456E4,3.2016,123.08037,123.08087,0.0365,3.1769,3.235,123.08079,6.139E5,1.654E6,1.3575,1.1787,1.654E6,,,,
753,5.713E4,3.2016,193.12253,193.12277,3.1603,3.235,193.12268,5.567E5,1.301E6,1.301E6,0,,DETECTED,5.713E4,3.2016,193.12253,193.12277,0.0519,3.1603,3.235,193.12268,5.567E5,1.301E6,0.8107,0.9054,1.301E6,,,,
754,2.485E5,3.2016,219.10176,219.10205,3.1603,3.235,219.10191,6.238E5,8.454E6,8.454E6,1,,DETECTED,2.485E5,3.2016,219.10176,219.10205,0.0245,3.1603,3.235,219.10191,6.238E5,8.454E6,0.7828,0.9907,8.454E6,1,-0.0148,,
755,7.594E4,3.2016,225.14867,225.14896,3.1769,3.235,225.14882,8.535E5,2.48E6,2.48E6,0,,DETECTED,7.594E4,3.2016,225.14867,225.14896,0.0299,3.1769,3.235,225.14882,8.535E5,2.48E6,1.3575,1.1787,2.48E6,,,,
756,2.611E5,3.2016,259.09671,259.0972,3.1107,3.252,259.09693,5.844E5,5.451E6,5.451E6,2,,DETECTED,2.611E5,3.2016,259.09671,259.0972,0.0327,3.1107,3.252,259.09693,5.844E5,5.451E6,1.1886,0.7775,5.451E6,2,-0.0196,,
757,2.041E5,3.2016,404.22809,404.23221,3.1274,3.2435,404.22874,5.398E5,4.565E6,4.565E6,1,,DETECTED,2.041E5,3.2016,404.22809,404.23221,0.0367,3.1274,3.2435,404.22874,5.398E5,4.565E6,0.535,0.7825,4.565E6,1,-0.0032,,
758,3.983E5,3.2016,409.18286,409.18387,3.1274,3.235,409.1835,6.511E5,9.229E6,9.229E6,3,1,DETECTED,3.983E5,3.2016,409.18286,409.18387,0.0631,3.1274,3.235,409.1835,6.511E5,9.229E6,0.4664,0.7255,9.229E6,3,-0.0527,1,2
760,6.286E4,3.2016,432.2597,432.26038,3.1769,3.235,432.26003,6.634E5,2.16E6,2.16E6,0,,DETECTED,6.286E4,3.2016,432.2597,432.26038,0.0285,3.1769,3.235,432.26003,6.634E5,2.16E6,1.3575,1.1787,2.16E6,,,,
761,1.565E5,3.2016,468.1868,468.18743,3.1603,3.235,468.18704,6.535E5,4.207E6,4.207E6,1,,DETECTED,1.565E5,3.2016,468.1868,468.18743,0.0359,3.1603,3.235,468.18704,6.535E5,4.207E6,0.8024,0.9054,4.207E6,1,-0.0185,,
762,5.979E4,3.2016,473.14236,473.14316,3.1686,3.2264,473.14249,5.668E5,1.912E6,1.912E6,0,,DETECTED,5.979E4,3.2016,473.14236,473.14316,0.031,3.1686,3.2264,473.14249,5.668E5,1.912E6,0.7535,0.8768,1.912E6,,,,
763,3.112E5,3.2016,519.24139,519.24182,3.1438,3.235,519.2416,9.703E5,7.961E6,7.961E6,2,1,DETECTED,3.112E5,3.2016,519.24139,519.24182,0.0338,3.1438,3.235,519.2416,9.703E5,7.961E6,0.5346,0.7897,7.961E6,2,-0.0291,1,2
765,3.233E5,3.2098,209.1537,209.15413,3.1852,3.3178,209.15389,5.955E5,6.928E6,6.928E6,2,,DETECTED,3.233E5,3.2098,209.1537,209.15413,0.0888,3.1852,3.3178,209.15389,5.955E5,6.928E6,5.846,2.5951,6.928E6,2,-0.0043,,
766,1.165E5,3.2098,371.20654,371.20688,3.1934,3.252,371.20671,5.515E5,4.109E6,4.109E6,1,,DETECTED,1.165E5,3.2098,371.20654,371.20688,0.027,3.1934,3.252,371.20671,5.515E5,4.109E6,2.2462,1.7879,4.109E6,1,0.005,,
767,1.592E5,3.2181,191.14319,191.14354,3.1852,3.2604,191.14333,5.792E5,4.617E6,4.617E6,2,,DETECTED,1.592E5,3.2181,191.14319,191.14354,0.0273,3.1852,3.2604,191.14333,5.792E5,4.617E6,1.6826,1.1446,4.617E6,2,-0.0044,,
768,2.193E5,3.2181,285.16974,285.17075,3.1274,3.252,285.16996,5.42E5,3.339E6,3.339E6,1,,DETECTED,2.193E5,3.2181,285.16974,285.17075,0.05,3.1274,3.252,285.16996,5.42E5,3.339E6,0.3475,0.6874,3.339E6,1,-0.0115,,
769,1.054E5,3.2181,482.25992,482.26059,3.1852,3.2435,482.26025,6.362E5,3.6E6,3.6E6,1,,DETECTED,1.054E5,3.2181,482.25992,482.26059,0.0265,3.1852,3.2435,482.26025,6.362E5,3.6E6,0.7742,0.8871,3.6E6,1,0.0016,,
770,8.087E4,3.2604,711.28589,711.28815,3.235,3.2934,711.28788,7.571E5,2.859E6,2.859E6,1,,DETECTED,8.087E4,3.2604,711.28589,711.28815,0.0263,3.235,3.2934,711.28788,7.571E5,2.859E6,1.2968,1.1484,2.859E6,1,-0.0045,,
771,1.467E5,3.277,197.11743,197.11765,3.252,3.3259,197.11752,5.577E5,5.493E6,5.493E6,1,,DETECTED,1.467E5,3.277,197.11743,197.11765,0.0224,3.252,3.3259,197.11752,5.577E5,5.493E6,2.3867,1.4797,5.493E6,1,-0.0043,,
772,3.574E5,3.277,375.15503,375.15552,3.252,3.3178,375.15516,6.384E5,1.587E7,1.587E7,2,,DETECTED,3.574E5,3.277,375.15503,375.15552,0.0207,3.252,3.3178,375.15516,6.384E5,1.587E7,1.4197,1.1286,1.587E7,2,-0.0115,,
773,8.119E4,3.277,436.21832,436.21869,3.2435,3.3016,436.21843,5.177E5,3.174E6,3.174E6,1,,DETECTED,8.119E4,3.277,436.21832,436.21869,0.0226,3.2435,3.3016,436.21843,5.177E5,3.174E6,0.8593,0.8673,3.174E6,1,-0.0021,,
774,3.875E5,3.277,638.37787,638.37866,3.252,3.3259,638.37816,6.625E5,1.604E7,1.604E7,1,1,DETECTED,3.875E5,3.277,638.37787,638.37866,0.0213,3.252,3.3259,638.37816,6.625E5,1.604E7,0.9668,1.1672,1.604E7,1,-0.0127,1,2
776,2.503E5,3.2852,133.10138,133.10159,3.235,3.3259,133.10145,7.076E5,8.121E6,8.121E6,1,,DETECTED,2.503E5,3.2852,133.10138,133.10159,0.0254,3.235,3.3259,133.10145,7.076E5,8.121E6,0.7053,0.867,8.121E6,1,-0.0032,,
777,1.861E5,3.2852,137.09624,137.09645,3.235,3.3259,137.09634,5.785E5,6.221E6,6.221E6,1,,DETECTED,1.861E5,3.2852,137.09624,137.09645,0.0249,3.235,3.3259,137.09634,5.785E5,6.221E6,0.8856,0.903,6.221E6,1,-0.002,,
778,2.009E5,3.2852,191.14319,191.14354,3.2604,3.3259,191.14328,6.645E5,7.302E6,7.302E6,1,,DETECTED,2.009E5,3.2852,191.14319,191.14354,0.0331,3.2604,3.3259,191.14328,6.645E5,7.302E6,1.8098,1.2471,7.302E6,1,0.0181,,
779,1.122E5,3.2852,371.20615,371.20691,3.2604,3.3178,371.20668,6.092E5,4.665E6,4.665E6,1,,DETECTED,1.122E5,3.2852,371.20615,371.20691,0.0236,3.2604,3.3178,371.20668,6.092E5,4.665E6,1.5133,1.1596,4.665E6,1,0.005,,
780,4.553E5,3.2852,393.18805,393.1886,3.235,3.3742,393.18823,5.671E5,1.074E7,1.074E7,2,,DETECTED,4.553E5,3.2852,393.18805,393.1886,0.0857,3.235,3.3742,393.18823,5.671E5,1.074E7,1.0454,1.2736,1.074E7,2,-0.0043,,
781,1.164E5,3.2852,416.26456,416.26498,3.2435,3.3178,416.2647,5.444E5,4.186E6,4.186E6,1,,DETECTED,1.164E5,3.2852,416.26456,416.26498,0.0285,3.2435,3.3178,416.2647,5.444E5,4.186E6,0.888,0.8915,4.186E6,1,0.0028,,
782,2.291E5,3.2934,868.50403,868.50604,3.2688,3.334,868.50541,5.907E5,7.164E6,7.164E6,2,1,DETECTED,2.291E5,3.2934,868.50403,868.50604,0.0292,3.2688,3.334,868.50541,5.907E5,7.164E6,1.4075,1.3257,7.164E6,2,-0.0043,1,2
784,8.51E4,3.3016,399.11597,399.11917,3.2688,3.3503,399.11852,5.073E5,2.158E6,2.158E6,1,,DETECTED,8.51E4,3.3016,399.11597,399.11917,0.0301,3.2688,3.3503,399.11852,5.073E5,2.158E6,1.4828,1.2414,2.158E6,1,0.0061,,
785,4.542E5,3.3178,259.09671,259.09705,3.252,3.3823,259.09686,1.035E6,7.479E6,7.479E6,2,,DETECTED,4.542E5,3.3178,259.09671,259.09705,0.0273,3.252,3.3823,259.09686,1.035E6,7.479E6,0.9806,0.9903,7.479E6,2,-0.0512,,
786,3.672E4,3.3178,285.16965,285.17075,3.2934,3.3582,285.16987,5.053E5,1.006E6,1.006E6,0,,DETECTED,3.672E4,3.3178,285.16965,285.17075,0.0491,3.2934,3.3582,285.16987,5.053E5,1.006E6,1.6559,1.3279,1.006E6,,,,
787,1.034E5,3.3178,405.16589,405.16638,3.2934,3.3662,405.16606,5.73E5,3.194E6,3.194E6,1,,DETECTED,1.034E5,3.3178,405.16589,405.16638,0.0283,3.2934,3.3662,405.16606,5.73E5,3.194E6,2.5627,1.4908,3.194E6,1,0.0039,,
788,1.721E5,3.3178,451.15973,451.1604,3.252,3.3503,451.16029,7.57E5,3.612E6,3.612E6,1,,DETECTED,1.721E5,3.3178,451.15973,451.1604,0.0598,3.252,3.3503,451.16029,7.57E5,3.612E6,0.4934,0.7467,3.612E6,1,-0.0031,,
789,2.878E5,3.3178,542.21271,542.21375,3.2852,3.3503,542.21338,8.623E5,1.075E7,1.075E7,1,,DETECTED,2.878E5,3.3178,542.21271,542.21375,0.0234,3.2852,3.3503,542.21338,8.623E5,1.075E7,0.9728,1.0307,1.075E7,1,-0.0123,,
790,3.621E6,3.3178,882.48328,882.48535,3.235,3.4477,882.48365,5.07E5,1.298E8,1.298E8,3,1,DETECTED,3.621E6,3.3178,882.48328,882.48535,0.0247,3.235,3.4477,882.48365,5.07E5,1.298E8,1.2678,1.1758,1.298E8,3,-0.0205,1,4
792,8.578E5,3.3178,884.49036,884.50098,3.235,3.4066,884.49401,5.051E5,2.081E7,2.081E7,2,,DETECTED,8.578E5,3.3178,884.49036,884.50098,0.0256,3.235,3.4066,884.49401,5.051E5,2.081E7,1.2596,1.4898,2.081E7,2,-0.0704,,
794,2.308E5,3.3259,526.21802,526.21887,3.3016,3.3662,526.21866,5.315E5,8.693E6,8.693E6,0,,DETECTED,2.308E5,3.3259,526.21802,526.21887,0.0264,3.3016,3.3662,526.21866,5.315E5,8.693E6,1.7906,1.1823,8.693E6,,,,
796,2.356E5,3.3422,163.13293,163.13319,3.2934,3.4313,163.13304,6.177E5,3.652E6,3.652E6,2,,DETECTED,2.356E5,3.3422,163.13293,163.13319,0.0557,3.2934,3.4313,163.13304,6.177E5,3.652E6,2.3269,1.4126,3.652E6,2,-0.0194,,
797,8.418E4,3.3422,191.14301,191.14354,3.3259,3.3904,191.14322,5.817E5,2.707E6,2.707E6,0,,DETECTED,8.418E4,3.3422,191.14301,191.14354,0.0253,3.3259,3.3904,191.14322,5.817E5,2.707E6,2.951,1.9755,2.707E6,,,,
798,1.814E5,3.3422,209.15346,209.15413,3.3259,3.3823,209.15378,5.127E5,7.311E6,7.311E6,1,,DETECTED,1.814E5,3.3422,209.15346,209.15413,0.0227,3.3259,3.3823,209.15378,5.127E5,7.311E6,1.8518,1.5161,7.311E6,1,-0.0043,,
799,9.089E4,3.3422,373.13956,373.14013,3.3016,3.3742,373.1398,5.231E5,2.491E6,2.491E6,0,,DETECTED,9.089E4,3.3422,373.13956,373.14013,0.0365,3.3016,3.3742,373.1398,5.231E5,2.491E6,0.7876,0.8938,2.491E6,,,,
800,7.793E4,3.3422,538.22858,538.22955,3.3178,3.3742,538.22882,6.22E5,2.726E6,2.726E6,0,,DETECTED,7.793E4,3.3422,538.22858,538.22955,0.0282,3.3178,3.3742,538.22882,6.22E5,2.726E6,1.3107,1.1554,2.726E6,,,,
801,7.458E4,3.3422,691.26123,691.26208,3.3178,3.3742,691.26169,5.063E5,2.954E6,2.954E6,1,,DETECTED,7.458E4,3.3422,691.26123,691.26208,0.0238,3.3178,3.3742,691.26169,5.063E5,2.954E6,1.8088,1.1554,2.954E6,1,0.0061,,
802,9.651E4,3.3503,212.16452,212.16496,3.3178,3.3904,212.16466,5.423E5,2.688E6,2.688E6,1,,DETECTED,9.651E4,3.3503,212.16452,212.16496,0.0323,3.3178,3.3904,212.16466,5.423E5,2.688E6,1.2371,1.1186,2.688E6,1,0.0061,,
803,5.325E4,3.3503,227.12772,227.12804,3.3259,3.3823,227.1279,5.503E5,1.805E6,1.805E6,0,,DETECTED,5.325E4,3.3503,227.12772,227.12804,0.0316,3.3259,3.3823,227.1279,5.503E5,1.805E6,1.315,1.1575,1.805E6,,,,
804,2.151E5,3.3503,301.16461,301.16501,3.3259,3.3823,301.16482,8.977E5,8.38E6,8.38E6,1,,DETECTED,2.151E5,3.3503,301.16461,301.16501,0.0249,3.3259,3.3823,301.16482,8.977E5,8.38E6,0.9939,1.1575,8.38E6,1,-0.0064,,
805,2.588E5,3.3503,498.25439,498.25583,3.3178,3.4231,498.25477,5.058E5,8.548E6,8.548E6,1,,DETECTED,2.588E5,3.3503,498.25439,498.25583,0.0248,3.3178,3.4231,498.25477,5.058E5,8.548E6,1.398,1.8678,8.548E6,1,-0.0053,,
806,2.603E5,3.3503,503.21021,503.21167,3.3259,3.4231,503.21125,5.904E5,8.169E6,8.169E6,1,,DETECTED,2.603E5,3.3503,503.21021,503.21167,0.0238,3.3259,3.4231,503.21125,5.904E5,8.169E6,1.8035,1.8702,8.169E6,1,-0.003,,
807,2.702E5,3.3503,682.4043,682.40491,3.3259,3.3904,682.40455,6.131E5,1.03E7,1.03E7,1,,DETECTED,2.702E5,3.3503,682.4043,682.40491,0.0247,3.3259,3.3904,682.40455,6.131E5,1.03E7,1.0066,1.1879,1.03E7,1,-0.01,,
808,8.764E4,3.3662,175.14822,175.14885,3.3178,3.3985,175.14833,5.179E5,2.315E6,2.315E6,1,,DETECTED,8.764E4,3.3662,175.14822,175.14885,0.0389,3.3178,3.3985,175.14833,5.179E5,2.315E6,0.6675,0.8338,2.315E6,1,0.0062,,
809,3.728E5,3.3662,220.16968,220.17001,3.3422,3.4066,220.16974,9.649E5,1.54E7,1.54E7,1,,DETECTED,3.728E5,3.3662,220.16968,220.17001,0.0223,3.3422,3.4066,220.16974,9.649E5,1.54E7,1.8923,1.5158,1.54E7,1,-0.0041,,
810,4.755E5,3.3662,283.15402,283.15453,3.1769,3.4809,283.15424,5.451E5,3.734E6,3.734E6,2,,DETECTED,4.755E5,3.3662,283.15402,283.15453,0.0658,3.1769,3.4809,283.15424,5.451E5,3.734E6,0.5589,0.8031,3.734E6,2,-0.0109,,
811,7.193E5,3.3662,485.19949,485.20029,3.2181,3.5223,485.19982,5.151E5,6.518E6,6.518E6,4,,DETECTED,7.193E5,3.3662,485.19949,485.20029,0.079,3.2181,3.5223,485.19982,5.151E5,6.518E6,1.4002,1.1161,6.518E6,4,-0.0132,,
812,1.635E5,3.3662,720.43195,720.4325,3.3422,3.3985,720.43205,6.744E5,6.903E6,6.903E6,1,,DETECTED,1.635E5,3.3662,720.43195,720.4325,0.0214,3.3422,3.3985,720.43205,6.744E5,6.903E6,1.0058,1.0509,6.903E6,1,-0.0029,,
813,8.869E6,3.3662,866.4881,866.49078,3.3259,3.4313,866.48836,6.054E5,3.469E8,3.469E8,3,1,DETECTED,8.869E6,3.3662,866.4881,866.49078,0.0225,3.3259,3.4313,866.48836,6.054E5,3.469E8,1.0319,1.1154,3.469E8,3,-0.0201,1,4
817,1.713E5,3.3742,409.18341,409.18441,3.3503,3.4066,409.18357,8.477E5,5.431E6,5.431E6,1,,DETECTED,1.713E5,3.3742,409.18341,409.18441,0.0288,3.3503,3.4066,409.18357,8.477E5,5.431E6,1.3534,1.1767,5.431E6,1,-0.0041,,
818,3.185E5,3.3823,142.12274,142.12297,3.3582,3.4313,142.12285,7.243E5,1.101E7,1.101E7,1,,DETECTED,3.185E5,3.3823,142.12274,142.12297,0.0271,3.3582,3.4313,142.12285,7.243E5,1.101E7,2.188,1.3822,1.101E7,1,-0.0042,,
819,1.293E5,3.3904,439.2305,439.23364,3.3503,3.4809,439.23118,5.292E5,1.913E6,1.913E6,0,,DETECTED,1.293E5,3.3904,439.2305,439.23364,0.1298,3.3503,3.4809,439.23118,5.292E5,1.913E6,2.2541,1.6271,1.913E6,,,,
820,2.815E5,3.3985,301.11835,301.11874,3.3742,3.5058,301.11858,5.252E5,6.539E6,6.539E6,1,,DETECTED,2.815E5,3.3985,301.11835,301.11874,0.0244,3.3742,3.5058,301.11858,5.252E5,6.539E6,1.034,2.6181,6.539E6,1,-0.0042,,
821,3.707E5,3.3985,319.12894,319.12939,3.3662,3.5058,319.12918,6.148E5,8.098E6,8.098E6,2,,DETECTED,3.707E5,3.3985,319.12894,319.12939,0.0249,3.3662,3.5058,319.12918,6.148E5,8.098E6,1.0678,2.5599,8.098E6,2,-0.0112,,
