id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:isotopes
516,1.57E5,10.888,953.53802,953.5412,0,10.8075,10.9759,953.53986,5.869E5,1.204E6,1.204E6,,DETECTED,1.57E5,10.888,953.53802,953.5412,,,0.1584,10.8075,10.9759,953.53986,5.869E5,1.204E6,1.0926,1.0463,1.204E6,,
517,1.74E5,10.8961,550.62787,550.62878,0,10.8477,11.0154,550.62846,5.982E5,1.514E6,1.514E6,,DETECTED,1.74E5,10.8961,550.62787,550.62878,,,0.1475,10.8477,11.0154,550.62846,5.982E5,1.514E6,2.4667,1.7333,1.514E6,,
518,1.852E5,10.8961,702.21289,702.21387,1,10.8718,10.9442,702.2137,5.57E5,6.651E6,6.651E6,1,DETECTED,1.852E5,10.8961,702.21289,702.21387,1,-0.0031,0.0245,10.8718,10.9442,702.2137,5.57E5,6.651E6,1.8778,2.3247,6.651E6,1,2
520,9.244E5,10.9122,931.55072,931.55872,4,10.7672,11.0947,931.55705,5.342E5,5.519E6,5.519E6,1,DETECTED,9.244E5,10.9122,931.55072,931.55872,4,-0.0825,0.1509,10.7672,11.0947,931.55705,5.342E5,5.519E6,1.0415,1.3312,5.519E6,1,3
523,6.537E4,10.9442,140.11824,140.11839,0,10.888,10.9522,140.11833,6.572E5,1.612E6,1.612E6,,DETECTED,6.537E4,10.9442,140.11824,140.11839,,,0.0483,10.888,10.9522,140.11833,6.572E5,1.612E6,0.1412,0.5706,1.612E6,,
524,9.294E4,10.9442,167.12914,167.12935,0,10.8961,10.9759,167.12926,8.297E5,1.625E6,1.625E6,,DETECTED,9.294E4,10.9442,167.12914,167.12935,,,0.0627,10.8961,10.9759,167.12926,8.297E5,1.625E6,0.6572,0.8286,1.625E6,,
525,4.84E4,10.9442,190.10844,190.10898,0,10.9203,10.9838,190.10878,5.06E5,1.073E6,1.073E6,,DETECTED,4.84E4,10.9442,190.10844,190.10898,,,0.0382,10.9203,10.9838,190.10878,5.06E5,1.073E6,1.6521,1.3261,1.073E6,,
526,4.694E5,10.9522,803.5946,803.60284,0,10.6867,11.1187,803.59667,5.061E5,2.167E6,2.167E6,1,DETECTED,4.694E5,10.9522,803.5946,803.60284,,,0.1171,10.6867,11.1187,803.59667,5.061E5,2.167E6,0.6272,0.8136,2.167E6,1,2
528,1.292E5,10.9759,696.64618,696.64972,0,10.9283,11.0628,696.64832,5.671E5,1.522E6,1.522E6,,DETECTED,1.292E5,10.9759,696.64618,696.64972,,,0.4512,10.9283,11.0628,696.64832,5.671E5,1.522E6,1.8261,1.413,1.522E6,,
531,2.34E5,10.9838,749.53717,749.5434,0,10.9363,11.0787,749.5401,5.239E5,3.851E6,3.851E6,1,DETECTED,2.34E5,10.9838,749.53717,749.5434,,,0.0243,10.9363,11.0787,749.5401,5.239E5,3.851E6,1.9839,1.4988,3.851E6,1,2
532,1.329E5,10.9838,774.53131,774.53339,0,10.9522,11.0787,774.53195,5.069E5,1.904E6,1.904E6,,DETECTED,1.329E5,10.9838,774.53131,774.53339,,,0.0573,10.9522,11.0787,774.53195,5.069E5,1.904E6,3.0018,2.0009,1.904E6,,
533,6.173E4,10.9838,775.54437,775.5509,0,10.968,11.047,775.54856,6.211E5,1.329E6,1.329E6,,DETECTED,6.173E4,10.9838,775.54437,775.5509,,,0.0606,10.968,11.047,775.54856,6.211E5,1.329E6,3.9978,2.4989,1.329E6,,
534,1.296E5,10.9838,788.54529,788.54785,0,10.9522,11.0787,788.54647,5.43E5,2.014E6,2.014E6,,DETECTED,1.296E5,10.9838,788.54529,788.54785,,,0.0247,10.9522,11.0787,788.54647,5.43E5,2.014E6,3.0018,2.0009,2.014E6,,
535,9.245E4,10.9917,122.0713,122.07159,0,10.9363,11.0391,122.07145,5.093E5,1.457E6,1.457E6,,DETECTED,9.245E4,10.9917,122.0713,122.07159,,,0.0474,10.9363,11.0391,122.07145,5.093E5,1.457E6,0.8549,0.9275,1.457E6,,
536,2.106E5,10.9917,126.10265,126.10279,0,10.9522,11.0391,126.10271,1.371E6,3.72E6,3.72E6,,DETECTED,2.106E5,10.9917,126.10265,126.10279,,,0.0698,10.9522,11.0391,126.10271,1.371E6,3.72E6,1.1989,1.0994,3.72E6,,
537,2.613E5,10.9917,136.08688,136.0871,0,10.9203,11.0391,136.08697,1.446E6,3.745E6,3.745E6,,DETECTED,2.613E5,10.9917,136.08688,136.0871,,,0.0637,10.9203,11.0391,136.08697,1.446E6,3.745E6,0.6635,0.8317,3.745E6,,
538,3.225E5,10.9917,138.10252,138.10277,0,10.8961,11.0391,138.10262,1.413E6,3.925E6,3.925E6,,DETECTED,3.225E5,10.9917,138.10252,138.10277,,,0.114,10.8961,11.0391,138.10262,1.413E6,3.925E6,0.4954,0.7477,3.925E6,,
539,2.184E5,10.9917,140.08176,140.08197,0,10.9363,11.0391,140.08186,9.332E5,4.049E6,4.049E6,,DETECTED,2.184E5,10.9917,140.08176,140.08197,,,0.049,10.9363,11.0391,140.08186,9.332E5,4.049E6,0.8549,0.9275,4.049E6,,
540,1.097E5,10.9917,140.11809,140.11827,0,10.9522,11.0391,140.11816,6.541E5,1.78E6,1.78E6,,DETECTED,1.097E5,10.9917,140.11809,140.11827,,,0.0936,10.9522,11.0391,140.11816,6.541E5,1.78E6,1.1989,1.0994,1.78E6,,
541,1.253E5,10.9917,148.08682,148.08704,0,10.9363,11.0391,148.08694,5.367E5,2.473E6,2.473E6,,DETECTED,1.253E5,10.9917,148.08682,148.08704,,,0.0693,10.9363,11.0391,148.08694,5.367E5,2.473E6,0.8549,0.9275,2.473E6,,
542,1.666E5,10.9917,151.09775,151.0979,0,10.9759,11.0391,151.09783,1.53E6,3.366E6,3.366E6,,DETECTED,1.666E5,10.9917,151.09775,151.0979,,,0.0635,10.9759,11.0391,151.09783,1.53E6,3.366E6,2.9996,1.9998,3.366E6,,
543,8.201E4,10.9917,152.11807,152.11842,0,10.9522,11.0391,152.11818,5.697E5,1.42E6,1.42E6,,DETECTED,8.201E4,10.9917,152.11807,152.11842,,,0.043,10.9522,11.0391,152.11818,5.697E5,1.42E6,1.1989,1.0994,1.42E6,,
544,1.899E5,10.9917,153.11343,153.11353,0,10.9759,11.0391,153.11346,1.752E6,3.83E6,3.83E6,,DETECTED,1.899E5,10.9917,153.11343,153.11353,,,0.0493,10.9759,11.0391,153.11346,1.752E6,3.83E6,2.9996,1.9998,3.83E6,,
545,2.55E5,10.9917,161.08205,161.08229,0,10.9363,11.1027,161.08218,5.669E5,2.418E6,2.418E6,,DETECTED,2.55E5,10.9917,161.08205,161.08229,,,0.1176,10.9363,11.1027,161.08218,5.669E5,2.418E6,2.0028,1.5014,2.418E6,,
546,3.497E5,10.9917,163.09776,163.09795,1,10.9363,11.0391,163.09782,1.851E6,6.553E6,6.553E6,,DETECTED,3.497E5,10.9917,163.09776,163.09795,1,0.005,0.0614,10.9363,11.0391,163.09782,1.851E6,6.553E6,0.8549,0.9275,6.553E6,,
547,1.325E5,10.9917,165.11345,165.11356,0,10.9759,11.0391,165.11351,1.204E6,3.215E6,3.215E6,1,DETECTED,1.325E5,10.9917,165.11345,165.11356,,,0.0436,10.9759,11.0391,165.11351,1.204E6,3.215E6,2.9996,1.9998,3.215E6,1,2
548,8.525E4,10.9917,167.12895,167.12923,0,10.9759,11.0391,167.12909,8.297E5,1.688E6,1.688E6,,DETECTED,8.525E4,10.9917,167.12895,167.12923,,,0.0543,10.9759,11.0391,167.12909,8.297E5,1.688E6,2.9996,1.9998,1.688E6,,
549,6.74E4,10.9917,177.1132,177.11349,0,10.9759,11.0391,177.11338,7.673E5,1.48E6,1.48E6,,DETECTED,6.74E4,10.9917,177.1132,177.11349,,,0.0469,10.9759,11.0391,177.11338,7.673E5,1.48E6,2.9996,1.9998,1.48E6,,
550,6.038E4,10.9917,178.10861,178.10884,0,10.9759,11.0391,178.10872,6.053E5,1.362E6,1.362E6,,DETECTED,6.038E4,10.9917,178.10861,178.10884,,,0.0195,10.9759,11.0391,178.10872,6.053E5,1.362E6,2.9996,1.9998,1.362E6,,
551,2.539E5,10.9917,179.09261,179.09291,0,10.9363,11.1027,179.09275,6.264E5,2.329E6,2.329E6,,DETECTED,2.539E5,10.9917,179.09261,179.09291,,,0.0902,10.9363,11.1027,179.09275,6.264E5,2.329E6,2.0028,1.5014,2.329E6,,
552,4.738E4,10.9917,190.10863,190.10891,0,10.9838,11.0391,190.10871,5.06E5,1.231E6,1.231E6,,DETECTED,4.738E4,10.9917,190.10863,190.10891,,,0.0491,10.9838,11.0391,190.10871,5.06E5,1.231E6,6.0029,3.5015,1.231E6,,
553,1.358E5,10.9917,202.10843,202.10898,0,10.9759,11.1027,202.10879,5.14E5,1.565E6,1.565E6,,DETECTED,1.358E5,10.9917,202.10843,202.10898,,,0.0587,10.9759,11.1027,202.10879,5.14E5,1.565E6,7.0269,4.0135,1.565E6,,
554,2.686E5,10.9917,327.07773,327.07846,0,10.9363,11.1027,327.07792,6.083E5,3.107E6,3.107E6,,DETECTED,2.686E5,10.9917,327.07773,327.07846,,,0.0794,10.9363,11.1027,327.07792,6.083E5,3.107E6,2.2042,1.5014,3.107E6,,
555,5.101E5,10.9917,439.20303,439.20386,2,10.9283,11.1507,439.20332,5.174E5,5.372E6,5.372E6,1,DETECTED,5.101E5,10.9917,439.20303,439.20386,2,-0.0018,0.0829,10.9283,11.1507,439.20332,5.174E5,5.372E6,2.2513,2.3119,5.372E6,1,2
558,2.205E5,10.9917,663.52228,663.52405,0,10.9363,11.0867,663.52318,5.388E5,2.588E6,2.588E6,,DETECTED,2.205E5,10.9917,663.52228,663.52405,,,0.0776,10.9363,11.0867,663.52318,5.388E5,2.588E6,1.7145,1.3573,2.588E6,,
559,9.858E4,10.9917,667.46106,667.46515,0,10.9522,11.0708,667.46317,5.044E5,1.337E6,1.337E6,,DETECTED,9.858E4,10.9917,667.46106,667.46515,,,0.0922,10.9522,11.0708,667.46317,5.044E5,1.337E6,2.0012,1.5006,1.337E6,,
560,3.345E5,10.9917,694.49414,694.49686,0,10.9283,11.1267,694.49479,5.434E5,3.928E6,3.928E6,1,DETECTED,3.345E5,10.9917,694.49414,694.49686,,,0.1054,10.9283,11.1267,694.49479,5.434E5,3.928E6,6.2016,1.5647,3.928E6,1,2
564,3.472E5,10.9917,1000.78711,1000.78973,0,10.9203,11.1107,1000.78825,5.904E5,3.353E6,3.353E6,1,DETECTED,3.472E5,10.9917,1000.78711,1000.78973,,,0.1235,10.9203,11.1107,1000.78825,5.904E5,3.353E6,1.7181,1.3331,3.353E6,1,2
566,1.8E5,10.9996,128.11827,128.1185,0,10.8961,11.0391,128.11838,7.35E5,1.97E6,1.97E6,,DETECTED,1.8E5,10.9996,128.11827,128.1185,,,0.073,10.8961,11.0391,128.11838,7.35E5,1.97E6,0.3812,0.6906,1.97E6,,
567,1.917E5,10.9996,135.07903,135.07926,0,10.9363,11.1027,135.07915,5.451E5,2.103E6,2.103E6,,DETECTED,1.917E5,10.9996,135.07903,135.07926,,,0.1377,10.9363,11.1027,135.07915,5.451E5,2.103E6,1.6278,1.3139,2.103E6,,
568,1.08E5,10.9996,137.08205,137.08226,0,10.9363,11.0391,137.08216,6.092E5,1.76E6,1.76E6,,DETECTED,1.08E5,10.9996,137.08205,137.08226,,,0.084,10.9363,11.0391,137.08216,6.092E5,1.76E6,0.6233,0.8117,1.76E6,,
569,7.295E4,10.9996,149.21176,149.21191,0,10.968,11.047,149.21182,5.616E5,1.402E6,1.402E6,,DETECTED,7.295E4,10.9996,149.21176,149.21191,,,0.0618,10.968,11.047,149.21182,5.616E5,1.402E6,1.4991,1.2496,1.402E6,,
570,7.006E4,10.9996,149.32321,149.32339,0,10.968,11.047,149.32332,5.557E5,1.314E6,1.314E6,,DETECTED,7.006E4,10.9996,149.32321,149.32339,,,0.0623,10.968,11.047,149.32332,5.557E5,1.314E6,1.4991,1.2496,1.314E6,,
571,1.619E5,10.9996,150.10243,150.10277,0,10.8961,11.0391,150.10259,7.073E5,1.787E6,1.787E6,,DETECTED,1.619E5,10.9996,150.10243,150.10277,,,0.1402,10.8961,11.0391,150.10259,7.073E5,1.787E6,0.3812,0.6906,1.787E6,,
572,7.207E4,10.9996,152.32634,152.32649,0,10.968,11.047,152.32641,5.662E5,1.306E6,1.306E6,,DETECTED,7.207E4,10.9996,152.32634,152.32649,,,0.0634,10.968,11.047,152.32641,5.662E5,1.306E6,1.4991,1.2496,1.306E6,,
573,6.813E4,10.9996,152.43777,152.43791,0,10.968,11.047,152.43784,5.728E5,1.255E6,1.255E6,,DETECTED,6.813E4,10.9996,152.43777,152.43791,,,0.062,10.968,11.047,152.43784,5.728E5,1.255E6,1.4991,1.2496,1.255E6,,
574,3.508E5,10.9996,176.10565,176.10602,0,10.8557,11.1027,176.1058,5.258E5,2.761E6,2.761E6,,DETECTED,3.508E5,10.9996,176.10565,176.10602,,,0.1646,10.8557,11.1027,176.1058,5.258E5,2.761E6,0.7164,0.8582,2.761E6,,
575,3.018E5,10.9996,177.37454,177.37494,0,10.9363,11.1107,177.37465,5.338E5,3.039E6,3.039E6,,DETECTED,3.018E5,10.9996,177.37454,177.37494,,,0.0986,10.9363,11.1107,177.37465,5.338E5,3.039E6,1.8348,1.377,3.039E6,,
576,9.265E4,10.9996,177.3812,177.38138,0,10.9522,11.0708,177.38128,5.088E5,1.107E6,1.107E6,,DETECTED,9.265E4,10.9996,177.3812,177.38138,,,0.0997,10.9522,11.0708,177.38128,5.088E5,1.107E6,1.5008,1.2504,1.107E6,,
579,2.349E5,10.9996,721.50909,721.51495,0,10.9442,11.0867,721.51042,5.566E5,2.993E6,2.993E6,1,DETECTED,2.349E5,10.9996,721.50909,721.51495,,,0.0651,10.9442,11.0867,721.51042,5.566E5,2.993E6,1.5732,1.2866,2.993E6,1,3
581,5.926E6,10.9996,736.54199,736.54358,8,10.743,11.2389,736.54252,5.697E5,4.896E7,4.896E7,1,DETECTED,5.926E6,10.9996,736.54199,736.54358,8,-0.0732,0.099,10.743,11.2389,736.54252,5.697E5,4.896E7,2.5588,3.6349,4.896E7,1,4
584,1.595E6,10.9996,792.60474,792.60699,4,10.888,11.271,792.6054,5.249E5,1.139E7,1.139E7,1,DETECTED,1.595E6,10.9996,792.60474,792.60699,4,-0.0515,0.11,10.888,11.271,792.6054,5.249E5,1.139E7,3.0153,1.8399,1.139E7,1,3
586,3.524E5,10.9996,1325.89941,1325.90271,0,10.9522,11.0787,1325.90072,6.977E5,5.528E6,5.528E6,1,DETECTED,3.524E5,10.9996,1325.89941,1325.90271,,,0.0691,10.9522,11.0787,1325.90072,6.977E5,5.528E6,1.69,1.3343,5.528E6,1,3
588,2.476E6,10.9996,1342.92603,1342.92798,2,10.9283,11.1347,1342.927,5.097E5,3.663E7,3.663E7,1,DETECTED,2.476E6,10.9996,1342.92603,1342.92798,2,0.0039,0.0621,10.9283,11.1347,1342.927,5.097E5,3.663E7,1.5284,1.3284,3.663E7,1,5
589,2.348E6,10.9996,1343.92859,1343.93152,1,10.9283,11.1267,1343.93021,6.404E5,3.407E7,3.407E7,,DETECTED,2.348E6,10.9996,1343.92859,1343.93152,1,-0.0413,0.0625,10.9283,11.1267,1343.93021,6.404E5,3.407E7,1.4732,1.3005,3.407E7,,
592,2.295E6,10.9996,1370.95813,1370.95996,2,10.9363,11.1107,1370.95853,6.608E5,3.357E7,3.357E7,1,DETECTED,2.295E6,10.9996,1370.95813,1370.95996,2,0.0028,0.0642,10.9363,11.1107,1370.95853,6.608E5,3.357E7,1.5264,1.3169,3.357E7,1,5
593,2.224E6,10.9996,1371.96033,1371.96252,1,10.9363,11.1107,1371.9617,6.225E5,3.258E7,3.258E7,,DETECTED,2.224E6,10.9996,1371.96033,1371.96252,1,-0.0356,0.062,10.9363,11.1107,1371.9617,6.225E5,3.258E7,1.5017,1.2801,3.258E7,,
597,7.636E4,10.9996,1399.98755,1399.99817,0,10.968,11.0628,1399.99187,5.015E5,1.274E6,1.274E6,,DETECTED,7.636E4,10.9996,1399.98755,1399.99817,,,0.038,10.968,11.0628,1399.99187,5.015E5,1.274E6,2.0008,1.5004,1.274E6,,
598,1.933E6,11.0075,124.08702,124.08723,5,10.8557,11.0391,124.0871,5.468E6,1.938E7,1.938E7,1,DETECTED,1.933E6,11.0075,124.08702,124.08723,5,-0.134,0.0619,10.8557,11.0391,124.0871,5.468E6,1.938E7,0.2081,0.6041,1.938E7,1,2
600,6.81E5,11.0075,165.85954,165.85986,0,10.9203,11.2309,165.85963,5.479E5,6.125E6,6.125E6,,DETECTED,6.81E5,11.0075,165.85954,165.85986,,,0.095,10.9203,11.2309,165.85963,5.479E5,6.125E6,2.3128,1.9914,6.125E6,,
601,2.211E5,11.0075,165.86554,165.86578,0,10.9363,11.1027,165.8656,5.199E5,2.381E6,2.381E6,,DETECTED,2.211E5,11.0075,165.86554,165.86578,,,0.0916,10.9363,11.1027,165.8656,5.199E5,2.381E6,1.3368,1.1684,2.381E6,,
602,3.153E5,11.0075,166.10935,166.1105,0,10.9363,11.1667,166.11026,5.044E5,2.859E6,2.859E6,,DETECTED,3.153E5,11.0075,166.10935,166.1105,,,0.0932,10.9363,11.1667,166.11026,5.044E5,2.859E6,2.3177,1.6181,2.859E6,,
604,6.626E5,11.0075,177.1237,177.12413,0,10.9203,11.1667,177.12382,5.349E5,6.223E6,6.223E6,,DETECTED,6.626E5,11.0075,177.1237,177.12413,,,0.0975,10.9203,11.1667,177.12382,5.349E5,6.223E6,1.6795,1.6451,6.223E6,,
605,2.202E5,11.0075,177.13036,177.13054,0,10.9363,11.0947,177.13044,5.299E5,2.31E6,2.31E6,,DETECTED,2.202E5,11.0075,177.13036,177.13054,,,0.0984,10.9363,11.0947,177.13044,5.299E5,2.31E6,1.2245,1.1122,2.31E6,,
606,1.634E6,11.0075,495.26575,495.26682,4,10.9122,11.3512,495.26601,6.058E5,1.379E7,1.379E7,1,DETECTED,1.634E6,11.0075,495.26575,495.26682,4,-0.0571,0.093,10.9122,11.3512,495.26601,6.058E5,1.379E7,2.0726,2.0375,1.379E7,1,2
607,2.49E6,11.0075,551.3277,551.32886,4,10.8961,11.3752,551.32819,5.442E5,2.12E7,2.12E7,1,DETECTED,2.49E6,11.0075,551.3277,551.32886,4,-0.0651,0.0849,10.8961,11.3752,551.32819,5.442E5,2.12E7,1.93,2.6425,2.12E7,1,3
609,6.325E5,11.0075,564.32129,564.32831,0,10.2164,11.047,564.32633,6.021E5,1.173E6,1.173E6,,DETECTED,6.325E5,11.0075,564.32129,564.32831,,,0.8251,10.2164,11.047,564.32633,6.021E5,1.173E6,0.0499,0.525,1.173E6,,
610,7.056E6,11.0075,607.39044,607.39197,9,10.7753,11.3031,607.39084,5.6E5,6.102E7,6.102E7,1,DETECTED,7.056E6,11.0075,607.39044,607.39197,9,-0.0753,0.0885,10.7753,11.3031,607.39084,5.6E5,6.102E7,1.9328,2.1029,6.102E7,1,3
613,6.137E7,11.0075,663.45288,663.45612,31,9.8166,11.2951,663.45327,1.165E6,4.905E8,4.905E8,1,DETECTED,6.137E7,11.0075,663.45288,663.45612,31,-1.0373,0.098,9.8166,11.2951,663.45327,1.165E6,4.905E8,2.5914,2.2337,4.905E8,1,4
614,3.322E5,11.0075,663.5401,663.54291,0,10.9363,11.1587,663.54109,5.163E5,3.492E6,3.492E6,,DETECTED,3.322E5,11.0075,663.5401,663.54291,,,0.0844,10.9363,11.1587,663.54109,5.163E5,3.492E6,2.5318,1.5619,3.492E6,,
618,5.203E6,11.0075,680.47974,680.4809,8,10.7672,11.3592,680.48027,5.093E5,3.787E7,3.787E7,1,DETECTED,5.203E6,11.0075,680.47974,680.4809,8,-0.0673,0.1012,10.7672,11.3592,680.48027,5.093E5,3.787E7,2.8641,2.2343,3.787E7,1,3
620,6.174E6,11.0075,685.435,685.43665,9,10.7753,11.3351,685.43553,5.399E5,5.01E7,5.01E7,1,DETECTED,6.174E6,11.0075,685.435,685.43665,9,-0.0742,0.0952,10.7753,11.3351,685.43553,5.399E5,5.01E7,2.5789,2.2494,5.01E7,1,3
623,2.194E5,11.0075,703.41003,703.41321,0,10.9363,11.1027,703.41102,5.068E5,2.395E6,2.395E6,,DETECTED,2.194E5,11.0075,703.41003,703.41321,,,0.0897,10.9363,11.1027,703.41102,5.068E5,2.395E6,1.3368,1.1684,2.395E6,,
624,3.302E5,11.0075,706.49384,706.4953,0,10.9363,11.1107,706.49446,5.519E5,4.426E6,4.426E6,1,DETECTED,3.302E5,11.0075,706.49384,706.4953,,,0.0837,10.9363,11.1107,706.49446,5.519E5,4.426E6,1.3056,1.2246,4.426E6,1,2
625,6.23E7,11.0075,708.51031,708.51215,16,10.7027,11.3672,708.5107,3.77E6,4.986E8,4.986E8,1,DETECTED,6.23E7,11.0075,708.51031,708.51215,16,-0.2779,0.0982,10.7027,11.3672,708.5107,3.77E6,4.986E8,1.7835,2.6233,4.986E8,1,5
626,1.095E5,11.0075,709.43506,709.43799,0,10.9522,11.0628,709.43609,5.423E5,1.528E6,1.528E6,,DETECTED,1.095E5,11.0075,709.43506,709.43799,,,0.0829,10.9522,11.0628,709.43609,5.423E5,1.528E6,1.0006,1.0003,1.528E6,,
628,1.45E5,11.0075,709.61115,709.61273,0,10.9442,11.0867,709.61183,5.544E5,1.592E6,1.592E6,,DETECTED,1.45E5,11.0075,709.61115,709.61273,,,0.1061,10.9442,11.0867,709.61183,5.544E5,1.592E6,1.2524,1.1262,1.592E6,,
631,8.412E5,11.0075,726.46191,726.466,3,10.9283,11.1187,726.46228,5.163E5,8.636E6,8.636E6,1,DETECTED,8.412E5,11.0075,726.46191,726.466,3,-0.0413,0.0994,10.9283,11.1187,726.46228,5.163E5,8.636E6,1.3136,1.2263,8.636E6,1,2
632,2.727E5,11.0075,731.48895,731.4906,0,10.9442,11.1027,731.48956,5.884E5,3.258E6,3.258E6,1,DETECTED,2.727E5,11.0075,731.48895,731.4906,,,0.0808,10.9442,11.1027,731.48956,5.884E5,3.258E6,2.4293,1.2525,3.258E6,1,2
634,3.797E5,11.0075,763.51251,763.5155,0,10.9363,11.1187,763.51427,5.76E5,4.811E6,4.811E6,1,DETECTED,3.797E5,11.0075,763.51251,763.5155,,,0.0818,10.9363,11.1187,763.51427,5.76E5,4.811E6,2.1713,1.2808,4.811E6,1,2
635,6.931E4,11.0075,765.53082,765.5354,0,10.9601,11.047,765.53253,5.307E5,1.286E6,1.286E6,,DETECTED,6.931E4,11.0075,765.53082,765.5354,,,0.0593,10.9601,11.047,765.53253,5.307E5,1.286E6,0.8333,0.9166,1.286E6,,
636,5.623E4,11.0075,790.56244,790.57043,0,10.968,11.0391,790.56611,5.63E5,1.164E6,1.164E6,,DETECTED,5.623E4,11.0075,790.56244,790.57043,,,0.0547,10.968,11.0391,790.56611,5.63E5,1.164E6,0.7999,0.8999,1.164E6,,
638,3.396E5,11.0075,1326.90088,1326.90381,1,10.9442,11.0787,1326.90252,5.014E5,5.365E6,5.365E6,,DETECTED,3.396E5,11.0075,1326.90088,1326.90381,1,0.0061,0.0646,10.9442,11.0787,1326.90252,5.014E5,5.365E6,1.1418,1.0686,5.365E6,,
640,1.232E6,11.0075,1348.88403,1348.88611,1,10.9442,11.0867,1348.88536,1.079E6,1.858E7,1.858E7,,DETECTED,1.232E6,11.0075,1348.88403,1348.88611,1,0.0129,0.0614,10.9442,11.0867,1348.88536,1.079E6,1.858E7,1.1739,1.2061,1.858E7,,
642,5.968E4,11.0075,1365.85474,1365.86414,0,10.968,11.047,1365.85891,5.08E5,1.342E6,1.342E6,,DETECTED,5.968E4,11.0075,1365.85474,1365.86414,,,0.05,10.968,11.047,1365.85891,5.08E5,1.342E6,1.0001,1.0001,1.342E6,,
643,3.631E5,11.0154,149.08217,149.08243,0,10.888,11.0391,149.08228,1.404E6,3.869E6,3.869E6,,DETECTED,3.631E5,11.0154,149.08217,149.08243,,,0.0594,10.888,11.0391,149.08228,1.404E6,3.869E6,0.1861,0.593,3.869E6,,
644,1.924E5,11.0154,167.09262,167.09305,0,10.888,11.0391,167.09283,6.847E5,2.346E6,2.346E6,,DETECTED,1.924E5,11.0154,167.09262,167.09305,,,0.1031,10.888,11.0391,167.09283,6.847E5,2.346E6,0.1861,0.593,2.346E6,,
646,7.04E4,11.0154,688.44818,688.45184,0,10.9601,11.0549,688.45002,5.451E5,1.045E6,1.045E6,,DETECTED,7.04E4,11.0154,688.44818,688.45184,,,0.0828,10.9601,11.0549,688.45002,5.451E5,1.045E6,0.7151,0.8576,1.045E6,,
647,1.434E6,11.0154,701.40869,701.41022,3,10.9042,11.1667,701.40938,5.097E5,1.334E7,1.334E7,1,DETECTED,1.434E6,11.0154,701.40869,701.41022,3,-0.0582,0.0938,10.9042,11.1667,701.40938,5.097E5,1.334E7,1.2982,2.2802,1.334E7,1,2
650,1.117E5,11.0154,818.52332,818.52728,0,10.9601,11.0787,818.52527,5.939E5,1.641E6,1.641E6,,DETECTED,1.117E5,11.0154,818.52332,818.52728,,,0.074,10.9601,11.0787,818.52527,5.939E5,1.641E6,1.1463,1.0732,1.641E6,,
652,1.235E5,11.0154,1363.85327,1363.85876,0,10.968,11.0628,1363.85609,6.281E5,2.055E6,2.055E6,,DETECTED,1.235E5,11.0154,1363.85327,1363.85876,,,0.0615,10.968,11.0628,1363.85609,6.281E5,2.055E6,1.0019,1.001,2.055E6,,
653,1.988E5,11.0233,383.14011,383.14081,0,10.9442,11.0947,383.14048,5.588E5,2.463E6,2.463E6,,DETECTED,1.988E5,11.0233,383.14011,383.14081,,,0.0676,10.9442,11.0947,383.14048,5.588E5,2.463E6,0.9038,0.9519,2.463E6,,
654,2.584E5,11.0233,663.36328,663.36456,0,10.9442,11.0708,663.36372,9.888E5,3.142E6,3.142E6,,DETECTED,2.584E5,11.0233,663.36328,663.36456,,,0.0913,10.9442,11.0708,663.36372,9.888E5,3.142E6,0.6013,0.8007,3.142E6,,
655,1.477E5,11.0233,709.41602,709.41772,0,10.9442,11.0787,709.41691,5.382E5,1.714E6,1.714E6,,DETECTED,1.477E5,11.0233,709.41602,709.41772,,,0.0931,10.9442,11.0787,709.41691,5.382E5,1.714E6,0.702,0.851,1.714E6,,
