formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C14H27FO	[M + H3N + H]+	C14H31FNO+	0.518	0.496	21.025	21.025	0.000	6	0.119	2.057	2.351	-3.179		248.238	318	5.296	707605485703835442	707602838636558007	3531	
1	C16H34N2O8	[M - H2O + H]+	C16H33N2O7+	0.459	0.333	92.180	89.357	2.823	25	0.470	-1.830	2.483	-49315.585		365.227	318	5.300	707605449066588752	707602838594614959	3529	
1	C19H34O5	[M + H3N + H]+	C19H38NO5+	0.999	0.333	194.092	191.694	2.398	25	0.416	-3.733	4.141	-7.216		360.272	318	5.300	707605474047864294	707602838573643435	3528	
1	C17H39N7O4	[M - H2O + H]+	C17H38N7O3+	0.582	0.307	8.293	5.066	3.227	3	0.206	-1.801	2.284	-46383.680		388.303	318	5.300	707605575680047973	707602838615586483	3530	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.333	6.723	6.723	0.000	1	0.021	-6.837	6.837	-128668.609		139.983	318	5.303	707605519979688789	707602838707861187	3534	
1	C19H32O4	[M - H2O + H]+	C19H31O3+	0.700	0.500	211.836	211.836	0.000	49	0.920	-0.181	1.893	-58622.209		307.227	318	5.307	707605524845081601	707602838821107415	3539	
1	C18H30O4	[M + H]+	C18H31O4+	1.000	0.500	236.350	236.350	0.000	27	0.540	-4.176	4.665	-6.702		311.220	318	5.308	707605524182381514	707602838682695359	3533	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.236	3.559	3.559	0.000	1	0.006	-6.851	6.851	-110500.311		162.999	319	5.309	707605533955110282	707602838661723835	3532	
1	C13H28O4	[M + H]+	C13H29O4+	1.000	1.000	37.166	37.166	0.000	7	0.153	1.668	1.668	1.281		249.206	319	5.309	707605549729888194	707602838753998539	3536	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	1.000	0.333	29.515	29.515	0.000	8	0.169	-2.675	3.627	-94302.871		190.994	319	5.313	707605522387219353	707602838779164367	3537	
1	C3H7Cl2NO	[M - H2O + H]+	C3H6Cl2N+	1.000	0.316	3.493	3.493	0.000	1	0.073	-6.717	6.717	-142961.621		125.987	319	5.320	707605527177114669	707602839328618291	3562	
1	C17H32N3O4	[M + Na]+	C17H32N3NaO4+	1.000	0.999	126.673	126.673	0.000	34	0.625	1.772	1.948	4.060		365.230	320	5.326	707605582999108772	707602838359733891	3518	
1	C18H28O3	[M - H2O + H]+	C18H27O2+	1.000	0.500	174.491	170.722	3.769	45	0.882	0.168	1.440	-65443.788		275.201	320	5.331	707605533531485497	707602838867244767	3541	
1	C17H39N7O4	[M - H2O + H]+	C17H38N7O3+	0.530	0.333	36.661	34.835	1.825	9	0.193	0.883	2.252	-46375.704		388.306	320	5.332	707605590364306999	707602838934353643	3544	
1	C17H26Cl3N5O7	[M + H3N + H]+	C17H30Cl3N6O7+	0.537	0.193	75.357	75.357	0.000	28	0.745	2.236	2.236	-0.143		535.124	320	5.334	707605656445569066	707602838888216291	3542	
1	C28H32O13	[M + K]+	C28H32KO13+	0.756	0.949	104.411	104.411	0.000	19	0.586	-0.926	1.070	0.326		615.148	320	5.334	707605711525170853	707602838909187815	3543	
1	C16H23N2O2	[M + H3N + H]+	C16H27N3O2+	0.850	0.188	94.842	94.842	0.000	17	0.498	1.755	1.755	5.223		293.211	320	5.334	707605583670197483	707602838338762367	3517	
1	C31H28O12	[M - H2O + H]+	C31H27O11+	0.582	0.462	114.381	107.525	6.856	34	0.481	-0.546	0.638	-31314.360		575.155	320	5.334	707605618998821372	707602838846273243	3540	
1	C17H32N3O4	[M + Na]+	C17H32N3NaO4+	0.999	0.999	127.216	127.216	0.000	34	0.625	1.772	1.948	4.060		365.230	320	5.334	707605594885766902	707602839068571395	3550	
1	C19H34O5	[M + H3N + H]+	C19H38NO5+	1.000	1.000	168.763	162.429	6.334	45	0.756	0.244	1.277	0.167	DG(10:1_6:0)	360.275	320	5.337	707605569355037343	707602838980490995	3546	
1	C18H28O4	[M - H2O + H]+	C18H27O3+	1.000	0.500	232.719	229.014	3.705	53	0.938	-0.746	1.270	-61849.485		291.196	320	5.339	707605530113127652	707602839022434043	3548	
1	C18H30O4	[M - H2O + H]+	C18H29O3+	0.700	0.500	259.429	255.757	3.672	49	0.853	0.092	1.248	-61424.199		293.211	320	5.339	707605582709701745	707602839043405567	3549	
1	C18H28O4	[M - H2O + H]+	C18H27O3+	0.993	0.500	206.858	204.315	2.543	15	0.208	-5.357	5.395	-61857.543		291.194	321	5.342	707605605166006367	707602839089542919	3551	
1	C31H28O12	[M + H]+	C31H29O12+	0.607	0.214	128.585	121.793	6.792	40	0.827	-0.519	0.529	0.518		593.166	321	5.343	707605641539011923	707602839114708747	3552	
1	C9H16O3	[M - H2O + H]+	C9H15O2+	1.000	0.500	118.115	118.115	0.000	16	0.090	4.973	4.973	-116115.464		155.107	321	5.343	707605595317780289	707602839001462519	3547	
1	C13H22FN2O2	[M + H3N + H]+	C13H26FN3O2+	0.664	0.333	77.167	77.167	0.000	14	0.439	1.736	1.736	1.956		275.201	321	5.344	707605533686674767	707602839525750615	3571	
1	C9H16BN3O3S	[M + Na]+	C9H16BN3NaO3S+	0.638	0.476	58.579	58.579	0.000	24	0.437	-3.236	3.495	0.913		279.094	321	5.345	707605541123176069	707602839135680271	3553	
1	C6H17BFN3O5	[M + K]+	C6H17BFKN3O5+	1.000	1.000	63.543	63.543	0.000	20	0.514	0.444	1.239	1.114		279.092	321	5.350	707605591849090644	707602839177623319	3555	
1	C2H4Cl2O3	[M - H2O + H]+	C2H3Cl2O2+	1.000	0.240	0.127	0.127	0.000	0	0.000	4.567	4.567	-139664.417		128.951	321	5.350	707605594306952902	707602839437670215	3567	
1	C18H30O6	[M + H3N + H]+	C18H34NO6+	1.000	0.333	191.582	187.911	3.671	50	0.954	1.001	1.661	2.209		360.239	321	5.350	707605534110299548	707602839198594843	3556	
1	C13H31ClN4O4	[M + Na]+	C13H31ClN4NaO4+	1.000	1.000	134.549	134.549	0.000	40	0.751	4.381	4.381	4.343		365.194	321	5.351	707605548844889981	707602839156651795	3554	
1	C27H44O9	[M + Na]+	C27H44NaO9+	0.999	0.943	139.894	136.077	3.817	27	0.655	2.041	2.537	0.965		535.288	321	5.353	707605566603573774	707602839240537891	3558	
1	C3H6Cl2O4	[M - H2O + H]+	C3H5Cl2O3+	1.000	0.145	5.408	5.408	0.000	1	0.062	3.926	3.926	-113297.568		158.962	321	5.353	707605552749787274	707602839718688635	3580	
1	C19H35N5O2	[M + Na]+	C19H35N5NaO2+	0.965	1.000	130.315	130.315	0.000	29	0.633	2.715	2.738	3.835		388.270	321	5.356	707605561524271508	707602839219566367	3557	
1	C27H44O9	[M + H3N + H]+	C27H48NO9+	1.000	0.294	176.405	172.593	3.812	41	0.918	1.794	2.197	1.096		530.333	321	5.356	707605582818753668	707602839261509415	3559	
1	C4H8Cl2NO2	[M - H2O + H]+	C4H7Cl2NO+	1.000	0.296	8.654	8.654	0.000	6	0.136	3.660	4.430	-116200.324		154.991	321	5.356	707605586073533808	707602840037455791	3593	
1	C19H34O5	[M + H3N + H]+	C19H38NO5+	0.996	0.333	109.137	109.137	0.000	24	0.600	1.381	1.381	0.028		360.274	322	5.358	707605528150193254	707602840230393811	3602	
1	C4H6N3O2	[M + Na]+	C4H6N3NaO2+	1.000	0.712	9.735	9.735	0.000	3	0.005	6.393	6.393	2.369		151.036	322	5.362	707605556373666035	707602838733027015	3535	
1	C16H32N4O2	[M + K]+	C16H32KN4O2+	0.999	0.998	63.316	63.316	0.000	18	0.472	2.719	2.729	-2.091		351.215	322	5.366	707605538019390995	707602839286675243	3560	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.329	5.055	5.055	0.000	1	0.001	-7.577	7.577	-128667.802		139.983	322	5.369	707605517081424673	707602840184256459	3600	
1	C19H34O5	[M + Na]+	C19H34NaO5+	1.000	1.000	67.410	61.058	6.351	15	0.402	-0.721	0.839	1.137	DG(8:0_8:1)	365.230	323	5.375	707605531102983445	707602839307646767	3561	
1	C14H28N6O3	[M + Na]+	C14H28N6NaO3+	1.000	1.000	121.531	121.531	0.000	33	0.774	1.174	2.131	2.080		351.212	323	5.385	707605572202969856	707602839370561339	3564	
1	C10H4O2	[M - H2O + H]+	C10H3O+	1.000	0.407	3.816	3.816	0.000	0	0.000	2.826	2.826	-129552.538		139.018	323	5.388	707605567366937123	707602839391532863	3565	
1	C13H24O4	[M - H2O + H]+	C13H23O3+	0.960	0.500	107.198	107.198	0.000	17	0.199	2.108	2.108	-79282.293		227.165	324	5.395	707605567757007455	707602839416698691	3566	
1	C20H42FN5O5	[M + Na]+	C20H42FN5NaO5+	0.865	0.879	97.190	97.190	0.000	36	0.753	1.703	1.703	1.627		474.307	324	5.396	707605599734382517	707602839479613263	3569	
1	C18H38N4O5	[M + K]+	C18H38KN4O5+	1.000	1.000	105.161	105.161	0.000	32	0.619	0.398	2.577	3.626		429.249	324	5.397	707605571980671723	707602839458641739	3568	
1	C22H36O8	[M + Na]+	C22H36NaO8+	0.544	0.633	49.893	46.292	3.601	18	0.360	-0.949	1.180	1.598		451.231	324	5.397	707605546277975819	707602839504779091	3570	
1	C22H36O8	[M - H2O + H]+	C22H35O7+	0.756	0.500	119.970	119.970	0.000	36	0.882	-0.617	1.490	-43793.277		411.239	324	5.399	707605605405081717	707602839546722139	3572	
1	C18H28O3	[M - H2O + H]+	C18H27O2+	1.000	0.500	262.767	260.268	2.500	20	0.458	-4.991	5.365	-65451.686		275.199	324	5.402	707605529312015531	707602839588665187	3574	
1	C19H36N2O11	[M - H2O + H]+	C19H35N2O10+	0.392	0.259	18.422	15.655	2.767	8	0.505	-2.913	2.913	-39917.338		451.227	324	5.402	707605545023878860	707602839676745587	3578	
1	C11H22N3O3	[M - H2O + H]+	C11H21N3O2+	0.980	0.333	121.791	121.791	0.000	24	0.300	-4.269	4.269	-79285.148		227.163	324	5.402	707605549121714080	707602839567693663	3573	
1	C23H37NO2	[M + H]+	C23H38NO2+	0.348	0.333	91.563	89.111	2.452	21	0.172	-4.823	4.823	-7.038		360.287	324	5.402	707605551424387131	707602839609636711	3575	
1	C20H34N3O7	[M + H]+	C20H35N3O7+	0.358	0.320	89.615	86.370	3.246	28	0.877	-0.655	2.819	-3.196		429.246	324	5.402	707605565399808445	707602839651579759	3577	
1	C22H45NO8	[M + Na]+	C22H45NNaO8+	0.966	0.966	57.352	54.341	3.012	14	0.799	-0.583	2.555	-1.135		474.303	324	5.402	707605569518615201	707602839693522807	3579	
1	C19H34O5	[M + Na]+	C19H34NaO5+	1.000	1.000	53.425	51.013	2.412	14	0.156	-3.435	3.435	-6.639	DG(8:1_8:0)	365.227	324	5.402	707605583292710079	707602839630608235	3576	
1	C18H28O4	[M - H2O + H]+	C18H27O3+	1.000	0.500	264.554	260.947	3.607	55	0.977	-0.545	1.200	-61849.266		291.196	324	5.406	707605603169517616	707602839781603207	3583	
1	C10H23ClNO2	[M + H]+	C10H24ClNO2+	0.567	0.500	36.746	36.746	0.000	7	0.254	0.023	1.632	-0.636		225.149	324	5.407	707605597964386177	707602839739660159	3581	
1	C13H28O2	[M + K]+	C13H28KO2+	0.928	0.941	69.601	69.601	0.000	14	0.232	-1.026	2.920	2.437		255.173	325	5.410	707605599507890085	707602839760631683	3582	
1	C23H38N4O5S	[M + H3N + H]+	C23H42N5O5S+	0.822	0.328	107.954	107.954	0.000	45	0.933	-0.823	1.366	0.006		500.290	325	5.410	707605577819143108	707602839844517771	3584	
1	C24H45NO10S	[M - H2O + H]+	C24H44NO9S+	0.360	0.231	28.904	28.904	0.000	11	0.405	-3.319	4.167	-34486.339		522.272	325	5.410	707605579157126129	707602839865489295	3585	
1	C18H26O3	[M - H2O + H]+	C18H25O2+	1.000	0.500	195.152	191.795	3.357	49	0.940	-0.331	1.235	-65926.692		273.185	325	5.411	707605602670395418	707602839970346915	3590	
1	C20H37NO5	[M - H2O + H]+	C20H36NO4+	0.422	0.333	109.595	109.595	0.000	19	0.481	2.509	2.599	-50837.936		354.264	325	5.411	707605573620644661	707602839886460819	3586	
1	C13H29B2ClN4O6	[M + Na]+	C13H29B2ClN4NaO6+	0.999	1.000	99.762	99.762	0.000	42	0.789	3.145	3.145	4.258		415.194	325	5.411	707605592784420475	707602839928403867	3588	
1	C18H28O4	[M + Na]+	C18H28NaO4+	0.517	0.712	35.683	32.430	3.253	10	0.172	1.276	2.981	1.177		331.188	325	5.411	707605545648830199	707602839907432343	3587	
1	C17H36O6Si2	[M + H3N + H]+	C17H40NO6Si2+	0.495	0.333	111.172	111.172	0.000	30	0.797	0.873	2.686	0.104		410.239	325	5.411	707605581308804165	707602839949375391	3589	
1	C29H44N4O6	[M + Na]+	C29H44N4NaO6+	0.427	0.455	80.421	76.833	3.588	21	0.616	-0.579	2.836	-1.738		567.314	325	5.416	707605549864105954	707602839995512743	3591	
1	C16H26O2	[M + Na]+	C16H26NaO2+	1.000	0.000	145.743	142.729	3.014	35	0.486	0.866	4.018	2.047		273.183	325	5.418	707605538141025833	707602840058427315	3594	
1	C20H32O4	[M + H3N + H]+	C20H36NO4+	0.999	0.333	207.473	205.012	2.461	19	0.194	-3.332	3.808	-7.015		354.261	325	5.418	707605583489842370	707602840163284935	3599	
1	C18H28O4	[M - H2O + H]+	C18H27O3+	0.701	0.500	289.183	286.739	2.443	23	0.419	-5.185	5.300	-61857.762		291.193	325	5.418	707605584198679834	707602840079398839	3595	
1	C20H35NO2	[M - H2O + H]+	C20H34NO+	0.813	0.333	224.839	222.431	2.408	44	0.718	-7.714	7.714	-59200.973		304.261	325	5.418	707605588216823169	707602840100370363	3596	
1	C15H28N2O7	[M - H2O + H]+	C15H27N2O6+	0.460	0.301	8.184	5.079	3.104	4	0.120	-1.871	2.280	-54384.202		331.186	325	5.418	707605595087093533	707602840142313411	3598	
1	C6H9Cl2NO5	[M - H2O + H]+	C6H8Cl2NO4+	1.000	0.003	88.511	88.511	0.000	16	0.468	3.996	4.211	-78996.267		227.983	325	5.422	707605581073923121	707602839349589815	3563	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.235	3.574	3.574	0.000	1	0.007	-6.638	6.638	-110500.004		162.999	325	5.423	707605552200333418	707602840314279907	3606	
1	C5H3F3O3	[M + Na]+	C5H3F3NaO3+	0.800	0.940	30.967	30.967	0.000	7	0.278	-1.853	4.556	4.847		190.994	325	5.424	707605521900680059	707602840205227983	3601	
1	C12H31FN6O4	[M + H3N + H]+	C12H35FN7O4+	0.939	0.934	87.571	87.571	0.000	26	0.530	-0.418	1.640	-2.824		360.272	326	5.427	707605520248124265	707602840293308383	3605	
1	C17H24N4O2	[M + K]+	C17H24KN4O2+	0.995	0.992	100.633	100.633	0.000	24	0.489	-2.326	4.261	-4.376		355.152	326	5.427	707605569094990465	707602840272336859	3604	
1	C13H28N2O8S	[M - H2O + H]+	C13H27N2O7S+	0.999	0.333	130.450	130.450	0.000	30	0.726	2.561	2.930	-50708.983		355.154	326	5.428	707605584332897585	707602840251365335	3603	
1	C14H25NO2	[M + Na]+	C14H25NNaO2+	1.000	1.000	31.950	31.950	0.000	5	0.190	1.943	1.943	1.393		262.178	326	5.434	707605550191261713	707602840381388783	3609	
1	C14H22O2	[M + H3N + H]+	C14H26NO2+	1.000	0.333	256.633	252.922	3.711	51	0.888	0.946	1.435	1.351		240.196	326	5.436	707605597003890546	707602840339445735	3607	
1	C95H146N6O10	[M + H3N + H]+	C95H150N7O10+	0.168	0.163	1.000	1.000	0.000	0				0.781		1549.145	326	5.438	707606337369864168	707602840360417259	3608	
1	C12H25N4O2	[M - H2O + H]+	C12H24N4O+	0.807	0.000	162.895	159.570	3.325	43	0.861	-5.278	5.578	-74984.171		240.194	327	5.444	707605526006903837	707602840402360307	3610	
1	C21H41B2N5O8	[M + Na]+	C21H41B2N5NaO8+	0.423	0.598	78.434	78.434	0.000	46	0.893	0.022	2.439	-3.328		534.309	327	5.444	707605572886641422	707602840423331831	3611	
1	C16H28N3O4	[M + Na]+	C16H28N3NaO4+	0.768	0.630	81.481	81.481	0.000	28	0.702	-1.108	1.543	-2.641		349.196	327	5.452	707605594986430221	707602840444303355	3612	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.190	2.779	2.779	0.000	1	0.011	-8.948	8.948	-128672.801		139.982	327	5.455	707605548932970381	707602840016484267	3592	
1	C23H39N5O5S2	[M + Na]+	C23H39N5NaO5S2+	1.000	1.000	43.356	32.995	10.361	17	0.359	-0.104	1.432	0.033		552.229	327	5.457	707605528607372443	707602840511412231	3615	
1	C27H44N4O8	[M + Na]+	C27H44N4NaO8+	1.000	1.000	125.516	122.063	3.453	33	0.702	-1.474	2.319	-1.243		575.304	327	5.457	707605584072850691	707602840532383755	3616	
1	C23H36N4O5S2	[M + H3N + H]+	C23H40N5O5S2+	0.947	0.326	81.598	71.032	10.566	24	0.733	-1.096	1.388	0.287		530.247	327	5.457	707605592096554597	707602840465274879	3613	
1	C23H39N5O5S2	[M + K]+	C23H39KN5O5S2+	0.620	0.623	9.214	0.369	8.845	0	0.000	-0.261	0.261	0.406		568.203	327	5.457	707605598505451410	707602840553355279	3617	
1	C25H40N4O8	[M + Na]+	C25H40N4NaO8+	0.997	0.999	67.339	63.918	3.421	25	0.869	-2.235	2.505	-1.215		547.273	327	5.457	707605608940880147	707602840486246403	3614	
1	C46H78N10O10S4	[M + Na]+	C46H78N10NaO10S4+	1.000	0.807	21.416	7.958	13.459	3	0.874	-1.254	1.400	0.348		1081.468	328	5.459	707605534437455282	707602840763070519	3627	
1	C16H21N3O9	[M + H3N + H]+	C16H25N4O9+	0.958	0.333	66.692	63.512	3.179	19	0.930	2.428	2.489	3.033		417.163	328	5.459	707605549176240045	707602840595298327	3619	
1	C21H32N4O9	[M + H3N + H]+	C21H36N5O9+	0.997	0.253	87.087	84.031	3.056	29	0.682	1.294	1.681	2.182		502.252	328	5.459	707605613042909570	707602840637241375	3621	
1	C27H36O4	[M - H2O + H]+	C27H35O3+	1.000	0.500	162.078	158.413	3.665	53	0.947	-1.111	1.528	-44222.348		407.259	328	5.459	707605620823343666	707602840805013567	3629	
1	C6H14F2N2O4S	[M - H2O + H]+	C6H13F2N2O3S+	0.379	0.293	37.442	37.442	0.000	15	0.219	2.830	4.580	-77941.911		231.062	328	5.459	707605556889565447	707602840574326803	3618	
1	C21H29N3O9	[M + H3N + H]+	C21H33N4O9+	0.934	0.332	51.743	48.502	3.241	13	0.926	2.140	2.408	2.483		485.225	328	5.459	707605580323142683	707602840616269851	3620	
1	C46H75N9O10S4	[M + H3N + H]+	C46H79N10O10S4+	0.794	0.289	25.075	14.769	10.306	17	0.764	0.917	1.777	0.501		1059.486	328	5.459	707605595267448623	707602840721127471	3625	
1	C54H74N8O8S3	[M + H3N + H]+	C54H78N9O8S3+	0.802	0.006	25.483	13.890	11.594	14	0.457	-0.408	1.013	0.204		1076.513	328	5.459	707605595795930981	707602840737904691	3626	
1	C62H70N6O6S2	[M + K]+	C62H70KN6O6S2+	0.966	0.438	9.869	2.634	7.235	1	0.691	-2.269	2.269	-0.623		1097.442	328	5.459	707605610622796103	707602840779847739	3628	
1	C27H42N4O8	[M + Na]+	C27H42N4NaO8+	0.996	0.999	60.155	58.578	1.577	25	0.796	-1.592	3.356	-1.736		573.288	328	5.459	707605612048859493	707602840679184423	3623	
1	C23H34N4O4S2	[M + H3N + H]+	C23H38N5O4S2+	1.000	0.022	75.131	75.131	0.000	41	0.851	-0.327	0.958	0.541		512.236	328	5.459	707605613349093783	707602840658212899	3622	
1	C26H34N6O6S2	[M + K]+	C26H34KN6O6S2+	0.984	0.995	46.576	46.576	0.000	30	0.762	2.859	2.859	1.982		629.163	328	5.459	707606180611944522	707602840700155947	3624	
1	C14H30O3	[M + Na]+	C14H30NaO3+	1.000	1.000	103.419	103.419	0.000	19	0.428	-0.292	1.721	2.617		269.209	328	5.461	707605555459307720	707602840825985091	3630	
1	C16H28O3	[M + H]+	C16H29O3+	0.505	0.500	269.570	266.385	3.186	48	0.921	0.221	1.001	1.370		269.211	328	5.462	707605606596264112	707602840851150919	3631	
1	C25H45B4N3O7	[M + K]+	C25H45B4KN3O7+	1.000	1.000	96.914	96.914	0.000	39	0.704	1.198	1.514	-3.142		578.339	328	5.464	707605644433081869	707602840872122443	3632	
1	C31H55NO14	[M + Na]+	C31H55NNaO14+	1.000	0.025	136.272	136.272	0.000	42	0.846	2.590	2.590	4.712		688.355	328	5.471	707605559796218189	707602840897288271	3633	
1	C13H29ClN4O3	[M + H]+	C13H30ClN4O3+	0.703	0.333	132.377	132.377	0.000	29	0.753	3.025	3.025	4.613		325.202	329	5.483	707605560542804337	707602840918259795	3634	
1	C7H16BF2NO5	[M + Na]+	C7H16BF2NNaO5+	0.999	1.000	49.995	49.995	0.000	12	0.511	-3.482	3.955	4.784		265.103	329	5.487	707605589324119486	707602840939231319	3635	
1	C18H39N3O5	[M - H2O + H]+	C18H38N3O4+	0.779	0.333	87.129	87.129	0.000	16	0.383	-2.133	3.135	-49984.993		360.287	329	5.487	707605594613137107	707602840960202843	3636	
1	C5H18N6O3S	[M + Na]+	C5H18N6NaO3S+	0.958	0.931	58.594	58.594	0.000	19	0.673	2.845	4.355	-1.396		265.105	329	5.487	707605585859624284	707602840981174367	3637	
1	C13H29ClN4O3	[M + H]+	C13H30ClN4O3+	0.629	0.333	112.407	112.407	0.000	24	0.588	-3.914	4.114	-3.736		325.199	330	5.495	707605570978233013	707602841023117415	3639	
1	C13H29ClN4O3	[M + Na]+	C13H29ClN4NaO3+	1.000	1.000	84.967	84.967	0.000	32	0.828	-2.579	2.711	-3.800		347.181	330	5.495	707605619409863201	707602841044088939	3640	
1	C9H23FN3O3P	[M + H3N + H]+	C9H27FN4O3P+	0.990	0.982	71.259	71.259	0.000	20	0.467	2.356	2.617	1.636		289.180	330	5.496	707605536027096549	707602841002145891	3638	
1	C17H31N5O4	[M + Na]+	C17H31N5NaO4+	0.999	0.999	92.764	92.764	0.000	21	0.536	1.283	2.029	2.205		392.228	330	5.496	707605609096069416	707602841107003511	3643	
1	C18H28O5	[M + Na]+	C18H28NaO5+	0.999	1.000	59.146	55.628	3.518	11	0.881	1.905	1.905	1.571		347.183	330	5.496	707605595334557511	707602841065060463	3641	
1	C13H29ClN4O3	[M - H2O + H]+	C13H28ClN4O2+	0.935	0.333	87.792	87.792	0.000	21	0.541	3.170	3.170	-58626.986		307.190	330	5.498	707605593304514189	707602841086031987	3642	
1	C14H26N6O3	[M - H2O + H]+	C14H25N6O2+	0.496	0.219	64.762	64.762	0.000	13	0.270	1.892	2.261	-58245.634		309.204	330	5.500	707605605786763402	707602840121341887	3597	
1	C16H30O4	[M + Na]+	C16H30NaO4+	0.947	0.952	80.826	80.826	0.000	12	0.258	1.017	1.526	2.668		309.204	330	5.504	707605575839431544	707602841224444043	3648	
1	C12H31N5O4	[M + K]+	C12H31KN5O4+	0.981	0.998	112.627	112.627	0.000	25	0.630	-0.289	2.452	-4.373		348.199	330	5.504	707605594676051688	707602841178306691	3646	
1	C16H28O3	[M - H2O + H]+	C16H27O2+	0.509	0.481	44.311	44.311	0.000	8	0.134	2.929	2.929	-71696.142		251.201	330	5.505	707605542993835695	707602841153140863	3645	
1	C16H26O7	[M + H3N + H]+	C16H30NO7+	0.979	0.251	26.228	22.513	3.715	2	0.780	1.699	1.699	1.239		348.202	330	5.506	707605547431409455	707602841199278215	3647	
1	C10H26N3O2P	[M + H3N + H]+	C10H30N4O2P+	0.435	0.266	49.420	49.420	0.000	10	0.294	0.518	2.451	5.779		269.212	331	5.509	707605610434052411	707602841916504331	3680	
1	C16H26O6	[M + H3N + H]+	C16H30NO6+	0.566	0.037	66.612	66.612	0.000	9	0.396	2.377	3.072	1.538		332.207	331	5.517	707605540884100727	707602841358661795	3654	
1	C14H22O6	[M + H3N + H]+	C14H26NO6+	0.998	0.308	27.912	24.503	3.409	2	0.774	2.159	2.159	2.551		304.176	331	5.521	707605551487301715	707602841291552919	3651	
1	C10H18N6O4	[M + H3N + H]+	C10H22N7O4+	0.869	0.256	25.102	23.049	2.053	2	0.813	-2.535	3.850	3.095		304.174	331	5.521	707605572978916125	707602841312524443	3652	
1	C12H18N6O5	[M - H2O + H]+	C12H17N6O4+	0.211	0.195	95.485	92.768	2.717	24	0.315	-5.209	5.209	-58267.883		309.129	331	5.521	707605608810856698	707602841333495967	3653	
1	C12H29ClN4O4	[M - H2O + H]+	C12H28ClN4O3+	0.592	0.332	70.958	70.958	0.000	20	0.483	-1.404	3.740	-57877.203		311.185	331	5.522	707605578502814682	707602841379633319	3655	
1	C14H21F3O5	[M - H2O + H]+	C14H20F3O4+	0.514	0.494	82.748	78.970	3.778	20	0.267	3.401	3.401	-58259.726		309.131	331	5.522	707605579371035651	707602841400604843	3656	
1	C13H20O3	[M - H2O + H]+	C13H19O2+	0.978	0.499	62.648	62.648	0.000	9	0.176	3.370	3.370	-86945.787		207.139	331	5.522	707605583645031641	707602841421576367	3657	
1	C18H30O7	[M + H3N + H]+	C18H34NO7+	0.997	0.333	200.013	196.219	3.794	48	0.921	2.234	2.234	2.315		376.234	331	5.524	707605618860409318	707602841442547891	3658	
1	C11H25ClNO2	[M + H]+	C11H26ClNO2+	0.946	0.500	69.377	69.377	0.000	17	0.532	3.025	4.220	1.743		239.165	332	5.525	707605547456575300	707602841266387091	3650	
1	C10H16O3	[M - H2O + H]+	C10H15O2+	1.000	0.500	220.456	217.242	3.215	33	0.430	4.819	4.819	-107776.181		167.107	332	5.529	707605599801491398	707602841463519415	3659	
1	C15H31ClNO3	[M - H2O + H]+	C15H30ClNO2+	0.582	0.333	95.538	95.538	0.000	23	0.547	1.735	3.916	-61847.548		291.197	332	5.540	707605589999402484	707602841484490939	3660	
1	C2H4Cl2O3	[M - H2O + H]+	C2H3Cl2O2+	1.000	0.239	0.112	0.112	0.000	0	0.000	4.799	4.799	-139663.931		128.951	333	5.543	707605582961360025	707602841127975035	3644	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.333	13.576	13.576	0.000	3	0.001	-8.693	8.693	-128667.480		139.983	333	5.544	707605552728815741	707602841245415567	3649	
1	C30H40FN3O4	[M + Na]+	C30H40FN3NaO4+	0.733	0.882	67.208	67.208	0.000	34	0.760	1.135	1.755	-3.667		548.287	333	5.544	707605651949274978	707602841656457435	3668	
1	C31H41NO10	[M - H2O + H]+	C31H40NO9+	0.213	0.144	9.996	6.485	3.512	1	0.063	-3.035	3.035	-31584.377		570.269	333	5.544	707605543203550909	707602841526433987	3662	
1	C30H37N5O5	[M + H3N + H]+	C30H41N6O5+	1.000	0.333	60.387	56.576	3.812	18	0.613	-0.580	0.978	0.186		565.313	333	5.544	707605628855435936	707602841505462463	3661	
1	C30H34N4O5	[M + H3N + H]+	C30H38N5O5+	0.996	0.333	110.835	104.237	6.598	35	0.877	-1.015	1.240	1.120		548.287	333	5.545	707605555794852060	707602841547405511	3663	
1	C16H28O3	[M + Na]+	C16H28NaO3+	1.000	1.000	60.882	60.882	0.000	10	0.436	0.521	1.325	1.630		291.194	333	5.547	707605550073821177	707602841589348559	3665	
