"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"2750_464.24_4",2750,464.241734313912,4.0380917,"C21H38NO8P"
"2751_305.25_4",2751,305.247818994421,4.04308,NA
"2752_611.31_4",2752,611.306270876186,4.0418177,"C27H44N6O11"
"2753_287.24_4",2753,287.237190197758,4.042594,"C14H27BO4"
"2754_514.32_4",2754,514.32352332194,4.0067854,"C23H44O11"
"2755_519.28_4",2755,519.277702559671,4.031935,"C25H42O11"
"2756_364.21_4",2756,364.212136391124,4.0497255,"C20H26O5"
"2757_1000.44_4",2757,1000.43895934049,4.0473437,NA
"2758_346.2_4.1",2758,346.201628232673,4.0599074,"C20H24O4"
"2759_357.15_4.1",2759,357.145029517537,4.058224,"C19H22N2O6"
"276_137.05_0.6",276,137.045970630511,0.5917852,"C5H4N4O"
"2760_298.24_4.1",2760,298.235837710405,4.0597496,"C17H28O3"
"2761_379.13_4.1",2761,379.126772146908,4.0591908,"C16H24N2O6"
"2762_592.37_4.1",2762,592.372680964475,4.063563,"C25H54O12Si"
"2763_842.4_4.1",2763,842.401309083386,4.0642896,"C38H57N11O10S"
"2764_592.37_4.1",2764,592.368116608704,4.0679684,NA
"2765_954.5_4.1",2765,954.49961919391,4.0679684,"C53H73NO13"
"2766_954.51_4.1",2766,954.506767506027,4.069292,"C48H72O18"
"2767_295.2_4.1",2767,295.202024945718,4.0704455,"C16H23NO3"
"2769_582.28_4.1",2769,582.276789920089,4.0790477,"C25H40O14"
"277_379.97_0.6",277,379.967093518718,0.5614862,NA
"2770_560.39_4.1",2770,560.394988351415,4.062284,NA
"2771_303.13_4.1",2771,303.13442942342,4.080692,NA
"2772_266.25_4.1",2772,266.248286003547,4.08593,"C17H28O"
"2773_199.99_4.1",2773,199.988204874504,4.0834594,"C5H9Cl2NO4"
"2774_266.25_4.1",2774,266.246271267596,4.092914,"C15H33NO"
"2775_341.21_4.1",2775,341.211717016185,4.095773,"C20H30O3"
"2776_190.99_4.1",2776,190.991979250998,4.10122,"C7H9ClO3S"
"2777_195.14_4.1",2777,195.136958378184,4.10122,"C12H20O3"
"2778_253.14_4.1",2778,253.139670079422,4.10122,"C10H20N3O3"
"2779_293.08_4.1",2779,293.084519597114,4.10122,"C13H20NO2S"
"278_172.98_0.6",278,172.97720531593,0.5519078,"C4H8Cl2O4"
"2780_589.32_4.1",2780,589.319596822206,4.101367,"C27H50O12"
"2781_527.25_4.1",2781,527.246968095455,4.1013765,"C25H36N4O7"
"2782_342.26_4.1",2782,342.264260037696,4.105751,"C19H32O4"
"2783_342.26_4.1",2783,342.261760444931,4.10956,"C19H32O4"
"2784_522.19_4.1",2784,522.187683630472,4.1094384,"C27H29N3O9"
"2785_137.99_4.1",2785,137.987620638065,4.060484,NA
"2786_938.51_4.1",2786,938.512038781728,4.117797,"C48H75NO17"
"2787_636.4_4.1",2787,636.399333236295,4.1201057,"C37H59NO5"
"2788_269.18_4.1",2788,269.175186261562,4.1242566,"C15H24O4"
"2789_636.39_4.1",2789,636.39479298865,4.1263576,NA
"279_210.06_0.6",279,210.060938249996,0.5613574,"C6H8O7"
"2790_938.51_4.1",2790,938.505398655882,4.1263576,"C46H77NO17"
"2791_525.3_4.1",2791,525.303819634828,4.090087,"C26H46O9"
"2792_342.19_4.1",2792,342.192125510055,4.1227,"C17H24O6"
"2793_364.17_4.1",2793,364.173645913097,4.1254644,"C15H23N7O5"
"2794_139.98_4.1",2794,139.982570052753,4.1167665,NA
"2795_583.25_4.1",2795,583.254435708028,4.1350355,"C33H34N4O6"
"2796_645.26_4.1",2796,645.256134604185,4.1331196,"C34H38N4O10"
"2797_409.14_4.1",2797,409.137688695922,4.1398826,"C20H19F3N2O4"
"2798_200.16_4.1",2798,200.164896361386,4.138393,"C11H18O2"
"2799_355.13_4.1",2799,355.129358964605,4.139573,"C19H15NO5"
"28_182.99_0.3",28,182.985401342128,0.31112695,NA
"2807_130.05_4.1",2807,130.050286162223,4.144037,"C5H9NO4"
"2808_298.24_4.1",2808,298.235959712784,4.143066,"C17H28O3"
"2809_298.24_4.1",2809,298.238186315074,4.1426196,"C17H28O3"
"281_258.14_0.6",281,258.143918800981,0.6237971,"C9H21N3O4"
"2811_191.14_4.1",2811,191.143406901457,4.1464562,"C13H20O2"
"2812_209.15_4.1",2812,209.154019982557,4.1474338,"C13H20O2"
"2813_191.14_4.2",2813,191.142024259694,4.1514387,"C13H20O2"
"2814_209.15_4.2",2814,209.152498430457,4.1514387,"C11H15N2O"
"2815_289.07_4.2",2815,289.069007149827,4.1514387,"C11H14N4O3"
"2816_996.51_4.2",2816,996.510432827944,4.1514387,NA
"2817_696.34_4.2",2817,696.344147371133,4.159136,NA
"2818_838.5_4.2",2818,838.495125603225,4.157134,"C44H68O14"
"2819_625.32_4.2",2819,625.320675294138,4.1558027,"C30H50O12"
"282_370.97_0.6",282,370.972432069274,0.5674683,"C10H12BrNO4S2"
"2820_838.49_4.2",2820,838.489400494029,4.1598096,"C51H69NO10"
"2821_620.37_4.2",2821,620.365034301089,4.1598816,"C30H50O12"
"2822_365.19_4.2",2822,365.194072678749,4.1649714,"C16H24N6O4"
"2823_500.32_4.2",2823,500.322266221705,4.1653385,"C26H42O8"
"2824_227.98_4.2",2824,227.983154762236,4.1576843,NA
"2825_190.99_4.2",2825,190.993422199798,4.1699724,"C5H8N2O3S2"
"2826_275.2_4.2",2826,275.201015765364,4.1667724,"C18H28O3"
"2827_455.26_4.2",2827,455.264700999825,4.1667724,"C24H40O9"
"2828_293.21_4.2",2828,293.211428156897,4.1672473,"C18H28O3"
"2829_477.25_4.2",2829,477.246432182092,4.1672473,"C24H38O8"
"283_152.06_0.6",283,152.056687957023,0.5720999,"C5H7N5O2"
"2830_493.22_4.2",2830,493.220463693602,4.167732,"C24H38O8"
"2831_275.2_4.2",2831,275.199055336215,4.168112,"C18H28O3"
"2832_293.21_4.2",2832,293.209340986765,4.168112,"C18H28O3"
"2833_477.24_4.2",2833,477.243017231779,4.168112,"C20H34N6O6"
"2834_675.26_4.2",2834,675.262038988692,4.168112,"C30H44N4O11"
"2835_954.51_4.2",2835,954.506503748344,4.169174,"C48H72O18"
"2836_675.27_4.2",2836,675.266718780617,4.1702957,"C35H35N3O10"
"2837_163_4.2",2837,162.998515764705,4.170041,"C4H8N2O2S2"
"2838_357.11_4.2",2838,357.108532468683,4.1700597,"C13H20ClFN4O3"
"2839_389.13_4.2",2839,389.134528160182,4.171103,"C19H17NO7"
"284_169.98_0.6",284,169.977505046001,0.56383306,"C4H7Cl2NO3"
"2840_697.25_4.2",2840,697.24884158414,4.1727853,"C31H46O15"
"2841_373.14_4.2",2841,373.13987585403,4.172563,"C19H17NO6"
"2842_389.13_4.2",2842,389.131678137337,4.176476,"C15H22N6O4"
"2843_680.42_4.2",2843,680.420712725167,4.176476,"C38H59N5O5S"
"2844_705.28_4.2",2844,705.277550998701,4.238969,"C37H41N3O6S2"
"2845_377.13_4.2",2845,377.134777099923,4.177994,"C18H17NO7"
"2846_449.25_4.2",2846,449.254266206627,4.208152,"C21H38N4O4"
"2847_664.35_4.2",2847,664.354539567046,4.182671,"C30H51N5O10"
"2848_669.31_4.2",2848,669.309966742764,4.1826773,"C33H50O15"
"2849_467.27_4.2",2849,467.265093615586,4.1860695,"C25H40O9"
"285_128.95_0.6",285,128.951003287106,0.5678499,NA
"2850_237.15_4.2",2850,237.148883847442,4.183161,"C14H20O3"
"2851_257.14_4.2",2851,257.138629920693,4.1824927,"C13H22O6"
