"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","control_vs_ND_p_value","control_vs_trich_p_value","ND_vs_trich_p_value","control_vs_ND_p_value_minus_log10","control_vs_trich_p_value_minus_log10","ND_vs_trich_p_value_minus_log10","ND_vs_trich_fold_change","control_vs_trich_fold_change","control_vs_ND_fold_change","ND_vs_trich_fold_change_log2","control_vs_trich_fold_change_log2","control_vs_ND_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescoreapproximate","sirius_confidencescoreexact","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","control","control.pval","ND","ND.pval","trich","trich.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
1631,"1631_403.23_2.9","NA_[1631_403.23_2.9]",403.230572701967,2.893199,0.00363472036262202,0.106172521268096,0.0202433529500092,2.43952899598562,0.973987869373347,1.69371755274694,1.6360964879047,0.865736863612014,0.529147803942014,0.710257832947655,-0.207999503248093,-0.918257336195748,"N2-[(methoxymethoxy)methyl]-N2,N4,N4,N6,N6-pentakis(methoxymethyl)-1,3,5-triazine-2,4,6-triamine",NA,NA,0.063,0.063,-151.557,52.039,0.692,"InChI=1S/C16H32N6O7/c1-23-7-20(8-24-2)14-17-15(21(9-25-3)10-26-4)19-16(18-14)22(11-27-5)12-29-13-28-6/h7-13H2,1-6H3","DTMASPUFGZUFHC","C16H32N6O7","[M - H2O + H]+","COCN(COC)C1=NC(=NC(=N1)N(COC)COCOC)N(COC)COC","Carbohydrates","Aminoglycosides","Aminosugars and aminoglycosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.906187624750499,0,1,0,0.902195608782435,0,0.858283433133733,0,1
1657,"1657_422.2_2.9","NA_[1657_422.2_2.9]",422.202686485212,2.9117987,0.0119308224017437,0.721313686677083,0.0181032434765429,1.92332961900953,0.141875827144553,1.74224360757453,1.62185433079267,0.950948144985258,0.58633388149014,0.697644247619,-0.0725614215326391,-0.770205669151639,"D-Prolyl-L-alanyl-L-alanyl-L-alanyl-L-alanine",NA,NA,0.008,0.008,-383.843,117.193,0.786,"InChI=1S/C17H29N5O6/c1-8(13(23)20-9(2)15(25)22-11(4)17(27)28)19-14(24)10(3)21-16(26)12-6-5-7-18-12/h8-12,18H,5-7H2,1-4H3,(H,19,24)(H,20,23)(H,21,26)(H,22,25)(H,27,28)","APMRXAMHMFMQAN","C17H29N5O6","[M + Na]+","CC(C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)O)NC(=O)C1CCCN1","Amino acids and Peptides","Linear peptides","Oligopeptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.918163672654691,0,1,0,0.930139720558882,0,0.88622754491018,0,1
1676,"1676_163.11_2.9","NA_[1676_163.11_2.9]",163.112051819123,2.9179463,0.0451484135484596,0.977380482501147,0.0290074898302299,1.3453575055776,0.00993633773130159,1.53748985134372,1.69050790582585,1.01590047586007,0.60094393664712,0.757456763151777,0.0227590733541187,-0.734697689797658,"(8E)-Undeca-1,8-Dien-5-Yne-3,7-Diol",NA,NA,0.091,0.091,-77.061,115.876,1,"InChI=1S/C11H16O2/c1-3-5-7-11(13)9-6-8-10(12)4-2/h4-5,7,10-13H,2-3,8H2,1H3","PGQGHRFGAAUNBD","C11H16O2","[M - H2O + H]+","CCC=CC(C#CCC(C=C)O)O","Terpenoids","Irregular monoterpenoids","Monoterpenoids","162.104465068","InChI=1S/C11H14O/c1-8(2)10-6-5-9(3)11(7-10)12-4/h5-7H,1H2,2-4H3","SHZSFIUMTQEXDN-UHFFFAOYSA-N","SHZSFIUMTQEXDN","C=C(C)c1ccc(C)c(OC)c1","C11H14O","2-Methoxy-1-methyl-4-(prop-1-en-2-yl)benzene","http://www.wikidata.org/entity/Q82534667","Terpenoids","Monoterpenoids","Alkaloids","Ornithine alkaloids","Tropane alkaloids","Nicotiana tabacum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Nicotianeae']","['Nicotiana']","['Nicotiana tabacum']","nan","222787.0","http://www.wikidata.org/entity/Q181095",6,0,0.864271457085828,0,1,0,0.81437125748503,0,0.772455089820359,0.00533333333333333,0.552894211576846
1679,"1679_868.51_2.9","NA_[1679_868.51_2.9]",868.506220206768,2.9431057,0.0494148583249054,0.992306013553175,0.0433228933904286,1.30614244544326,0.00335437673376783,1.36328254600944,1.67904093422036,0.990320972921943,0.589813477883901,0.747637402923444,-0.0140319020259503,-0.761669304949394,"2-{[3-hydroxy-2-(hydroxymethyl)-6-{5',7,9,13-tetramethyl-5-oxaspiro[pentacyclo[10.8.0.0²,⁹.0⁴,⁸.0¹³,¹⁸]icosane-6,2'-piperidine]oxy}-5-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-4-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",NA,NA,0.351,0.351,-137.428,17.544,1,"InChI=1S/C45H75NO16/c1-19-8-13-45(46-16-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-42-39(61-40-36(54)34(52)31(49)21(3)56-40)38(33(51)29(18-48)59-42)60-41-37(55)35(53)32(50)28(17-47)58-41/h19-42,46-55H,6-18H2,1-5H3","XNTJUYPUBZGGOU","C45H75NO16","[M - H2O + H]+","CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1","Alkaloids","Steroidal alkaloids","Pseudoalkaloids (transamidation)","867.498020636|867.498020636|867.4980206360002","InChI=1S/C45H73NO15/c1-19-6-9-27-20(2)31-28(46(27)16-19)15-26-24-8-7-22-14-23(10-12-44(22,4)25(24)11-13-45(26,31)5)57-43-40(61-41-37(54)35(52)32(49)21(3)56-41)39(34(51)30(18-48)59-43)60-42-38(55)36(53)33(50)29(17-47)58-42/h7,19-21,23-43,47-55H,6,8-18H2,1-5H3/t19-,20+,21-,23-,24+,25-,26-,27+,28+,29+,30+,31-,32-,33+,34-,35+,36-,37+,38+,39-,40+,41-,42-,43+,44-,45-/m0/s1|InChI=1S/C45H73NO15/c1-19-9-14-45(46-17-19)20(2)30-28(61-45)16-27-25-8-7-23-15-24(10-12-43(23,5)26(25)11-13-44(27,30)6)57-42-39(60-41-36(53)34(51)32(49)22(4)56-41)37(54)38(29(18-47)58-42)59-40-35(52)33(50)31(48)21(3)55-40/h7,19-22,24-42,46-54H,8-18H2,1-6H3/t19-,20-,21-,22-,24-,25+,26-,27-,28-,29+,30-,31-,32-,33+,34+,35+,36+,37-,38+,39+,40-,41-,42+,43-,44-,45-/m0/s1|InChI=1S/C45H73NO15/c1-18-13-28(48)31-19(2)30-27(46(31)16-18)15-26-24-8-7-22-14-23(9-11-44(22,5)25(24)10-12-45(26,30)6)58-43-40(61-42-37(54)35(52)33(50)21(4)57-42)38(55)39(29(17-47)59-43)60-41-36(53)34(51)32(49)20(3)56-41/h7,18-21,23-43,47-55H,8-17H2,1-6H3/t18-,19-,20-,21-,23-,24+,25-,26-,27-,28-,29+,30-,31-,32-,33-,34+,35+,36+,37+,38-,39+,40+,41-,42-,43+,44-,45-/m0/s1","ZGVSETXHNHBTRK-KUNLNAFDSA-N|MBWUSSKCCUMJHO-SXCAMOPPSA-N|XDGNTUGBJHWIRF-VJHFHZKPSA-N","ZGVSETXHNHBTRK|MBWUSSKCCUMJHO|XDGNTUGBJHWIRF","C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1|C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C|C[C@H]1C[C@H](O)[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1","C45H73NO15|C45H73NO15|C45H73NO15","(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5S,6R)-5-hydroxy-6-(hydroxymethyl)-2-[[(1S,2S,7S,10R,11S,14S,15R,16S,17R,20S,23R)-10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.02,11.05,10.015,23.017,22]tetracos-4-en-7-yl]oxy]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol|beta-Solamarine|Leptinine I","http://www.wikidata.org/entity/Q104246873|http://www.wikidata.org/entity/Q105160997|http://www.wikidata.org/entity/Q104393610","Alkaloids|Alkaloids|Alkaloids","Pseudoalkaloids|Pseudoalkaloids|Pseudoalkaloids","Alkaloids","Pseudoalkaloids","Steroidal alkaloids","Solanum tuberosum|Solanum tuberosum|Solanum tuberosum","['Eukaryota']|['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']","['Solanales']|['Solanales']|['Solanales']","['Solanaceae']|['Solanaceae']|['Solanaceae']","['Solaneae']|['Solaneae']|['Solaneae']","['Solanum']|['Solanum']|['Solanum']","['Solanum tuberosum']|['Solanum tuberosum']|['Solanum tuberosum']","nan|nan|nan","494835.0|494835.0|494835.0","http://www.wikidata.org/entity/Q10998|http://www.wikidata.org/entity/Q10998|http://www.wikidata.org/entity/Q10998",NA,0,0.872255489021956,0,1,0,0.856287425149701,0,0.820359281437126,0.0117142857142857,0.281437125748503
1683,"1683_884.5_2.9","NA_[1683_884.5_2.9]",884.49947112183,2.9454067,0.0247283656649,0.753865548208372,0.00945910190370602,1.60680458586961,0.122706103570476,2.02415009581599,1.68903685957981,1.04766645953851,0.62027447985898,0.756200812184748,0.0671794861885383,-0.68902132599621,"Sansevistatin 1",NA,NA,0.552,0.552,-166.432,40.891,0.606,"InChI=1S/C45H70O16/c1-19-9-14-45(54-18-19)20(2)30-28(61-45)16-27-25-8-7-23-15-24(10-12-43(23,5)26(25)11-13-44(27,30)6)57-42-39(60-41-36(52)34(50)32(48)22(4)56-41)37(53)38(29(17-46)58-42)59-40-35(51)33(49)31(47)21(3)55-40/h7,20-22,24-42,46-53H,1,8-18H2,2-6H3","DFNXUPWTNVNPER","C45H70O16","[M + H3N + H]+","CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)C)O)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC19CCC(=C)CO9","Terpenoids","Spirostane steroids","Steroids","883.4929352560001|883.492935256","InChI=1S/C45H73NO16/c1-19-8-13-45(46-16-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-42-39(61-40-36(54)34(52)31(49)21(3)56-40)38(33(51)29(18-48)59-42)60-41-37(55)35(53)32(50)28(17-47)58-41/h6,19-21,23-42,46-55H,7-18H2,1-5H3/t19-,20-,21-,23-,24+,25-,26-,27-,28+,29+,30-,31-,32+,33-,34+,35-,36+,37+,38-,39+,40-,41-,42+,43-,44-,45-/m0/s1|InChI=1S/C45H73NO16/c1-18-12-27(49)31-19(2)30-26(46(31)15-18)14-25-23-7-6-21-13-22(8-10-44(21,4)24(23)9-11-45(25,30)5)58-43-40(62-41-37(55)35(53)32(50)20(3)57-41)39(34(52)29(17-48)60-43)61-42-38(56)36(54)33(51)28(16-47)59-42/h6,18-20,22-43,47-56H,7-17H2,1-5H3/t18-,19-,20+,22+,23-,24-,25+,26+,27+,28-,29-,30+,31-,32+,33-,34-,35-,36+,37-,38-,39+,40+,41+,42+,43-,44+,45-/m0/s1","QCTMYNGDIBTNSK-AQZQQWEISA-N|JLFJEGBBEGUZBB-LWJJUYNASA-N","QCTMYNGDIBTNSK|JLFJEGBBEGUZBB","C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C|C[C@H]1C[C@@H](O)[C@@H]2[C@@H](C)[C@@H]3[C@@H](C[C@@H]4[C@H]5CC=C6C[C@H](O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O[C@H]8O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]8O)[C@H]7O[C@H]7O[C@H](C)[C@@H](O)[C@H](O)[C@@H]7O)CC[C@@]6(C)[C@H]5CC[C@]34C)N2C1","C45H73NO16|C45H73NO16","alpha-Solamarine|(2R,3S,4S,5S,6R)-2-[(2S,3R,4R,5S,6S)-5-hydroxy-6-(hydroxymethyl)-2-[[(1R,2R,7R,10S,11S,14S,15S,16S,17S,18R,20S,23R)-18-hydroxy-10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.02,11.05,10.015,23.017,22]tetracos-4-en-7-yl]oxy]-4-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol","http://www.wikidata.org/entity/Q27263050|http://www.wikidata.org/entity/Q105130682","Alkaloids|Alkaloids","Pseudoalkaloids|Pseudoalkaloids","Alkaloids","Pseudoalkaloids","Steroidal alkaloids","Solanum tuberosum|Solanum tuberosum","['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']","['Solanales']|['Solanales']","['Solanaceae']|['Solanaceae']","['Solaneae']|['Solaneae']","['Solanum']|['Solanum']","['Solanum tuberosum']|['Solanum tuberosum']","nan|nan","494835.0|494835.0","http://www.wikidata.org/entity/Q10998|http://www.wikidata.org/entity/Q10998",NA,0,0.884231536926148,0,1,0,0.808383233532934,0,0.776447105788423,0,1
1684,"1684_472.28_2.9","NA_[1684_472.28_2.9]",472.276080054639,2.9472175,0.0102878963986274,0.355871795437216,0.0289234796405463,1.9876734178385,0.448706430572632,1.53874946041683,1.61364402676783,0.90642127925659,0.561723195587429,0.690322352185163,-0.141746364446497,-0.83206871663166,"2-({[5-(1,2-dihydroxyethyl)-3,4-dihydroxyoxolan-2-yl]oxy}methyl)-6-(octyloxy)oxane-3,4,5-triol",NA,NA,0.092,0.092,-147.301,76.467,0.568,"InChI=1S/C20H38O11/c1-2-3-4-5-6-7-8-28-19-16(26)14(24)13(23)12(30-19)10-29-20-17(27)15(25)18(31-20)11(22)9-21/h11-27H,2-10H2,1H3","LLLQOXKKJGDQQF","C20H38O11","[M + H3N + H]+","CCCCCCCCOC1C(C(C(C(O1)COC2C(C(C(O2)C(CO)O)O)O)O)O)O","Terpenoids","Pinane monoterpenoids","Monoterpenoids","426.210111908","InChI=1S/C18H34O11/c1-8(2)4-3-5-26-17-15(24)14(23)12(21)10(29-17)7-27-18-16(25)13(22)11(20)9(6-19)28-18/h8-25H,3-7H2,1-2H3/t9-,10-,11-,12-,13+,14+,15-,16-,17-,18-/m1/s1","CZLBBFWEMIWQQB-NNUBVHJDSA-N","CZLBBFWEMIWQQB","CC(C)CCCO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O","C18H34O11","Capsoside B","http://www.wikidata.org/entity/Q104972868","Fatty acids","Fatty acyl glycosides","Fatty acids","Fatty acyl glycosides","Fatty acyl glycosides of mono- and disaccharides","Capsicum annuum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Capsiceae']","['Capsicum']","['Capsicum annuum']","nan","473836.0","http://www.wikidata.org/entity/Q1380",6,0,0.896207584830339,0,1,0,0.862275449101796,0,0.822355289421158,0.00342857142857143,0.588822355289421
1691,"1691_321.14_2.9","NA_[1691_321.14_2.9]",321.144928410219,2.9342208,0.036847838079727,0.230175843565616,0.146807550287166,1.43358798779375,0.63794025653872,0.83325160815475,1.49719900975981,0.859319383530938,0.573951343762106,0.5822659991593,-0.218733656890587,-0.800999656049887,"methyl 3-[3-acetamido-4-(3-methoxy-3-oxoprop-1-en-1-yl)phenyl]prop-2-enoate",NA,NA,0.05,0.05,-281.214,69.323,0.306,"InChI=1S/C16H17NO5/c1-11(18)17-14-10-12(5-8-15(19)21-2)4-6-13(14)7-9-16(20)22-3/h4-10H,1-3H3,(H,17,18)","PCANYBSLNLPERI","C16H17NO5","[M + H3N + H]+","CC(=O)NC1=C(C=CC(=C1)C=CC(=O)OC)C=CC(=O)OC","Alkaloids","Piperidine alkaloids","Lysine alkaloids","238.084123548","InChI=1S/C12H14O5/c1-15-9-6-8(4-5-11(13)17-3)7-10(16-2)12(9)14/h4-7,14H,1-3H3","JHLPYWLKSLVYOI-UHFFFAOYSA-N","JHLPYWLKSLVYOI","COC(=O)C=Cc1cc(OC)c(O)c(OC)c1","C12H14O5","Methyl 4-hydroxy-3,5-dimethoxycinnamate; Sinapic acid methyl ester","http://www.wikidata.org/entity/Q105128076","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Solanum nigrum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Solaneae']","['Solanum']","['Solanum nigrum']","nan","494831.0","http://www.wikidata.org/entity/Q146400",8,0,0.896207584830339,0,1,0,0.856287425149701,0,0.82435129740519,0,1
1708,"1708_522.21_3","NA_[1708_522.21_3]",522.212836998497,2.9806652,0.00128438091220584,0.453937811452461,0.00248360974512518,2.89130615731394,0.343003640519503,2.60491664474899,1.74753942269779,0.937459573580556,0.536445450903386,0.805325001688877,-0.0931716169273498,-0.898496618616227,"Interiotherin A",NA,NA,0.01,0.01,-334.853,128.213,0.011,"InChI=1S/C29H28O8/c1-15-10-18-11-20-25(35-13-33-20)27(31-3)22(18)23-19(12-21-26(28(23)32-4)36-14-34-21)24(16(15)2)37-29(30)17-8-6-5-7-9-17/h5-9,11-12,15-16,24H,10,13-14H2,1-4H3","MBGKPRSARHEFAG","C29H28O8","[M + H3N + H]+","CC1CC2=CC3=C(C(=C2C4=C(C5=C(C=C4C(C1C)OC(=O)C6=CC=CC=C6)OCO5)OC)OC)OCO3","Shikimates and Phenylpropanoids","Neolignans","Lignans","521.204966952","InChI=1S/C29H31NO8/c1-30-22(31)16-27-14-21(37-23(32)13-10-17-8-6-5-7-9-17)26(35-3)29(36-4)28(27,30)15-20(38-29)18-11-12-19(34-2)25(33)24(18)27/h5-13,20-21,26,33H,14-16H2,1-4H3/b13-10+/t20-,21-,26-,27+,28-,29-/m0/s1","KOKWRSAOHLOSAI-RDVMOJGNSA-N","KOKWRSAOHLOSAI","COc1ccc2c(c1O)[C@@]13CC(=O)N(C)[C@@]14C[C@@H]2O[C@@]4(OC)[C@@H](OC)[C@@H](OC(=O)/C=C/c1ccccc1)C3","C29H31NO8","[(1R,8S,10S,11R,12S,13S)-3-hydroxy-4,11,12-trimethoxy-17-methyl-16-oxo-18-oxa-17-azapentacyclo[8.4.3.18,11.01,10.02,7]octadeca-2(7),3,5-trien-13-yl] (E)-3-phenylprop-2-enoate","http://www.wikidata.org/entity/Q105143860","Alkaloids","Tyrosine alkaloids","Alkaloids","Tyrosine alkaloids","Hasubanan alkaloids","Stephania longa","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Ranunculales']","['Menispermaceae']","['Cissampelideae']","['Stephania']","['Stephania longa']","nan","567682.0","http://www.wikidata.org/entity/Q7214925",4,0,0.92814371257485,0,1,0,0.896207584830339,0,0.878243512974052,0.016491452991453,0.0878243512974052
1713,"1713_495.26_3","NA_[1713_495.26_3]",495.256867741248,2.9878917,0.0358705460050743,0.0755840979319035,0.264375781250476,1.4452620126414,1.12156956570073,0.577778331905868,1.37151180119237,0.810809512210029,0.591179391606491,0.455767035929146,-0.302565080653667,-0.758332116582814,"udfoa3[111]",NA,NA,0.072,0.072,-410.417,42.813,0.792,"InChI=1S/C22H36N6O8/c1-18(29)26(34)15-6-3-13-24-19(30)9-11-22(33)28(36)17-7-4-14-25-20(31)8-10-21(32)27(35)16-5-2-12-23/h2-7,34-36H,8-17,23H2,1H3,(H,24,30)(H,25,31)","AKEUKEOOWCHFSI","C22H36N6O8","[M - H2O + H]+","CC(=O)N(CC=CCNC(=O)CCC(=O)N(CC=CCNC(=O)CCC(=O)N(CC=CCN)O)O)O","Amino acids and Peptides","Cyclic peptides","Oligopeptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.880239520958084,0,1,0,0.896207584830339,0,0.846307385229541,0,1
1718,"1718_183.17_3","1,4-dodecanediol_[1718_183.17_3]",183.174708751056,2.995606,0.0173582191603813,0.147209530752451,0.0901877569738539,1.76049483264406,0.832064071661529,1.04485241411636,1.52500627242713,0.85276231669718,0.559186104421697,0.608815176564642,-0.22978440762902,-0.838599584193662,"1-Hydroxydodecan-4-one","1,4-dodecanediol","CHEBI:195422",0.297,0.297,-104.261,204.279,1,"InChI=1S/C12H24O2/c1-2-3-4-5-6-7-9-12(14)10-8-11-13/h13H,2-11H2,1H3","ZWRNUBJKJQOMRO","C12H24O2","[M - H2O + H]+","CCCCCCCCC(=O)CCCO","Fatty acids","Fatty alcohols","Fatty acyls","182.167065324","InChI=1S/C12H22O/c1-6-10-8(2)7-11(9(10)3)12(4,5)13/h8,11,13H,6-7H2,1-5H3","DSQUZZBVTCKXCF-UHFFFAOYSA-N","DSQUZZBVTCKXCF","CCC1=C(C)C(C(C)(C)O)CC1C","C12H22O","nan","http://www.wikidata.org/entity/Q115948207","Terpenoids","Monoterpenoids","Terpenoids","Monoterpenoids","Thujane monoterpenoids","Nicotiana tabacum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Nicotianeae']","['Nicotiana']","['Nicotiana tabacum']","nan","222787.0","http://www.wikidata.org/entity/Q181095",6,0,0.890219560878243,0,1,0,0.882235528942116,0,0.846307385229541,0,1
